method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,recovery,simple,400,400,0,1,0.0,0,0.0,0.0,0.20019306,0,-0.09706035,0.04258645,0.0,0.0
last_flow,recovery,simple,400,400,1,2,0.0,0,0.0,0.0,0.20326863,0,-0.11588803,0.04238135,0.0,0.0
last_flow,recovery,simple,400,400,2,3,0.0,0,0.0,0.0,0.17546631,0,0.0041073915,0.037779894,0.0,0.0
last_flow,recovery,simple,400,400,3,4,0.0,0,0.0,0.0,0.2005843,0,-0.13206868,0.05528815,0.0,0.0
last_flow,recovery,simple,400,400,4,5,0.0,0,0.00925,0.00925,0.01289482,0,-0.001998897,0.020905405,-0.0014873099,0.025727034
last_flow,recovery,simple,400,400,5,6,0.0,0,0.0,0.0,0.25230527,0,0.24663876,0.07604759,0.0,0.0
last_flow,recovery,simple,400,400,6,7,0.0,0,0.0,0.0,0.16482468,0,-0.014144155,0.03608508,0.0,0.0
last_flow,recovery,simple,400,400,7,8,0.0,0,0.0,0.0,0.1305624,0,0.122491114,0.043252166,0.0,0.0
last_flow,recovery,simple,400,400,8,9,0.0,0,0.0,0.0,0.16367388,0,0.02694599,0.015761504,0.0,0.0
last_flow,recovery,simple,400,400,9,10,0.0,0,0.03825,0.03825,0.049850184,0,-0.0015773685,0.011524766,-0.0012341847,0.013420658
last_flow,recovery,simple,400,400,10,11,0.0,0,0.0,0.0,0.13729428,0,-0.11860516,0.05857472,0.0,0.0
last_flow,recovery,simple,400,400,11,12,0.0,0,0.0,0.0,0.2295836,0,0.16183661,0.054278873,0.0,0.0
last_flow,recovery,simple,400,400,12,13,1.2004611,1,0.03375,0.03375,0.4091555,0,1.1447392,0.13592158,0.07864873,0.42421368
last_flow,recovery,simple,400,400,13,14,0.0,0,0.0,0.0,0.0890603,0,-0.059359856,0.03656546,0.0,0.0
last_flow,recovery,simple,400,400,14,15,0.0,0,0.0,0.0,0.24375132,0,0.32854736,0.083593294,0.0,0.0
last_flow,recovery,simple,400,400,15,16,0.0,0,0.006,0.006,0.011213595,0,-0.0028531556,0.021718945,-0.0016972315,0.025135502
last_flow,recovery,simple,400,400,16,17,0.0,0,0.00925,0.00925,0.14988862,0,-0.042989623,0.0501578,-0.0030382208,0.03761956
last_flow,recovery,simple,400,400,17,18,0.0,0,0.00475,0.00475,0.054830946,0,-0.009152202,0.030136714,-0.0009761799,0.02169094
last_flow,recovery,simple,400,400,18,19,-1.6515998,1,0.9665,0.9665,0.5988362,1,-1.6388407,0.13820288,-2.6387606,0.5626581
last_flow,recovery,simple,400,400,19,20,0.0,0,0.001,0.001,0.0076660304,0,0.0026549825,0.021367624,4.164569e-05,0.018186804
last_flow,recovery,simple,400,400,20,21,0.0,0,0.0,0.0,0.18159606,0,0.20645058,0.06648603,0.0,0.0
last_flow,recovery,simple,400,400,21,22,0.0,0,0.0,0.0,0.20613661,0,-0.07127048,0.051216546,0.0,0.0
last_flow,recovery,simple,400,400,22,23,0.0,0,0.027,0.027,0.05954899,0,0.0018321533,0.018591566,0.00055962184,0.0196636
last_flow,recovery,simple,400,400,23,24,0.0,0,0.0,0.0,0.17801741,0,0.09015233,0.033225723,0.0,0.0
last_flow,recovery,simple,400,400,24,25,0.0,0,0.0,0.0,0.21223114,0,0.145638,0.050908286,0.0,0.0
last_flow,recovery,simple,400,400,25,26,-1.152345,1,0.0,0.0,0.27008224,0,-0.77817285,0.09785053,0.0,0.0
last_flow,recovery,simple,400,400,26,27,0.0,0,0.0,0.0,0.06330209,0,-0.013617712,0.016386231,0.0,0.0
last_flow,recovery,simple,400,400,27,28,0.0,0,0.001,0.001,0.114050925,0,-0.06522209,0.051964432,-0.0005183014,0.016989548
last_flow,recovery,simple,400,400,28,29,0.0,0,0.0215,0.0215,0.07874266,0,-0.0111622475,0.023557639,-0.0030845334,0.024779407
last_flow,recovery,simple,400,400,29,30,0.0,0,0.0,0.0,0.18164785,0,-0.08142129,0.034163956,0.0,0.0
last_flow,recovery,simple,400,400,30,31,0.0,0,0.0,0.0,0.1656561,0,0.13746144,0.034906324,0.0,0.0
last_flow,recovery,simple,400,400,31,32,1.7440584,1,0.705,0.705,0.5227385,1,1.5131334,0.13237214,1.9597874,1.2893589
last_flow,recovery,simple,400,400,32,33,0.0,0,0.0,0.0,0.15915802,0,0.087668136,0.043836296,0.0,0.0
last_flow,recovery,simple,400,400,33,34,0.0,0,0.0225,0.0225,0.059149433,0,0.0014495376,0.02515109,0.0007133527,0.025540974
last_flow,recovery,simple,400,400,34,35,0.0,0,0.0,0.0,0.12435312,0,0.038854152,0.028778296,0.0,0.0
last_flow,recovery,simple,400,400,35,36,0.0,0,0.0,0.0,0.18227975,0,-0.106659964,0.05674079,0.0,0.0
last_flow,recovery,simple,400,400,36,37,0.0,0,0.0005,0.0005,0.078942075,0,-0.021315709,0.017057432,-0.00010312684,0.004831204
last_flow,recovery,simple,400,400,37,38,0.0,0,0.0,0.0,0.15483673,0,0.09237443,0.035110008,0.0,0.0
last_flow,recovery,simple,400,400,38,39,-1.8607761,1,0.94325,0.94325,0.58485925,1,-1.4948385,0.12912324,-2.3965206,0.6397717
last_flow,recovery,simple,400,400,39,40,0.0,0,0.0,0.0,0.16105887,0,0.034692574,0.02759674,0.0,0.0
last_flow,recovery,simple,400,400,40,41,0.0,0,0.01175,0.01175,0.05861121,0,-0.0029044058,0.026825381,-0.00093511766,0.020575596
last_flow,recovery,simple,400,400,41,42,0.0,0,0.0,0.0,0.1282766,0,0.013314158,0.017156132,0.0,0.0
last_flow,recovery,simple,400,400,42,43,0.0,0,0.001,0.001,0.23930898,0,-0.049728572,0.053074017,-0.0002744697,0.00984418
last_flow,recovery,simple,400,400,43,44,0.0,0,0.0,0.0,0.17871699,0,0.0012981247,0.023739997,0.0,0.0
last_flow,recovery,simple,400,400,44,45,0.0,0,0.0,0.0,0.25137168,0,-0.20005345,0.058320284,0.0,0.0
last_flow,recovery,simple,400,400,45,46,0.0,0,0.01,0.01,0.016023505,0,0.0012284984,0.017857634,0.0009659499,0.020558763
last_flow,recovery,simple,400,400,46,47,0.0,0,0.0005,0.0005,0.27588338,0,0.23842211,0.043643974,0.0003567574,0.016440554
last_flow,recovery,simple,400,400,47,48,0.0,0,0.00075,0.00075,0.080542974,0,0.058708314,0.0515531,0.0005348293,0.020123256
last_flow,recovery,simple,400,400,48,49,0.0,0,0.0,0.0,0.2000324,0,0.19527526,0.050775725,0.0,0.0
last_flow,recovery,simple,400,400,49,50,1.7504162,1,0.98325,0.98325,0.61500084,1,1.6692556,0.14408195,2.6705086,0.44944656
last_flow,recovery,simple,400,400,50,51,0.0,0,0.0,0.0,0.17868905,0,0.13279167,0.046500195,0.0,0.0
last_flow,recovery,simple,400,400,51,52,0.0,0,0.0,0.0,0.18550424,0,0.11940965,0.048141923,0.0,0.0
last_flow,recovery,simple,400,400,52,53,-1.1843685,1,0.0005,0.0005,0.35895112,0,-0.97146523,0.10947074,-0.0009818559,0.043912817
