"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","simple",446,446,0,1,0,0,0,0,-0.000615385700711097
"mcmc","simple",446,446,1,2,0,0,0,0,-0.000282330075821786
"mcmc","simple",446,446,2,3,0,0,0,0,0.000626502986152218
"mcmc","simple",446,446,3,4,0,0,0,0,-0.0041822197780967
"mcmc","simple",446,446,4,5,0,0,0.00125,0,-0.0459101640314578
"mcmc","simple",446,446,5,6,0,0,0,0,-3.64749018516234e-06
"mcmc","simple",446,446,6,7,0,0,0,0,-0.0219729369770128
"mcmc","simple",446,446,7,8,0,0,0,0,0.00630387003324913
"mcmc","simple",446,446,8,9,0,0,0,0,-0.0059425031998094
"mcmc","simple",446,446,9,10,-1.8004934,1,1,1,-1.82804027997469
"mcmc","simple",446,446,10,11,0,0,0,0,0.0164481027732589
"mcmc","simple",446,446,11,12,0,0,0,0,0.010606467610763
"mcmc","simple",446,446,12,13,0,0,0,0,0.00155367294083541
"mcmc","simple",446,446,13,14,0,0,0,0,-0.00250827904906803
"mcmc","simple",446,446,14,15,0,0,0,0,-0.00187658407610871
"mcmc","simple",446,446,15,16,0,0,0,0,0.00316782037627369
"mcmc","simple",446,446,16,17,0,0,0,0,0.00128828006279959
"mcmc","simple",446,446,17,18,0,0,0,0,-0.000206847712526517
"mcmc","simple",446,446,18,19,0,0,0,0,0.00299875813129587
"mcmc","simple",446,446,19,20,0,0,0,0,-0.000525907542605119
"mcmc","simple",446,446,20,21,1.6023346,1,1,1,1.55958625046656
"mcmc","simple",446,446,21,22,0,0,0,0,-0.00882890969321027
"mcmc","simple",446,446,22,23,0,0,0,0,-0.0026327380106495
"mcmc","simple",446,446,23,24,0,0,0,0,0.00523003892334589
"mcmc","simple",446,446,24,25,0,0,0,0,0.00182214412064742
"mcmc","simple",446,446,25,26,0,0,0,0,-0.00243675754660928
"mcmc","simple",446,446,26,27,0,0,0.000125,0,0.00400738071995573
"mcmc","simple",446,446,27,28,0,0,0,0,0.00379275257039031
"mcmc","simple",446,446,28,29,0,0,0,0,0.00074054650691996
"mcmc","simple",446,446,29,30,-0.78545994,1,0.956,1,-0.729451364030094
"mcmc","simple",446,446,30,31,0,0,0,0,-0.00357445447076517
"mcmc","simple",446,446,31,32,1.2678288,1,1,1,1.2678235624381
"mcmc","simple",446,446,32,33,0,0,0,0,0.0061073770479737
"mcmc","simple",446,446,33,34,0,0,0,0,0.00255902319447906
"mcmc","simple",446,446,34,35,0,0,0,0,0.0189936275303803
"mcmc","simple",446,446,35,36,0,0,0,0,-0.00245884524042521
"mcmc","simple",446,446,36,37,0,0,0,0,-0.0103873275284657
"mcmc","simple",446,446,37,38,0,0,0,0,-0.00072177410754254
"mcmc","simple",446,446,38,39,0,0,0,0,-0.00263491874890235
"mcmc","simple",446,446,39,40,-1.5303003,1,1,1,-1.41186883365984
"mcmc","simple",446,446,40,41,-0.31446216,1,0.03825,0,-0.177699242221509
"mcmc","simple",446,446,41,42,0,0,0,0,0.000960987382553089
"mcmc","simple",446,446,42,43,0,0,0,0,-0.00995277204749616
"mcmc","simple",446,446,43,44,0,0,0,0,0.00821220125191395
"mcmc","simple",446,446,44,45,0.55695826,1,0.714,1,0.564926203623312
"mcmc","simple",446,446,45,46,0,0,0.000125,0,0.0223322608151808
"mcmc","simple",446,446,46,47,0,0,0,0,0.00822541345306219
"mcmc","simple",446,446,47,48,0,0,0,0,0.0045952282621689
"mcmc","simple",446,446,48,49,0,0,0,0,0.00912944824779934
"mcmc","simple",446,446,49,50,0,0,0.000125,0,0.0109674055331114
"mcmc","simple",446,446,50,51,0,0,0,0,-0.00320757882507075
"mcmc","simple",446,446,51,52,0,0,0,0,-0.00324694247704292
"mcmc","simple",446,446,52,53,-1.3256801,1,1,1,-1.27393142445913
"mcmc","simple",446,446,53,54,0,0,0,0,-0.00568314052961479
"mcmc","simple",446,446,54,55,0,0,0,0,-0.00398064472180316
"mcmc","simple",446,446,55,56,0,0,0,0,0.00254790796728508
"mcmc","simple",446,446,56,57,0,0,0,0,-0.011162790408322
"mcmc","simple",446,446,57,58,0,0,0,0,-0.00449222405838198
"mcmc","simple",446,446,58,59,0,0,0,0,-0.00927671079007087
"mcmc","simple",446,446,59,60,0,0,0,0,-0.00331685458297554
"mcmc","simple",446,446,60,61,0,0,0,0,0.00499145434878443
"mcmc","simple",446,446,61,62,0,0,0,0,0.00282054399243481
"mcmc","simple",446,446,62,63,0,0,0,0,-0.00502323533548196
"mcmc","simple",446,446,63,64,0,0,0,0,0.0079353404019699
"mcmc","simple",446,446,64,65,0,0,0,0,0.0198968242714068
"mcmc","simple",446,446,65,66,0,0,0,0,0.00463760914006567
"mcmc","simple",446,446,66,67,0,0,0,0,0.00966166753325932
"mcmc","simple",446,446,67,68,0,0,0,0,0.00814309020938952
"mcmc","simple",446,446,68,69,0,0,0.000125,0,0.0134065916295024
"mcmc","simple",446,446,69,70,0,0,0,0,-0.00737616003643487
"mcmc","simple",446,446,70,71,0,0,0.000625,0,-0.0307151179343333
"mcmc","simple",446,446,71,72,0,0,0,0,-0.0136440079661954
"mcmc","simple",446,446,72,73,0,0,0,0,-0.00165921326099604
"mcmc","simple",446,446,73,74,0,0,0,0,0.00673203758864462
"mcmc","simple",446,446,74,75,0,0,0,0,0.00147788707463805
"mcmc","simple",446,446,75,76,0,0,0,0,-0.00733036489287754
"mcmc","simple",446,446,76,77,0,0,0,0,0.00117737147019992
"mcmc","simple",446,446,77,78,0,0,0.00125,0,-0.0430326296906306
"mcmc","simple",446,446,78,79,0,0,0,0,-0.0022767040473431
"mcmc","simple",446,446,79,80,0,0,0,0,-0.00120008773957537
"mcmc","simple",446,446,80,81,0,0,0,0,0.00408133632165033
"mcmc","simple",446,446,81,82,0,0,0,0,0.00808800647968373
"mcmc","simple",446,446,82,83,0,0,0,0,-0.000494295614582928
"mcmc","simple",446,446,83,84,0,0,0,0,0.000628981185773458
"mcmc","simple",446,446,84,85,1.3468872,1,1,1,1.3908909221469
"mcmc","simple",446,446,85,86,0,0,0,0,-0.00147068017873768
"mcmc","simple",446,446,86,87,0,0,0,0,0.00392411189029531
"mcmc","simple",446,446,87,88,0,0,0,0,0.00157587159993587
"mcmc","simple",446,446,88,89,0,0,0,0,-0.00630258740012808
"mcmc","simple",446,446,89,90,0,0,0,0,-0.00295471305799661
"mcmc","simple",446,446,90,91,0,0,0,0,-0.00182218337917266
"mcmc","simple",446,446,91,92,0,0,0,0,0.00589680887220922
"mcmc","simple",446,446,92,93,0,0,0,0,-0.00367884608261224
"mcmc","simple",446,446,93,94,0,0,0.000125,0,-0.0231412337313981
"mcmc","simple",446,446,94,95,0,0,0,0,-0.00202033618786061
"mcmc","simple",446,446,95,96,0,0,0,0,0.000908434998871282
"mcmc","simple",446,446,96,97,0,0,0,0,-0.00173434242757162
"mcmc","simple",446,446,97,98,0,0,0,0,0.00956296922475033
"mcmc","simple",446,446,98,99,1.9155047,1,1,1,1.86984249547109
"mcmc","simple",446,446,99,100,0,0,0,0,-0.000380201314299344
