"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",447,447,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,12.126,0.12126,7,"11;18;46;47;58;59;64;76;88;97","18;47;58;59;64;76;97",1,0.7,0.823529411764706,0,7,0,3,90,7,0.9,0.865526315789474
