"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","weak_signal",458,458,160,100,96,32,32,10,1,12345,2000,1,8000,0.5,0.5,0.829125,0.00829125,1,"15;19;47;59;60;67;69;72;82;90","72",1,0.1,0.181818181818182,0,1,0,9,90,1,0.866111111111111,0.696398456615848
