stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.876966118812561,9,13,2.0994124532004155
1,0.8,32,775,1.5790542364120483,8,49,0.8558022748098189
