"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",484,484,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,11.69,0.1169,8,"16;29;33;34;51;56;62;76;86;89","16;26;33;34;51;76;86;89",0.875,0.7,0.777777777777778,0.125,7,1,3,89,8,0.896666666666667,0.862204184704185
