method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,lasso_recovery,simple,412,412,0,1,0.0,0,0.0,0.0,0.048010096,0,0.033215575,0.03367067,0.0,0.0
last_flow,lasso_recovery,simple,412,412,1,2,-0.4224243,1,0.0,0.0,0.152867,0,-0.3681381,0.1154138,0.0,0.0
last_flow,lasso_recovery,simple,412,412,2,3,0.0,0,0.0,0.0,0.038783733,0,0.009096381,0.022115601,0.0,0.0
last_flow,lasso_recovery,simple,412,412,3,4,0.0,0,0.0,0.0,0.039920624,0,0.009128733,0.024969637,0.0,0.0
last_flow,lasso_recovery,simple,412,412,4,5,0.0,0,0.0,0.0,0.033704065,0,0.008730366,0.017345516,0.0,0.0
last_flow,lasso_recovery,simple,412,412,5,6,0.0,0,0.001,0.001,0.029285537,0,0.01337079,0.03047806,0.00039106817,0.014228385
last_flow,lasso_recovery,simple,412,412,6,7,0.0,0,0.00025,0.00025,0.03045598,0,0.0015212888,0.016052654,0.00011358415,0.0071838037
last_flow,lasso_recovery,simple,412,412,7,8,0.0,0,0.0,0.0,0.048629697,0,-0.021115972,0.031031951,0.0,0.0
last_flow,lasso_recovery,simple,412,412,8,9,0.0,0,0.0,0.0,0.09964646,0,-0.08309314,0.055260204,0.0,0.0
last_flow,lasso_recovery,simple,412,412,9,10,0.0,0,0.0,0.0,0.048258875,0,-0.032281004,0.03068509,0.0,0.0
last_flow,lasso_recovery,simple,412,412,10,11,0.0,0,0.0,0.0,0.04872504,0,-0.031156152,0.0365867,0.0,0.0
last_flow,lasso_recovery,simple,412,412,11,12,0.0,0,0.0,0.0,0.037631165,0,0.002884953,0.018275486,0.0,0.0
last_flow,lasso_recovery,simple,412,412,12,13,0.0,0,0.0,0.0,0.035098057,0,0.008973392,0.0178676,0.0,0.0
last_flow,lasso_recovery,simple,412,412,13,14,0.0,0,0.00025,0.00025,0.04177091,0,0.016899694,0.031853244,9.47058e-05,0.0059898095
last_flow,lasso_recovery,simple,412,412,14,15,0.0,0,0.0,0.0,0.034741405,0,0.018962378,0.020040862,0.0,0.0
last_flow,lasso_recovery,simple,412,412,15,16,0.0,0,0.0,0.0,0.0864321,0,-0.09228622,0.062472545,0.0,0.0
last_flow,lasso_recovery,simple,412,412,16,17,0.0,0,0.0,0.0,0.024976844,0,-0.008675971,0.016194109,0.0,0.0
last_flow,lasso_recovery,simple,412,412,17,18,0.0,0,0.0,0.0,0.034236602,0,0.009199819,0.018425783,0.0,0.0
last_flow,lasso_recovery,simple,412,412,18,19,0.0,0,0.0,0.0,0.03246451,0,-0.002814851,0.020773895,0.0,0.0
last_flow,lasso_recovery,simple,412,412,19,20,0.0,0,0.0,0.0,0.031557884,0,-0.015313326,0.027220389,0.0,0.0
last_flow,lasso_recovery,simple,412,412,20,21,1.5812792,1,1.0,1.0,0.98295575,1,1.4999565,0.10876149,1.5259578,0.105237715
last_flow,lasso_recovery,simple,412,412,21,22,0.0,0,0.0,0.0,0.033359107,0,0.0017726084,0.01797006,0.0,0.0
last_flow,lasso_recovery,simple,412,412,22,23,0.0,0,0.0,0.0,0.03729042,0,-0.008235349,0.0231608,0.0,0.0
last_flow,lasso_recovery,simple,412,412,23,24,0.0,0,0.0,0.0,0.02911375,0,-0.003237905,0.017019536,0.0,0.0
last_flow,lasso_recovery,simple,412,412,24,25,1.4174571,1,1.0,1.0,0.9826381,1,1.454987,0.10613357,1.480753,0.10120938
last_flow,lasso_recovery,simple,412,412,25,26,0.0,0,0.0,0.0,0.056484293,0,-0.029914087,0.029329713,0.0,0.0
last_flow,lasso_recovery,simple,412,412,26,27,0.0,0,0.0,0.0,0.044111684,0,-0.033307232,0.035083722,0.0,0.0
last_flow,lasso_recovery,simple,412,412,27,28,0.0,0,0.0,0.0,0.028364267,0,-0.0022299523,0.013939197,0.0,0.0
last_flow,lasso_recovery,simple,412,412,28,29,0.0,0,0.0,0.0,0.035196282,0,0.010537676,0.018903673,0.0,0.0
last_flow,lasso_recovery,simple,412,412,29,30,0.0,0,0.0,0.0,0.024631398,0,0.013731556,0.024153939,0.0,0.0
last_flow,lasso_recovery,simple,412,412,30,31,0.0,0,0.0,0.0,0.057401955,0,0.034387995,0.032607082,0.0,0.0
last_flow,lasso_recovery,simple,412,412,31,32,0.0,0,0.0,0.0,0.03970941,0,0.017839288,0.026113,0.0,0.0
last_flow,lasso_recovery,simple,412,412,32,33,0.0,0,0.0,0.0,0.07496784,0,0.06068383,0.050054893,0.0,0.0
last_flow,lasso_recovery,simple,412,412,33,34,0.0,0,0.0,0.0,0.04033402,0,0.004299636,0.02213859,0.0,0.0
last_flow,lasso_recovery,simple,412,412,34,35,-1.459824,1,1.0,1.0,0.97553647,1,-1.4794023,0.11840994,-1.5164603,0.11225111
last_flow,lasso_recovery,simple,412,412,35,36,0.0,0,0.0,0.0,0.15173796,0,0.24251564,0.10062724,0.0,0.0
last_flow,lasso_recovery,simple,412,412,36,37,0.0,0,0.0,0.0,0.023214696,0,-0.016851416,0.024567362,0.0,0.0
last_flow,lasso_recovery,simple,412,412,37,38,0.0,0,0.0,0.0,0.03597765,0,0.020675035,0.02490822,0.0,0.0
last_flow,lasso_recovery,simple,412,412,38,39,0.0,0,0.00225,0.00225,0.025376085,0,-0.0041288836,0.021128085,-0.00040710287,0.013836733
last_flow,lasso_recovery,simple,412,412,39,40,0.0,0,0.0,0.0,0.06247124,0,-0.056835543,0.04154776,0.0,0.0
last_flow,lasso_recovery,simple,412,412,40,41,0.0,0,0.0,0.0,0.034263488,0,0.013438257,0.024699245,0.0,0.0
