method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,451,451,160,100,10,1.0,0.5,4000,5,1;19;21;23;46;49;73;75;77;80,1;19;21;77;80,23,550,1,0.8,1.0,0.5,0.6666666666666666,0.0,5,0,5,90,5,0.8972222222222223,0.833076923076923,-1,-1,0.8,0.8,1e-05,0.95,0.9,300,1,1200,1200,0.1,0.9215584948181476,0.9215584948181476,0.676052283465417,0.9813672452406305,0.2455062113527305,0.24607719691846208,1.1217711788900002,1.110940434316365,1.1217711788900002,1.110940434316365,0.5299054754790227,1.4600457149606616,1.1910289302967256,2.1520824814161323,0.10778504952788354,0.11471080207165331,0.024650366976857185,0.05185718089342117
