method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,439,439,160,100,10,1.0,0.5,7,15;26;32;38;39;55;61;73;84;99,32;38;39;61;73;84;99,149,1.0,0.7,0.8235294117647058,0.0,7,0,3,90,7,0.85,0.7610441033138401
