method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,477,477,160,100,10,1.0,0.5,9,3;4;10;22;40;46;55;71;78;99,3;10;22;40;46;55;71;78;99,307,1.0,0.9,0.9473684210526316,0.0,9,0,1,90,9,0.95,0.9666666666666666
