stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,2.356449842453003,11,13,1.7487748041086255
1,0.8,28,675,1.3603571653366089,8,49,0.6955760023735591
