support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 24, 25, 26, 29, 30, 31, 32, 34, 35, 36, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 52, 53, 55, 56, 57, 59, 60, 63, 64, 65, 66, 67, 68, 69, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 91, 93, 94, 95, 96, 97, 98, 99]",79,1621.47314453,1621.47314453,8.04473209,12.04520702,3.47062055,2.72964025,-0.01381133,-5.21517658,5.21517658,0,0.0,0.0,0.0,0.0,50.15792847,0.6905961,0.04129522,0.03284866,0.0,0.50157928,0.03563447,0.44205609,0.47789142,0.50229651,0.52603203,0.55879718,0.49843276,0.50030744,0.50137407,0.50269872,0.50550914,50.15792847,0.03580242,0.03713688,0.69059598,0.69197631,0.69310695,0.03284866,0.02761423,0.04718955,0.06808024,0.0812794,0.00217115,0.00433976,0.004777,0.04129522,0.04134272,0.04248337,0.04381015,0.04443327,0.41190916,0.03515253,0.52515626,0.51953125,0.546875,0.5625,0.57421875,50.15792847,52.515625,0,0,True,1,1,0.8,1e-05,3117.32983398,8.04473209,12.69297653,False,True
"[0, 2, 3, 5, 6, 7, 10, 11, 12, 14, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58, 60, 63, 65, 66, 67, 68, 69, 71, 72, 73, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 87, 88, 89, 90, 92, 93, 94, 96, 97, 98, 99]",79,1477.56262207,1527.37872077,8.03470454,12.44290543,3.52745027,2.81022763,-0.04728449,-5.46665907,5.46665907,0,0.35416667,0.0,0.08875295,-0.01002755,51.02217484,0.68987513,0.04453854,0.04224684,0.01141908,0.51022172,0.03906889,0.44645557,0.48308158,0.51025289,0.53675419,0.57515442,0.49285796,0.50256306,0.51423866,0.51768738,0.52187681,51.02217102,0.03780001,0.03986184,0.68987513,0.69160414,0.69309288,0.04224684,0.03603952,0.06096788,0.08684802,0.10322463,0.02824992,0.03198243,0.03344914,0.04453854,0.04466735,0.04616782,0.04751644,0.04822284,0.52530026,0.04838646,0.60160154,0.63085938,0.67675781,0.7074219,0.72285151,51.02217102,60.16015625,1,0,True,25,25,0.8,1e-05,3099.60717773,8.03903067,12.25055189,False,True
"[0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 87, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",91,1309.77905273,1369.47767953,8.08844139,13.64393425,3.69376965,2.94866991,-0.14837172,-5.29831934,5.29831934,12,0.13186813,0.0,0.11355429,0.05373684,54.96257401,0.68382782,0.0507844,0.06737135,0.03943957,0.54962575,0.04652018,0.47008198,0.51901972,0.55116051,0.5819912,0.62297451,0.49723741,0.53225458,0.56247425,0.5677349,0.57326424,54.96257019,0.03936391,0.04093513,0.68382776,0.68746889,0.6928997,0.06737135,0.0623076,0.09606977,0.12776862,0.14671953,0.06356397,0.07081621,0.07257756,0.05078441,0.05126457,0.05366921,0.05512926,0.0560427,0.80083245,0.0615361,0.85191405,0.9375,0.95703125,0.96484375,0.96894526,54.96257019,85.19140625,2,0,True,50,50,0.8,1e-05,3333.08959961,8.11165496,11.6379241,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",96,1100.44702148,1177.64769931,8.14796358,15.9226265,3.99031659,3.21196699,-0.34016286,-5.66125441,5.66125441,5,0.05208333,0.0,0.1598224,0.05952219,60.12462616,0.66440618,0.05968407,0.11108436,0.05164852,0.60124624,0.06237099,0.48317626,0.56264234,0.61182618,0.64729726,0.68727678,0.50167054,0.57480073,0.62814182,0.63424438,0.63940054,60.12462997,0.04031353,0.04296465,0.66440618,0.66786826,0.69182462,0.11108436,0.10788331,0.15183157,0.19265312,0.21644203,0.11773111,0.13063107,0.13122264,0.05968407,0.06132469,0.06372803,0.06605817,0.06662884,1.26513994,0.07662411,0.92097658,0.99609375,1.0,1.0,1.0,60.12462997,92.09765625,3,0,True,75,75,0.8,1e-05,3509.30371094,8.16317292,10.74711664,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",98,854.49517822,944.30073004,8.10559104,19.5176506,4.41787852,3.57750368,-0.64274597,-6.36152458,6.36152458,2,0.02040816,0.0,0.22350176,-0.04237254,66.68523407,0.61933273,0.07399446,0.18234901,0.06560613,0.66685241,0.08785891,0.48879868,0.62174278,0.69272232,0.730102,0.77188545,0.50385225,0.63050216,0.7111727,0.71865535,0.72370017,66.6852417,0.04078775,0.04680521,0.61933267,0.6169048,0.69043732,0.18234901,0.1827842,0.2476193,0.30526802,0.33815405,0.19642919,0.23948047,0.2440026,0.07399446,0.07610994,0.08220678,0.08483389,0.08685131,2.04682899,0.12977998,0.93433595,1.0,1.0,1.0,1.0,66.6852417,93.43359375,4,0,True,100,100,0.8,1e-05,3113.75439453,8.04358448,9.25572638,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",100,637.31481934,706.94093348,7.54947865,26.71655273,5.16880574,4.05841923,-1.2486574,-7.45006037,7.45006037,2,0.02,0.0,0.25416218,-0.55611239,74.37182617,0.53551686,0.09527905,0.29121178,0.07686585,0.74371827,0.11637527,0.50032002,0.69388616,0.78911644,0.82464075,0.86265033,0.52184123,0.69974011,0.80059505,0.81520492,0.8241505,74.37182617,0.03795899,0.05555377,0.5355168,0.51512277,0.68769807,0.29121181,0.28833067,0.41802382,0.51946843,0.57725024,0.30234465,0.46120316,0.48413458,0.09527905,0.09484455,0.11083184,0.11885271,0.12297647,3.3716507,0.213044,0.95046878,1.0,1.0,1.0,1.0,74.37182617,95.046875,5,0,True,125,125,0.8,1e-05,1380.20324707,7.22998605,6.9733949,False,True
"[0, 2, 3, 5, 6, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 87, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",88,545.57556152,578.27304657,6.89542651,27.48736572,5.24283947,4.17132759,-1.31353457,-7.26092196,7.26092196,-12,0.12,0.0,0.14394653,-0.65405213,71.46657562,0.55610365,0.09379207,0.29352975,0.03133535,0.71466577,0.13325369,0.44047979,0.64545619,0.76645255,0.80958706,0.85351253,0.46169248,0.64109045,0.77540135,0.79859602,0.8366853,71.46656799,0.03873367,0.05380186,0.55610359,0.54351419,0.68963814,0.29352975,0.25667948,0.43824491,0.59180272,0.68555695,0.2643891,0.56028998,0.6583249,0.09379207,0.08971205,0.10663937,0.12340795,0.13315117,3.6177876,0.19481446,0.87953126,1.0,1.0,1.0,1.0,71.46656799,87.953125,6,0,True,150,150,0.8,1e-05,847.80932617,6.74265576,5.47305588,False,True
"[0, 2, 3, 5, 6, 10, 11, 12, 14, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59, 60, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 78, 80, 81, 82, 83, 84, 85, 87, 88, 89, 91, 92, 93, 94, 96, 97, 98, 99]",79,482.41436768,504.84121243,6.38652791,20.88287163,4.56977807,3.69906211,-0.7576528,-5.48283482,5.48283482,-9,0.10227273,0.24027381,0.11576984,-0.5088986,66.40634918,0.58564585,0.09271013,0.28607187,0.05220398,0.66406351,0.15391257,0.35831144,0.5667485,0.71689171,0.77344561,0.84424311,0.38119027,0.53703761,0.72359443,0.76059651,0.84209591,66.40635681,0.04799972,0.06102702,0.58564585,0.59456229,0.68649691,0.28607187,0.22446144,0.39466116,0.59000617,0.82991534,0.22434787,0.54439729,0.89199501,0.09271013,0.08842888,0.10128082,0.11661579,0.16465358,3.79859114,0.25264326,0.79718751,1.0,1.0,1.0,1.0,66.40635681,79.71875,7,0,True,175,175,0.8,1e-05,500.92382812,6.21645405,4.05387685,False,True
"[0, 2, 3, 5, 6, 10, 11, 12, 14, 17, 18, 19, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 60, 65, 66, 67, 69, 71, 72, 74, 75, 76, 78, 80, 81, 82, 83, 84, 85, 87, 88, 89, 91, 92, 93, 94, 96, 97, 98, 99]",73,440.2144165,453.56361072,5.98638715,14.47555256,3.80467509,3.07487488,-0.2183667,-4.23351145,4.23351145,-6,0.07594937,0.30682174,0.08747656,-0.40014076,59.59210205,0.61406273,0.09045658,0.27184156,0.06899263,0.59592098,0.16822448,0.28458735,0.47268885,0.64097869,0.71376383,0.83108819,0.30616534,0.46474567,0.64737546,0.69778454,0.83605129,59.59209824,0.05888653,0.0637029,0.61406273,0.63260657,0.68575978,0.27184156,0.19085966,0.33569089,0.55309707,1.01836908,0.18498722,0.52337492,1.08144569,0.09045658,0.08602073,0.09320055,0.11226665,0.17370108,3.98246098,0.26842895,0.731875,0.99023438,1.0,1.0,1.0,59.59209824,73.1875,8,0,True,200,200,0.8,1e-05,390.46105957,5.96732824,3.11050881,False,True
"[0, 2, 3, 5, 6, 10, 11, 12, 14, 17, 18, 19, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 35, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50, 51, 52, 53, 56, 57, 58, 60, 66, 67, 69, 71, 72, 74, 75, 76, 78, 80, 81, 82, 83, 84, 85, 88, 89, 92, 93, 94, 96, 97, 98, 99]",67,403.95596313,414.74982397,5.82590826,10.93298054,3.30650579,2.64143419,0.07980166,-3.28268075,3.28268075,-6,0.08219178,0.24472793,0.08236544,-0.1604789,52.9794693,0.62373126,0.09051007,0.26303589,0.06662292,0.52979475,0.17830142,0.22677818,0.3924762,0.55443668,0.65229279,0.83042026,0.25433117,0.37274155,0.55837137,0.63435662,0.83848792,52.9794693,0.06977395,0.07668621,0.6237312,0.65383464,0.69157642,0.26303589,0.16969208,0.29841724,0.54162663,1.13361764,0.16702268,0.50491577,1.19101,0.09051006,0.08541218,0.09223121,0.11563142,0.1901879,4.11723089,0.30121273,0.61695313,0.79492188,0.96191406,0.99296874,1.0,52.9794693,61.6953125,9,0,True,225,225,0.8,1e-05,307.83886719,5.72957649,2.42480514,False,True
