"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",445,445,1000,100,600,200,200,10,1,12345,2000,1,8000,0.5,0.5,8.198375,0.08198375,8,"6;11;18;27;35;57;66;69;81;88","6;27;35;57;66;69;81;88",1,0.8,0.888888888888889,0,8,0,2,90,8,1,1
