method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,recovery,simple,498,498,0,1,0.0,0,0.001,0.001,0.067556985,0,-0.024827588,0.034054983,-0.000416643,0.014033329
last_flow,recovery,simple,498,498,1,2,0.0,0,0.0025,0.0025,0.017646901,0,0.0021185272,0.020950949,0.00026480338,0.014964093
last_flow,recovery,simple,498,498,2,3,0.0,0,0.0055,0.0055,0.008486502,0,-0.00066580495,0.03179106,-0.00034702706,0.03738126
last_flow,recovery,simple,498,498,3,4,-0.34765425,1,0.0,0.0,0.21996506,0,-0.30229434,0.105005704,0.0,0.0
last_flow,recovery,simple,498,498,4,5,0.0,0,0.0,0.0,0.04474624,0,-0.009086639,0.026004553,0.0,0.0
last_flow,recovery,simple,498,498,5,6,0.0,0,0.0,0.0,0.06457812,0,-0.0040029436,0.027188746,0.0,0.0
last_flow,recovery,simple,498,498,6,7,0.0,0,0.0,0.0,0.045907807,0,0.019119209,0.03016735,0.0,0.0
last_flow,recovery,simple,498,498,7,8,0.0,0,0.0,0.0,0.0680729,0,-0.012100486,0.03664925,0.0,0.0
last_flow,recovery,simple,498,498,8,9,0.0,0,0.00025,0.00025,0.02523613,0,0.008721403,0.024846522,0.00010603118,0.0067060976
last_flow,recovery,simple,498,498,9,10,0.0,0,0.0,0.0,0.12605149,0,0.1810652,0.08058665,0.0,0.0
last_flow,recovery,simple,498,498,10,11,0.77069813,1,0.024,0.024,0.375258,0,0.5967415,0.110327385,0.034146275,0.22008817
last_flow,recovery,simple,498,498,11,12,0.0,0,0.0,0.0,0.03896167,0,0.040075194,0.05442327,0.0,0.0
last_flow,recovery,simple,498,498,12,13,0.0,0,0.0,0.0,0.08078678,0,-0.034034263,0.03618787,0.0,0.0
last_flow,recovery,simple,498,498,13,14,0.0,0,0.0,0.0,0.2154687,0,-0.23648408,0.09582321,0.0,0.0
last_flow,recovery,simple,498,498,14,15,0.0,0,0.0,0.0,0.13543957,0,0.11539367,0.06643499,0.0,0.0
last_flow,recovery,simple,498,498,15,16,0.0,0,0.0,0.0,0.11110327,0,0.100249276,0.06507069,0.0,0.0
last_flow,recovery,simple,498,498,16,17,0.0,0,0.0,0.0,0.048592184,0,-0.0044419714,0.023537181,0.0,0.0
last_flow,recovery,simple,498,498,17,18,0.0,0,0.0,0.0,0.14473383,0,0.34382337,0.10559001,0.0,0.0
