method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,498,498,160,100,10,1.0,0.5,4000,4,3;10;21;22;36;38;68;69;73;93,21;22;36;69,25,600,1,0.7444838872816797,1.0,0.4,0.5714285714285715,0.0,4,0,6,90,4,0.8616666666666667,0.7496052631578947,-1,-1,0.8,0.6,1e-05,0.95,0.9,300,4,300,300,0.0,1.2154413124721641,1.2154413124721641,1.177034489954341,1.168001452056607,0.038406822517823215,0.05416936071158505,1.01294030927287,1.0010332855206037,1.01294030927287,1.0010332855206037,0.6931881056940182,1.179777842467166,1.801620112845117,2.8357772536284447,0.06368307769298553,0.0876316075022891,0.017644915729761124,0.04827066510915756
