"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",464,464,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,6.01475,0.0120295,5,"82;105;178;197;266;319;400;421;477;490","82;266;319;400;421",1,0.5,0.666666666666667,0,5,0,5,490,5,0.975102040816327,0.742903182308522
