method,epoch,group_id,selection_type,block,layer,unit,global_unit,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
RaT,500,3,unit,0,0,3,3,group,0.49300000071525574,0.35072967410087585,0.01480784360319376,1.372460961341858,1.029018521308899,1.005965232849121
RaT,500,4,unit,0,0,4,4,group,0.5370000004768372,0.3937860131263733,0.08904048055410385,1.3616634607315063,1.554142951965332,1.5428194999694824
RaT,750,0,unit,0,0,0,0,group,0.4779999852180481,0.34709519147872925,-0.077040895819664,1.4076087474822998,1.076454520225525,1.0271902084350586
RaT,750,1,unit,0,0,1,1,group,0.4860000014305115,0.35918885469436646,0.02222035638988018,1.4207432270050049,0.9832988381385803,0.9398751854896545
RaT,750,2,unit,0,0,2,2,group,0.49799999594688416,0.3563846945762634,-0.0195551086217165,1.4288606643676758,1.6050329208374023,1.6085129976272583
RaT,750,3,unit,0,0,3,3,group,0.48500001430511475,0.3530103862285614,-0.03461962938308716,1.3677797317504883,0.993657648563385,0.9142462015151978
RaT,750,4,unit,0,0,4,4,group,0.5,0.36069655418395996,-0.021353036165237427,1.387965202331543,1.6018913984298706,1.5964871644973755
RaT,1000,0,unit,0,0,0,0,group,0.4950000047683716,0.36090537905693054,-0.002263565082103014,1.3364884853363037,1.0133967399597168,0.9564075469970703
RaT,1000,1,unit,0,0,1,1,group,0.5070000290870667,0.3622516691684723,0.021668262779712677,1.3867285251617432,0.9804558753967285,0.9275290369987488
RaT,1000,2,unit,0,0,2,2,group,0.5239999890327454,0.39196255803108215,0.08748748898506165,1.3926358222961426,1.6695733070373535,1.6665337085723877
RaT,1000,3,unit,0,0,3,3,group,0.5009999871253967,0.36911541223526,0.027249544858932495,1.4087374210357666,1.0008876323699951,0.9363278150558472
RaT,1000,4,unit,0,0,4,4,group,0.4880000054836273,0.3382799029350281,-0.0697980523109436,1.3561406135559082,1.5786550045013428,1.5709787607192993
RaT,1250,0,unit,0,0,0,0,group,0.847000002861023,0.690603494644165,1.0337872505187988,1.041396975517273,1.0419093370437622,0.9543736577033997
RaT,1250,1,unit,0,0,1,1,group,0.8500000238418579,0.7080356478691101,1.0769541263580322,1.0527374744415283,1.0392247438430786,0.9363946914672852
RaT,1250,2,unit,0,0,2,2,group,1.0,0.9991889595985413,2.173462390899658,0.5662200450897217,1.6700607538223267,1.6654266119003296
RaT,1250,3,unit,0,0,3,3,group,0.8339999914169312,0.6956976056098938,1.0870311260223389,1.1063538789749146,1.085220456123352,1.0117508172988892
RaT,1250,4,unit,0,0,4,4,group,1.0,0.9977875351905823,2.021069049835205,0.563958466053009,1.5905314683914185,1.5857552289962769
RaT,1500,0,unit,0,0,0,0,group,0.8690000176429749,0.7391107678413391,1.1683943271636963,1.0590373277664185,0.9841525554656982,0.9061368107795715
RaT,1500,1,unit,0,0,1,1,group,0.8519999980926514,0.7208335399627686,1.1091060638427734,1.0712342262268066,0.9735342860221863,0.9137241840362549
RaT,1500,2,unit,0,0,2,2,group,1.0,0.9992852807044983,2.2482409477233887,0.568928062915802,1.6360634565353394,1.6238305568695068
RaT,1500,3,unit,0,0,3,3,group,0.8799999952316284,0.7484409213066101,1.232028603553772,1.03977370262146,1.0773831605911255,0.9992021322250366
RaT,1500,4,unit,0,0,4,4,group,1.0,0.9994810223579407,2.015439748764038,0.5388702750205994,1.5775752067565918,1.5680031776428223
RaT,1750,0,unit,0,0,0,0,group,0.7889999747276306,0.6593015789985657,0.9568257331848145,1.1572082042694092,1.0241718292236328,0.9246397018432617
RaT,1750,1,unit,0,0,1,1,group,0.7450000047683716,0.5987686514854431,0.8285258412361145,1.2358224391937256,0.9964076280593872,0.9080327749252319
RaT,1750,2,unit,0,0,2,2,group,1.0,0.9975732564926147,1.9435871839523315,0.5918849110603333,1.711255669593811,1.6752657890319824
RaT,1750,3,unit,0,0,3,3,group,0.7390000224113464,0.5839007496833801,0.7715843319892883,1.1898367404937744,1.036666989326477,0.950450599193573
RaT,1750,4,unit,0,0,4,4,group,1.0,0.9933525919914246,1.7748627662658691,0.591405987739563,1.6704097986221313,1.676595687866211
RaT,2000,0,unit,0,0,0,0,group,0.7699999809265137,0.6099392175674438,0.8286352753639221,1.131163239479065,1.0006927251815796,0.9037455320358276
RaT,2000,1,unit,0,0,1,1,group,0.7630000114440918,0.6090906262397766,0.8065598607063293,1.166424036026001,0.9834910035133362,0.8846123218536377
