"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","low_snr",415,415,0,1,0,0,0.038,0,0.030846071443093
"mcmc","low_snr",415,415,1,2,0,0,0.0255,0,-0.0244204537914307
"mcmc","low_snr",415,415,2,3,0,0,0.024875,0,-0.0225855801236039
"mcmc","low_snr",415,415,3,4,0,0,0.0225,0,-0.0154067546014204
"mcmc","low_snr",415,415,4,5,0,0,0.044,0,-0.0472839175175375
"mcmc","low_snr",415,415,5,6,0.90691656,1,0.724125,1,0.842750753133908
"mcmc","low_snr",415,415,6,7,0,0,0.034625,0,-0.0351754287498555
"mcmc","low_snr",415,415,7,8,0,0,0.028875,0,0.00730200551911886
"mcmc","low_snr",415,415,8,9,1.3089309,1,0.98975,1,1.59503385304072
"mcmc","low_snr",415,415,9,10,1.0975729,1,0.819125,1,0.94528309319207
"mcmc","low_snr",415,415,10,11,0,0,0.027625,0,-0.0214862640008021
"mcmc","low_snr",415,415,11,12,0,0,0.338875,0,0.34559607514173
"mcmc","low_snr",415,415,12,13,0,0,0.0335,0,-0.0358941778452057
"mcmc","low_snr",415,415,13,14,0,0,0.109,0,-0.118326752040837
"mcmc","low_snr",415,415,14,15,0,0,0.016625,0,0.00726483167001864
"mcmc","low_snr",415,415,15,16,0,0,0.106625,0,0.119902254847566
"mcmc","low_snr",415,415,16,17,0.5782325,1,0.19025,0,0.198925370640734
"mcmc","low_snr",415,415,17,18,-0.6753987,1,0.10725,0,-0.112504851657314
"mcmc","low_snr",415,415,18,19,0,0,0.096,0,0.106923107447602
"mcmc","low_snr",415,415,19,20,0,0,0.015125,0,0.00197692945156223
"mcmc","low_snr",415,415,20,21,0,0,0.055125,0,0.0591954539757036
"mcmc","low_snr",415,415,21,22,0,0,0.02325,0,0.014124215008112
"mcmc","low_snr",415,415,22,23,0,0,0.023625,0,-0.0109540015417388
"mcmc","low_snr",415,415,23,24,0,0,0.020625,0,-0.000247304382599128
"mcmc","low_snr",415,415,24,25,0,0,0.1345,0,0.140775330257747
"mcmc","low_snr",415,415,25,26,1.2713587,1,0.362625,0,0.375403564190388
"mcmc","low_snr",415,415,26,27,0,0,0.02825,0,0.0216970979158686
"mcmc","low_snr",415,415,27,28,0,0,0.061875,0,0.0742223904330193
"mcmc","low_snr",415,415,28,29,0,0,0.082,0,-0.0919474611297493
"mcmc","low_snr",415,415,29,30,0,0,0.083,0,0.0936101710646065
"mcmc","low_snr",415,415,30,31,0,0,0.03625,0,0.0374597593086187
"mcmc","low_snr",415,415,31,32,0,0,0.18375,0,-0.190822886485585
"mcmc","low_snr",415,415,32,33,0.62363595,1,0.242375,0,0.258087104703653
"mcmc","low_snr",415,415,33,34,0,0,0.098625,0,0.107585303908951
"mcmc","low_snr",415,415,34,35,1.444636,1,0.99175,1,1.64836750138936
"mcmc","low_snr",415,415,35,36,0,0,0.06475,0,0.0764044534419976
"mcmc","low_snr",415,415,36,37,0,0,0.083875,0,0.0933883565380786
"mcmc","low_snr",415,415,37,38,0,0,0.0305,0,-0.0308414987837061
"mcmc","low_snr",415,415,38,39,-1.0418669,1,0.33475,0,-0.344238329816267
"mcmc","low_snr",415,415,39,40,0,0,0.016875,0,-0.00361384214398326
"mcmc","low_snr",415,415,40,41,0,0,0.026625,0,0.013248988367994
"mcmc","low_snr",415,415,41,42,0,0,0.0205,0,-0.00127250524738356
"mcmc","low_snr",415,415,42,43,0,0,0.020125,0,-0.0130916159191208
"mcmc","low_snr",415,415,43,44,0,0,0.036375,0,0.0398791310244407
"mcmc","low_snr",415,415,44,45,0,0,0.29725,0,-0.304755311427421
"mcmc","low_snr",415,415,45,46,0,0,0.018125,0,0.00891042719066117
"mcmc","low_snr",415,415,46,47,0,0,0.076125,0,-0.084398570221781
"mcmc","low_snr",415,415,47,48,0,0,0.05775,0,0.0680241501893972
"mcmc","low_snr",415,415,48,49,0,0,0.0265,0,-0.0126815708521154
"mcmc","low_snr",415,415,49,50,0,0,0.0165,0,-0.00483527512829207
"mcmc","low_snr",415,415,50,51,0,0,0.161625,0,0.171478727831818
"mcmc","low_snr",415,415,51,52,0,0,0.02725,0,0.0185001704276544
"mcmc","low_snr",415,415,52,53,0,0,0.068375,0,-0.0773201105135555
"mcmc","low_snr",415,415,53,54,0,0,0.036625,0,0.0418004668297361
"mcmc","low_snr",415,415,54,55,0,0,0.037375,0,0.0425953338867244
