"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",415,415,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,11.862125,0.11862125,6,"5;8;9;16;17;25;32;34;38;80","5;8;9;34;56;60",0.666666666666667,0.4,0.5,0.333333333333333,4,2,6,88,6,0.964444444444444,0.785842490842491
