config_id,seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,moment_score_j,moment_score_k,pair_moment_score,mean_zerr_j,mean_zerr_k,sd_logerr_j,sd_logerr_k,beta_skl_j,beta_skl_k,corr_last,corr_mcmc,corr_absdiff,joint_skl,pair_score
default,463,true_active_true_active,91,84,92,85,-1.902751,0.62731564,0.08165951714280104,0.17076414971760642,0.25242366686040746,0.0739114004554685,0.12352941858374514,0.007748116687332541,0.04723473113386128,0.009721586903111194,0.019293834767310933,-0.05079775867964999,-0.13482388459873135,0.08402612591908136,0.04331906204246127,0.2777621045444239
default,444,true_active_true_active,66,67,67,68,-1.9291263,-1.5120634,0.09402006353753135,0.1281602548227168,0.22218031836024815,6.313123203969014e-05,0.05127422797237548,0.09395693230549167,0.07688602685034132,0.010858105613381807,0.008988022598232677,0.3301939199946978,0.12254125515094648,0.20765266484375133,0.05932999046363886,0.2800264836175499
default,427,true_active_true_active,25,59,26,60,-1.9986932,-1.2999698,0.04542935182195456,0.13225782932709632,0.17768718114905088,0.016149746127089363,0.049640116221770766,0.029279605694865197,0.08261771310532555,0.0031163292840273157,0.010182435462205887,0.33969947820181734,-0.04635552148041618,0.3860549996822335,0.12769138857050222,0.28697006992665947
default,427,true_active_true_active,25,9,26,10,-1.9986932,0.8270205,0.04542935182195456,0.17306619789399594,0.2184955497159505,0.016149746127089363,0.1109838386497788,0.029279605694865197,0.06208235924421713,0.0031163292840273157,0.014108400546873876,-0.2773270553682803,0.031641193797903214,0.3089682491661835,0.07818421463200691,0.30355603347069704
default,467,true_active_true_active,34,50,35,51,1.9705268,0.90382975,0.12209147065922848,0.1518128658003849,0.2739043364596134,0.032628916193284806,0.13722571763668825,0.08946255446594367,0.014587148163696625,0.010915493137601305,0.011314340212683942,0.12626183573219704,0.014606165279691843,0.1116556704525052,0.03530273831545201,0.30534852790428485
default,429,true_active_true_active,5,36,6,37,0.5561366,1.8910506,0.09888760198502791,0.13607848935197786,0.23496609133700577,0.015060529741972035,0.1268412876525188,0.08382707224305588,0.009237201699459052,0.04353502757991643,0.00976495990396279,-0.034934227497073825,0.236818889472093,0.2717531169691668,0.09353000816267407,0.31225737139556486
default,425,true_active_true_active,68,55,69,56,1.4872816,-1.4273328,0.08847875311494093,0.14194867336610092,0.23042742648104186,0.07105104628569547,0.04900596938866134,0.017427706829245448,0.09294270397743958,0.004860204367528841,0.011924384592137226,-0.25022904085519054,0.061543704826691484,0.311772745681882,0.08826613539125143,0.31719722644063747
default,402,true_active_true_active,57,84,58,85,1.7605225,1.6387773,0.050406599398103144,0.21021742471375776,0.2606240241118609,0.02237170676985399,0.07344066452121614,0.028034892628249153,0.13677676019254162,0.012810931833205384,0.027466770581014842,0.2701540622275288,0.03927480937887374,0.23087925284865507,0.08532259131386039,0.32687609645541077
default,433,true_active_true_active,30,51,31,52,1.7825825,-0.65393436,0.08684000640055227,0.2269992128762337,0.313839219276786,0.07125639913380058,0.17630189175274275,0.015583607266751688,0.05069732112349094,0.00501686241481906,0.07314037264527656,-0.022451543819036072,-0.04410452377112529,0.021652979952089216,0.09035894033713585,0.3282883582985219
default,433,true_active_true_active,30,84,31,85,1.7825825,-0.9760873,0.08684000640055227,0.23485657743030025,0.32169658383085253,0.07125639913380058,0.23164359920588828,0.015583607266751688,0.003212978224411954,0.00501686241481906,0.02974915345287231,-0.17339608611601512,-0.14677422263422674,0.026621863481788383,0.04611826269025424,0.332963875970325
