coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,4,0,4.306248592911288e-05,0,0,3,1,4,0,1,0,1,2,1,4
0,4,1,0.00017551313794683665,0,0,3,3,4,1,1,1,1,1,1,1
0,4,2,3.1100202591005655e-07,0,0,3,3,4,2,1,1,1,1,1,1
0,4,3,6.533258556373767e-07,0,0,3,3,4,3,1,1,1,1,1,1
0,4,5,5.888102236895065e-07,0,0,3,3,4,5,1,1,1,1,1,1
0,4,6,2.86161284748232e-05,0,0,3,3,4,6,1,1,1,1,1,1
0,4,7,1.5352783293565153e-06,0,0,3,3,4,1,1,2,1,1,1,1
0,4,11,4.913606517220614e-07,0,0,3,3,4,5,1,2,1,1,1,1
0,4,13,5.900981341255829e-05,0,0,3,3,4,1,1,3,1,1,1,1
0,4,18,7.906011887826025e-05,0,0,3,3,4,6,1,3,1,1,1,1
0,4,23,5.826072083436884e-05,0,0,3,3,4,5,1,4,1,1,1,1
0,4,24,0.00047923275269567966,0,0,3,3,4,6,1,4,1,1,1,1
0,4,25,7.2598459155415185e-06,0,0,3,3,4,1,1,5,1,1,1,1
0,4,26,6.003295993650681e-07,0,0,3,3,4,2,1,5,1,1,1,1
0,4,28,1.4711408766743261e-06,0,0,3,3,4,4,1,5,1,1,1,1
0,4,31,1.6972733192233136e-06,0,0,3,4,4,1,1,1,1,1,1,1
0,4,32,5.347163209989958e-07,0,0,3,4,4,2,1,2,1,1,1,1
0,4,33,5.638394577545114e-05,0,0,3,4,4,3,1,3,1,1,1,1
0,4,34,5.811776645714417e-06,0,0,3,4,4,4,1,4,1,1,1,1
0,4,38,0.033957891166210175,0,0,3,5,4,3,1,3,1,2,1,2
0,4,40,0.963875412940979,0,0,3,5,4,5,1,5,1,2,1,2
0,4,43,0.00014385938993655145,0,1,3,6,4,3,1,0,1,0,1,1
0,4,44,2.927996320067905e-06,0,1,3,6,4,4,1,0,1,0,1,1
0,4,46,0.0010190991451963782,0,1,3,6,4,6,1,0,1,0,1,1
0,8,0,7.714775165368337e-07,0,0,3,1,2,0,2,0,1,2,1,4
0,8,1,7.0799028435430955e-06,0,0,3,3,2,1,2,1,1,1,1,1
0,8,2,3.380548285747409e-09,0,0,3,3,2,2,2,1,1,1,1,1
0,8,3,1.2698632367857954e-08,0,0,3,3,2,3,2,1,1,1,1,1
0,8,5,6.242721450888666e-09,0,0,3,3,2,5,2,1,1,1,1,1
0,8,6,2.773308267478569e-07,0,0,3,3,2,6,2,1,1,1,1,1
0,8,7,3.746737320398097e-08,0,0,3,3,2,1,2,2,1,1,1,1
0,8,11,7.857267725341899e-09,0,0,3,3,2,5,2,2,1,1,1,1
0,8,13,1.4264496428495477e-07,0,0,3,3,2,1,2,3,1,1,1,1
0,8,18,6.998978392402933e-07,0,0,3,3,2,6,2,3,1,1,1,1
0,8,23,7.135635655686201e-07,0,0,3,3,2,5,2,4,1,1,1,1
0,8,24,1.9523837181623094e-05,0,0,3,3,2,6,2,4,1,1,1,1
0,8,25,7.396065626608106e-08,0,0,3,3,2,1,2,5,1,1,1,1
0,8,26,3.5039009471660165e-09,0,0,3,3,2,2,2,5,1,1,1,1
0,8,28,7.961300951819794e-09,0,0,3,3,2,4,2,5,1,1,1,1
0,8,31,2.3514459712714597e-08,0,0,3,4,2,1,2,1,1,1,1,1
0,8,32,6.601856838983622e-10,0,0,3,4,2,2,2,2,1,1,1,1
0,8,33,1.0793645088824633e-07,0,0,3,4,2,3,2,3,1,1,1,1
0,8,34,1.971818264223657e-08,0,0,3,4,2,4,2,4,1,1,1,1
0,8,38,0.0016307522309944034,0,0,3,5,2,3,2,3,1,2,1,2
0,8,40,0.9981769919395447,0,0,3,5,2,5,2,5,1,2,1,2
0,8,43,1.4397890481632203e-05,0,1,3,6,2,3,2,0,1,0,1,1
0,8,44,6.750019565515686e-08,0,1,3,6,2,4,2,0,1,0,1,1
