coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,4,0,0.016972437500953674,0,0,3,1,4,0,1,0,1,2,1,4
0,4,1,0.06606760621070862,0,0,3,3,4,1,1,1,1,1,1,1
0,4,2,0.008050112053751945,0,0,3,3,4,2,1,1,1,1,1,1
0,4,3,0.005595560651272535,0,0,3,3,4,3,1,1,1,1,1,1
0,4,5,0.010337448678910732,0,0,3,3,4,5,1,1,1,1,1,1
0,4,6,0.010756817646324635,0,0,3,3,4,6,1,1,1,1,1,1
0,4,7,0.018519161269068718,0,0,3,3,4,1,1,2,1,1,1,1
0,4,11,0.025681598111987114,0,0,3,3,4,5,1,2,1,1,1,1
0,4,13,0.007475691381841898,0,0,3,3,4,1,1,3,1,1,1,1
0,4,18,0.003981849644333124,0,0,3,3,4,6,1,3,1,1,1,1
0,4,23,0.03668547421693802,0,0,3,3,4,5,1,4,1,1,1,1
0,4,24,0.005805321037769318,0,0,3,3,4,6,1,4,1,1,1,1
0,4,25,0.0005576800322160125,0,0,3,3,4,1,1,5,1,1,1,1
0,4,26,0.0008579232962802052,0,0,3,3,4,2,1,5,1,1,1,1
0,4,28,0.0012707819696515799,0,0,3,3,4,4,1,5,1,1,1,1
0,4,31,0.0022467956878244877,0,0,3,4,4,1,1,1,1,1,1,1
0,4,32,0.0050941528752446175,0,0,3,4,4,2,1,2,1,1,1,1
0,4,33,0.000888304493855685,0,0,3,4,4,3,1,3,1,1,1,1
0,4,34,0.001918009016662836,0,0,3,4,4,4,1,4,1,1,1,1
0,4,38,0.6794164180755615,0,0,3,5,4,3,1,3,1,2,1,2
0,4,40,0.09046896547079086,0,0,3,5,4,5,1,5,1,2,1,2
0,4,43,0.0008071490447036922,0,1,3,6,4,3,1,0,1,0,1,1
0,4,44,5.0291713705519214e-05,0,1,3,6,4,4,1,0,1,0,1,1
0,4,46,0.0004946966655552387,0,1,3,6,4,6,1,0,1,0,1,1
0,8,0,0.007421713788062334,0,0,3,1,2,0,2,0,1,2,1,4
0,8,1,0.04921281337738037,0,0,3,3,2,1,2,1,1,1,1,1
0,8,2,0.0036331680603325367,0,0,3,3,2,2,2,1,1,1,1,1
0,8,3,0.0055740163661539555,0,0,3,3,2,3,2,1,1,1,1,1
0,8,5,0.004305629525333643,0,0,3,3,2,5,2,1,1,1,1,1
0,8,6,0.0011249923845753074,0,0,3,3,2,6,2,1,1,1,1,1
0,8,7,0.015042375773191452,0,0,3,3,2,1,2,2,1,1,1,1
