stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_moment_recovery_score,best_active_mean_zerr_median,best_active_sd_logerr_median,best_active_sd_ratio_median,best_active_marg_skl_median,best_active_joint_skl_median,best_softgate_absdiff_median,best_zero_soft_leakage_median
0,0.8,11,275,4.599774360656738,65,13,2.193620917117754,1.886953078076792,0.30666783904096184,1.0937611210045393,3.308905985035931,16.761184983103647,0.5647811889648438,0.13151800632476807
1,0.8,25,600,2.3420233726501465,4,49,1.2642339570995098,1.2330348652932672,0.03119909180624248,1.013827444803611,0.7036643146961837,1.8096482171705945,0.07177014648914337,0.019364267587661743
