"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",463,463,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,10.762,0.10762,6,"10;12;29;46;51;73;77;84;91;95","10;45;51;74;91;93",0.5,0.3,0.375,0.5,3,3,7,87,6,0.902222222222222,0.583984962406015
