stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,2.123906135559082,7,13,2.1821553179562043
1,0.8,33,800,2.9966835975646973,7,49,1.0011763345488784
