"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",443,443,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,6.84375,0.0136875,5,"108;143;177;200;205;253;367;368;409;435","143;177;205;253;409",1,0.5,0.666666666666667,0,5,0,5,490,5,0.887448979591837,0.591336201147125
