stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.7942923307418823,8,13,1.963326229657681
1,0.8,30,725,2.001864433288574,6,49,0.9481532154547816
