method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,425,425,160,100,10,1.0,0.5,10,6;11;29;30;52;55;68;72;87;96,6;11;29;30;52;55;68;72;87;96,234,1.0,1.0,1.0,0.0,10,0,0,90,10,1.0,1.0
