stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_moment_recovery_score,best_active_mean_zerr_median,best_active_sd_logerr_median,best_active_sd_ratio_median,best_active_marg_skl_median,best_active_joint_skl_median,best_softgate_absdiff_median,best_zero_soft_leakage_median
0,0.8,11,275,5.727071762084961,56,13,0.8111155756738251,0.6304243249287842,0.18069125074504083,1.1170228699258904,0.6905479463903172,13.744393969997956,0.45849573612213135,0.09485792368650436
1,0.8,14,325,4.048392295837402,41,49,0.8331906468591765,0.6935885103196258,0.13960213653955084,1.1153983768164455,0.47501417735505885,8.713768974118384,0.3304937779903412,0.10107436776161194
