seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,pip_absdiff_j,pip_absdiff_k,pre_score,pair_mean_l2,pair_cov_fro,pair_corr_absdiff,pair_mmd2,pair_score
400,active_zero,49,84,50,85,1.7504162,0.0,0.0,0.0,0.3641832000364623,0.11829083126736699,0.013801896524248408,0.6813031693369378,0.7351275289709156,1.1827206031988706
400,active_zero,18,45,19,46,-1.6515998,0.0,0.0,0.000125,0.37427042866269455,0.10821923006144658,0.01426260125894058,0.19486392095487645,0.6701033120514847,1.0782477061305467
400,active_zero,18,74,19,75,-1.6515998,0.0,0.0,0.0,0.38204024097276906,0.11289945567266668,0.013114006659001325,0.5363919176031112,0.780082349081932,1.230330229047029
400,active_zero,49,45,50,46,1.7504162,0.0,0.0,0.000125,0.39167415652929405,0.11916709996585162,0.015023220114226582,0.0035220444685740426,0.7573646974938025,1.1650635734950958
400,active_zero,49,74,50,75,1.7504162,0.0,0.0,0.0,0.39944396883936856,0.12343290910597303,0.01380718744143229,0.5984931914504847,0.7856329261782178,1.26072130193359
400,active_zero,52,26,53,27,-1.1843685,0.0,0.0,0.0,0.41414754813734356,0.17204424357375403,0.010644503900672201,0.008238117263674828,0.9575042592356542,1.3923411694319088
400,active_zero,52,83,53,84,-1.1843685,0.0,0.0,0.0,0.41505409445496,0.17204074761816282,0.01065353540791256,0.057890292585392626,1.0075005043761154,1.4482110867034088
400,active_zero,52,54,53,55,-1.1843685,0.0,0.0,0.0,0.4152152238776609,0.17204143035715896,0.010651957168054674,0.04421335197497421,0.9850891069283356,1.4245927983312234
400,active_zero,52,67,53,68,-1.1843685,0.0,0.0,0.0,0.4163933267737768,0.1720418179406353,0.010660032709722924,0.06126414065549543,1.008491121953299,1.4508800527641195
400,active_zero,52,2,53,3,-1.1843685,0.0,0.0,0.0,0.4166962008387639,0.1720402542987643,0.010665892129682598,0.16016729289028633,1.0137158662792116,1.4662992948693012
400,active_zero,52,15,53,16,-1.1843685,0.0,0.0,0.0,0.4172059572227074,0.172058611266515,0.010654029891337572,0.010414506384745316,0.9654066340700963,1.4035234105307643
