seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,pip_absdiff_j,pip_absdiff_k,pre_score,pair_mean_l2,pair_cov_fro,pair_corr_absdiff,pair_mmd2,pair_score
407,active_active,52,17,53,18,-0.99584424,-1.5164516,0.007499999999999951,0.0,0.6705383957104493,0.22490773880347822,0.02025423029069104,0.185512498765618,0.8908787399376126,1.6075227169776443
407,active_active,52,77,53,78,-0.99584424,1.1436366,0.007499999999999951,0.0,0.7044163149817835,0.23958410424429072,0.021823124825620443,0.9417119176296472,0.8507186670582049,1.678720365433787
407,active_active,52,88,53,89,-0.99584424,1.191587,0.007499999999999951,0.0,0.7586361399025848,0.2695879323326132,0.01965074694353952,0.04432032854836884,1.009031582524318,1.8039712352508857
407,active_active,52,94,53,95,-0.99584424,-1.025134,0.007499999999999951,0.0,1.3301238926136496,0.5540120601932772,0.019991161360053956,0.5343988865476335,1.4131431834502075,2.857105961077961
407,active_active,15,95,16,96,-1.0986573,1.84553,0.00024999999999997247,0.0,0.5086797541449066,0.1395787027210751,0.01966608029715517,0.3299318768101349,0.6762343373521451,1.2367816695244616
407,active_active,15,17,16,18,-1.0986573,-1.5164516,0.00024999999999997247,0.0,0.6745869040640453,0.22740615227420521,0.018803938517296476,0.4181825526059355,0.9274958319976965,1.67134259117908
407,active_active,15,77,16,78,-1.0986573,1.1436366,0.00024999999999997247,0.0,0.7084648233353796,0.24193100281899504,0.020197148426225636,0.022667414677349916,0.9182430291554922,1.6582169813470629
407,active_active,15,88,16,89,-1.0986573,1.191587,0.00024999999999997247,0.0,0.7626846482561809,0.27167576332429627,0.017832561151424814,0.28492851062182367,1.0260619058282145,1.848865121766864
407,active_active,15,94,16,95,-1.0986573,-1.025134,0.00024999999999997247,0.0,1.3341724009672455,0.5550310171135167,0.01842978262369803,0.005964514076283428,1.4519084860129619,2.8467878857551123
407,active_active,95,17,96,18,1.84553,-1.5164516,0.0,0.0,0.8396143133232754,0.2621294513948912,0.020575092401793407,0.5926215023376402,0.9120581875598814,1.8422913693568583
407,active_active,95,77,96,78,1.84553,1.1436366,0.0,0.0,0.8734922325946096,0.2748252195877085,0.02197622105190368,0.1498348771882779,1.0114466872320256,1.9328989847672098
407,active_active,95,88,96,89,1.84553,1.191587,0.0,0.0,0.927712057515411,0.3013403583562392,0.019782793637871294,0.6311205636356451,1.0846113409270535,2.1105151890511205
407,active_active,95,94,96,95,1.84553,-1.025134,0.0,0.0,1.4991998102264756,0.5701383351034136,0.02064355543048553,0.6492454509060452,1.4422032018012112,3.0685022794862538
407,active_active,17,77,18,78,-1.5164516,1.1436366,0.0,0.0,1.0393993825137482,0.3282685564599402,0.020705529310786036,0.3170072973681617,1.0884462131588282,2.1975495633830833
407,active_active,17,88,18,89,-1.5164516,1.191587,0.0,0.0,1.0936192074345497,0.35076681059234693,0.01847059205945158,0.7660750995046435,1.2143193651632784,2.4242404116223897
407,active_active,17,94,18,95,-1.5164516,-1.025134,0.0,0.0,1.6651069601456143,0.5977366184142922,0.0190723824542034,0.44863892238459935,1.51121598300788,3.285728592846934
407,active_active,77,88,78,89,1.1436366,1.191587,0.0,0.0,1.127497126705884,0.36035317043974097,0.020872467358123512,0.18250510753501814,1.2010921139207849,2.3880931852636755
407,active_active,77,94,78,95,1.1436366,-1.025134,0.0,0.0,1.6989848794169484,0.6034120623804257,0.02064780090942771,0.4601109127205036,1.5070239500794333,3.3175230772338313
407,active_active,88,94,89,95,1.191587,-1.025134,0.0,0.0,1.7532047043377499,0.6159409284006325,0.018299529424945938,0.5663783205249644,1.529718710716309,3.405730222302855
408,active_active,55,17,56,18,-1.9297644,-0.97261477,0.0,0.011375000000000024,0.29233346996633935,0.005328061762578828,0.017180246700440955,0.29984380859332666,0.5403233582473057,0.8674690769243458
408,active_active,55,3,56,4,-1.9297644,-1.8301473,0.0,0.0,0.3481734843793415,0.05692152052659519,0.017394457465520246,0.3969364609106053,0.5783811712529534,0.9762890681423949
408,active_active,55,98,56,99,-1.9297644,1.9127322,0.0,0.0,0.3600793872488576,0.0540295367840786,0.019841493077399668,0.4376171834292247,0.5473648096640582,0.961569242203596
408,active_active,55,41,56,42,-1.9297644,-1.7998304,0.0,0.0,0.3960195033347331,0.09078982709210366,0.016819458010315137,0.5034047074844856,0.6294675587032454,1.0891113799982162
408,active_active,55,56,56,57,-1.9297644,-0.670891,0.0,0.11775000000000002,0.413257777586858,0.014187136648007859,0.017469742624993543,0.2595546881408801,0.5439238150272114,0.9889232107492066
408,active_active,55,58,56,59,-1.9297644,-1.7619737,0.0,0.0,0.47402874761828584,0.12991295302349926,0.019165000098506125,0.4776846276918602,0.6812182835020287,1.220798039216477
408,active_active,55,64,56,65,-1.9297644,-0.87048876,0.0,0.00187499999999996,0.7689218218997443,0.2874626255615944,0.016625086853942643,0.3770117614145062,1.1041700810293975,1.9436956133402374
408,active_active,55,65,56,66,-1.9297644,-1.3655077,0.0,0.0,1.188937241393083,0.49556587849838807,0.018455929323701967,0.29249022518684764,1.37752400786363,2.649880841956162
408,active_active,55,4,56,5,-1.9297644,-1.1234902,0.0,0.0,1.2623149886638432,0.5328954785734411,0.018209988061334108,0.22789375298661846,1.4472726868000327,2.7902190956352158
408,active_active,17,3,18,4,-0.97261477,-1.8301473,0.011375000000000024,0.0,0.36267175976710353,0.05677726572376933,0.017936383375615976,0.0017639448470672947,0.5751866332787677,0.948196609946859
408,active_active,17,98,18,99,-0.97261477,1.9127322,0.011375000000000024,0.0,0.3745776626366196,0.05387753937504956,0.0204966238400334,0.40180283896844016,0.5574982579148259,0.9827681143458028
408,active_active,17,41,18,42,-0.97261477,-1.7998304,0.011375000000000024,0.0,0.4105177787224952,0.09069945483530756,0.017805060432678037,0.259357723978053,0.6230134650099898,1.0729882267219903
408,active_active,17,56,18,57,-0.97261477,-0.670891,0.011375000000000024,0.11775000000000002,0.42775605297461994,0.013596810297903028,0.018033536435231572,0.7691894761638026,0.5338292020985124,1.0443722678281109
408,active_active,17,58,18,59,-0.97261477,-1.7619737,0.011375000000000024,0.0,0.4885270230060478,0.12984981234985993,0.019995159812790035,0.12014221657191415,0.6449285969344467,1.1634536127858697
408,active_active,17,64,18,65,-0.97261477,-0.87048876,0.011375000000000024,0.00187499999999996,0.7834200972875064,0.28743409592247987,0.017466393453885534,0.10532467171317575,1.114529613207876,1.9415921856224192
408,active_active,17,65,18,66,-0.97261477,-1.3655077,0.011375000000000024,0.0,1.203435516780845,0.49554932987129247,0.019195252528394505,0.7535816403129143,1.3628268166986208,2.695974243629985
408,active_active,17,4,18,5,-0.97261477,-1.1234902,0.011375000000000024,0.0,1.2768132640516052,0.5328800892208535,0.01863695015383426,0.4572902669029363,1.4384415213974486,2.8189310585998917
408,active_active,3,98,4,99,-1.8301473,1.9127322,0.0,0.0,0.43041767704962175,0.07819501586433601,0.02059364742405747,0.5628893135713,0.5711650982815767,1.0708396201307762
408,active_active,3,41,4,42,-1.8301473,-1.7998304,0.0,0.0,0.4663577931354973,0.10694887734023083,0.01754697546222524,0.5142999725808063,0.638746711143268,1.1716161331364254
408,active_active,3,56,4,57,-1.8301473,-0.670891,0.0,0.11775000000000002,0.4835960673876221,0.05827988080968341,0.018135656292727356,0.11815892330576888,0.5609211420919297,1.066695003964279
408,active_active,3,58,4,59,-1.8301473,-1.7619737,0.0,0.0,0.5443670374190499,0.1416779623802078,0.019864894396550623,0.41275320967649254,0.6936841762406198,1.2984605544644776
408,active_active,3,64,4,65,-1.8301473,-0.87048876,0.0,0.00187499999999996,0.8392601117005085,0.29296762748755556,0.017493707708238233,0.7578619990737913,1.0673876938955411,2.0161041951792438
408,active_active,3,65,4,66,-1.8301473,-1.3655077,0.0,0.0,1.2592755311938473,0.49877931953199584,0.019281752488287528,0.4574153111475376,1.3801492947835294,2.7398647271674017
408,active_active,3,4,4,5,-1.8301473,-1.1234902,0.0,0.0,1.3326532784646075,0.5358851189806808,0.019047250063966664,0.17348096621282075,1.471065312687252,2.879417012187201
408,active_active,98,41,99,42,1.9127322,-1.7998304,0.0,0.0,0.4782636960050134,0.10543810369301149,0.020037585693557212,0.5537698407113638,0.6359428771723344,1.1851367640411747
408,active_active,98,56,99,57,1.9127322,-0.670891,0.0,0.11775000000000002,0.4955019702571382,0.055458776160616896,0.02056698168982102,0.5129760480568254,0.5756648419599414,1.1331520400612791
408,active_active,98,58,99,59,1.9127322,-1.7619737,0.0,0.0,0.556272940288566,0.14054101312517314,0.022406647540157854,0.8313001684217207,0.7034010719411752,1.36245979226947
408,active_active,98,64,99,65,1.9127322,-0.87048876,0.0,0.00187499999999996,0.8511660145700246,0.29241949678797,0.020371446304857637,0.22813793970728244,1.0864631937558613,1.9947778135516256
408,active_active,98,65,99,66,1.9127322,-1.3655077,0.0,0.0,1.2711814340633634,0.4984575618233144,0.02181351076509677,0.4947130054965242,1.3997051529121467,2.7756570213987684
408,active_active,98,4,99,5,1.9127322,-1.1234902,0.0,0.0,1.3445591813341236,0.5355856533655294,0.021216140595874688,0.5822550561998667,1.410915994379604,2.872563281819236
408,active_active,41,56,42,57,-1.7998304,-0.670891,0.0,0.11775000000000002,0.5314420863430138,0.09164757340783983,0.017618319418344595,0.2284537506631438,0.5814694720101129,1.1493262706148115
408,active_active,41,58,42,59,-1.7998304,-1.7619737,0.0,0.0,0.5922130563744417,0.15835207049029093,0.019323923161286095,0.5769797263909071,0.7498203968312114,1.4203976136840943
408,active_active,41,64,42,65,-1.7998304,-0.87048876,0.0,0.00187499999999996,0.8871061306559002,0.30138474407315574,0.01696484303687443,0.6005929474747381,1.0961487207924632,2.0776938313623714
408,active_active,41,65,42,66,-1.7998304,-1.3655077,0.0,0.0,1.3071215501492388,0.5037693349114805,0.018654692275164034,0.3188652850649641,1.4157810322412148,2.809829717456889
408,active_active,41,4,42,5,-1.7998304,-1.1234902,0.0,0.0,1.380499297419999,0.5405326946164246,0.018306475719407956,0.26297576326737954,1.4585728308766257,2.923999593014857
408,active_active,56,58,57,59,-0.670891,-1.7619737,0.11775000000000002,0.0,0.6094513306265664,0.13051383210762463,0.01992887936795293,0.43711334761202036,0.6650597355462123,1.3362560039867315
408,active_active,56,64,57,65,-0.670891,-0.87048876,0.11775000000000002,0.00187499999999996,0.9043444049080249,0.28773468004899366,0.01763552809964505,0.542201672085526,1.0599686396318129,2.051715561778201
408,active_active,56,65,57,66,-0.670891,-1.3655077,0.11775000000000002,0.0,1.3243598244013637,0.49572373852783214,0.019296195025039358,0.9080911753593254,1.40240263574015,2.8719680002864894
408,active_active,56,4,57,5,-0.670891,-1.1234902,0.11775000000000002,0.0,1.3977375716721239,0.5330422835874732,0.01891135658584752,0.62023961641188,1.4161572892796586,2.9339508900981794
408,active_active,58,64,59,65,-1.7619737,-0.87048876,0.0,0.00187499999999996,0.9651153749394528,0.315384442577489,0.019149833164740535,0.41062069900083625,1.1039949650503178,2.146498312438789
408,active_active,58,65,59,66,-1.7619737,-1.3655077,0.0,0.0,1.3851307944327915,0.5122676306941784,0.021377772464419905,0.7333261973896543,1.4024436618018667,2.9174782821591467
408,active_active,58,4,59,5,-1.7619737,-1.1234902,0.0,0.0,1.4585085417035517,0.5484616455224237,0.020448879314385198,0.2865321977213311,1.4308659596713122,2.977986105527836
408,active_active,64,65,65,66,-0.87048876,-1.3655077,0.00187499999999996,0.0,1.6800238687142501,0.5728660499527849,0.018510388847526083,0.5196038173777777,1.505572361569481,3.299470814228669
408,active_active,64,4,65,5,-0.87048876,-1.1234902,0.00187499999999996,0.0,1.7534016159850103,0.6054482325852841,0.018296463233147604,0.5420050446092257,1.5455592582566111,3.4182803177693595
408,active_active,65,4,66,5,-1.3655077,-1.1234902,0.0,0.0,2.173417035478349,0.7276801090986053,0.020175823541070326,0.9471704901697793,1.5723440300554823,3.918290081345937
409,active_active,75,65,76,66,1.9739158,-1.3235875,0.0,0.0,0.33069386584110516,0.018301893239088474,0.022209143024299792,0.7681924608412299,0.5492882344996098,0.9641838215048217
409,active_active,75,22,76,23,1.9739158,-1.8895081,0.0,0.0,0.3689264412279333,0.05067547879398678,0.021675124656696368,0.47548034891145585,0.5508011463463767,0.9777619515090282
409,active_active,75,34,76,35,1.9739158,1.1162024,0.0,0.0,0.4176563752393678,0.07174345114044435,0.025056545569348252,0.47283900585363625,0.5701659550030521,1.048544712334165
409,active_active,75,91,76,92,1.9739158,1.412749,0.0,0.0,0.42259286583301936,0.0879671757614228,0.021461518615797533,0.6468837464635885,0.6060609445144819,1.107504282223952
409,active_active,75,56,76,57,1.9739158,-1.9948717,0.0,0.0,0.49563854743787444,0.13349630681523356,0.021152968710768237,0.6195470490482183,0.6717830557505343,1.248014180952446
409,active_active,75,82,76,83,1.9739158,-1.9857607,0.0,0.0,0.5023483497877538,0.1411353516644906,0.02011301274937882,0.42384454975531416,0.7483265721583156,1.3122011652753944
409,active_active,75,94,76,95,1.9739158,1.3210046,0.0,0.0,0.5094509422094358,0.13824650658189166,0.022352146880479748,0.6918695366186369,0.6703069499297379,1.2683575331793464
409,active_active,65,22,66,23,-1.3235875,-1.8895081,0.0,0.0,0.3897359668470253,0.05370729627812945,0.022853029613434016,0.9043444518018575,0.5555325379489997,1.0467869370073821
409,active_active,65,34,66,35,-1.3235875,1.1162024,0.0,0.0,0.4384659008584598,0.07391611667321478,0.025938171383987716,0.8264464138235131,0.5445942101938785,1.0795809069480082
409,active_active,65,91,66,92,-1.3235875,1.412749,0.0,0.0,0.44340239145211136,0.08974794445528,0.022368105235119853,0.5079818972702705,0.5972431723515792,1.1060105742850255
409,active_active,65,56,66,57,-1.3235875,-1.9948717,0.0,0.0,0.5164480730569665,0.13467640274307133,0.021888086784057414,0.6190016895496989,0.7199647738502376,1.3172526778324953
409,active_active,65,82,66,83,-1.3235875,-1.9857607,0.0,0.0,0.5231578754068458,0.14225208965764405,0.02085186093188154,0.3734227368082014,0.6912941433790808,1.2712324666654817
409,active_active,65,94,66,95,-1.3235875,1.3210046,0.0,0.0,0.5302604678285278,0.13938639138956138,0.02294576002735626,0.5487964723755819,0.6916650071070428,1.296480201318924
409,active_active,22,34,23,35,-1.8895081,1.1162024,0.0,0.0,0.47669847624528794,0.08773048021590393,0.025315066690502964,0.576570018998085,0.5885554945439724,1.138012787383285
409,active_active,22,91,23,92,-1.8895081,1.412749,0.0,0.0,0.48163496683893947,0.10142848903938595,0.02238610010039176,0.8849083429955644,0.6620746117545814,1.247939786822114
409,active_active,22,56,23,57,-1.8895081,-1.9948717,0.0,0.0,0.5546806484437945,0.14272623553740482,0.021674425603274428,0.7982207702491553,0.6683192269182131,1.3225131823414822
409,active_active,22,82,23,83,-1.8895081,-1.9857607,0.0,0.0,0.5613904507936739,0.14989563658369517,0.020614024380603595,0.7348054387584767,0.7058975434715489,1.3609116078945906
409,active_active,22,94,23,95,-1.8895081,1.3210046,0.0,0.0,0.5684930432153559,0.14717884005341528,0.022953243805320343,0.8129295531992293,0.6880617253936614,1.3583039188856116
409,active_active,34,91,35,92,1.1162024,1.412749,0.0,0.0,0.530364900850374,0.11343216924380119,0.02587335162190515,0.9088745597254937,0.6380776447317837,1.2771415563845636
409,active_active,34,56,35,57,1.1162024,-1.9948717,0.0,0.0,0.6034105824552292,0.1514922339303909,0.02494556185747064,0.5937582785378764,0.6754734551841955,1.359645479350619
409,active_active,34,82,35,83,1.1162024,-1.9857607,0.0,0.0,0.6101203848051084,0.15826503245307452,0.02396200844599984,0.5825905325617259,0.702295115983784,1.3924915594018725
409,active_active,34,94,35,95,1.1162024,1.3210046,0.0,0.0,0.6172229772267904,0.15569434668609622,0.025778427130670363,0.7954417999791372,0.6840141282270221,1.4027953269030036
409,active_active,91,56,92,57,1.412749,-1.9948717,0.0,0.0,0.6083470730488807,0.15981551292387108,0.02154439645718996,0.5622648539047668,0.7062705601780416,1.3922117690240834
409,active_active,91,82,92,83,1.412749,-1.9857607,0.0,0.0,0.61505687539876,0.1662495766228367,0.020613654463025377,0.4961077593494845,0.7383796311961751,1.4248256538079236
409,active_active,91,94,92,95,1.412749,1.3210046,0.0,0.0,0.622159467820442,0.16380424542700364,0.02258720624833055,0.49007737097946086,0.7287542849392292,1.4219487159624002
409,active_active,56,82,57,83,-1.9948717,-1.9857607,0.0,0.0,0.688102557003615,0.19422142427945063,0.020214668725485194,0.454355419219032,0.8117107530505064,1.569724661585341
409,active_active,56,94,57,95,-1.9948717,1.3210046,0.0,0.0,0.6952051494252971,0.19213243021878418,0.022221924230124555,0.6128965751271532,0.8200083592186804,1.6012718902361023
409,active_active,82,94,83,95,-1.9857607,1.3210046,0.0,0.0,0.7019149517751764,0.197516567147995,0.021286961926170075,0.504166634555275,0.7794249133300721,1.5568299257571179
410,active_active,80,58,81,59,-1.5995016,-1.2930483,0.0,0.0,0.3232314320489078,0.0219205388514582,0.019535840264785487,0.5505431379198751,0.5408557330713267,0.9262174928635644
410,active_active,80,91,81,92,-1.5995016,-1.6169387,0.0,0.0,0.429468051980672,0.09174021944119276,0.02151082376550998,0.4503058201844665,0.6163629255062759,1.1054132873908913
410,active_active,80,86,81,87,-1.5995016,0.9041792,0.0,0.0,0.5165650591126554,0.150885315694068,0.018537317092375206,0.7118609536501145,0.742642069151444,1.3501160844716111
410,active_active,80,76,81,77,-1.5995016,0.9717379,0.0,0.0008749999999999591,0.5898082452619287,0.18316536994342383,0.021042320133590496,0.471697795107003,0.739410877374825,1.399966019175194
410,active_active,80,96,81,97,-1.5995016,-1.0042795,0.0,0.0,0.6505618475142292,0.21776078723994127,0.019823320324780173,0.2939266632694795,0.8543899194126904,1.5610763420590565
410,active_active,80,77,81,78,-1.5995016,1.5998867,0.0,0.0,0.694982617245373,0.23908219195165756,0.020641746445302152,0.5420376994437581,0.8711116261080157,1.649366669104256
410,active_active,80,34,81,35,-1.5995016,-1.0248797,0.0,0.0,1.0615527320850113,0.4187729680079147,0.023578919205944928,0.008168331588334188,1.2196072252472532,2.329748817093376
410,active_active,58,91,59,92,-1.2930483,-1.6169387,0.0,0.0,0.4380364371559059,0.09388802360846014,0.02034117018039896,0.4383017748487559,0.6327473914749199,1.129088101021647
410,active_active,58,86,59,87,-1.2930483,0.9041792,0.0,0.0,0.5251334442878892,0.15220076085908088,0.017325127026116716,0.5015920377138153,0.752883568567865,1.347727574469573
410,active_active,58,76,59,77,-1.2930483,0.9717379,0.0,0.0008749999999999591,0.5983766304371626,0.184250497585477,0.019979600913092387,0.6563582293201274,0.7477121519023515,1.4351445552583475
410,active_active,58,96,59,97,-1.2930483,-1.0042795,0.0,0.0,0.659130232689463,0.2186743093583321,0.018872024190821107,0.4907564689643077,0.9256628066346168,1.6604541232040493
410,active_active,58,77,59,78,-1.2930483,1.5998867,0.0,0.0,0.7035510024206069,0.2399145423320433,0.019483553594352748,0.5741280136470204,0.908127917213796,1.6979540636308972
410,active_active,58,34,59,35,-1.2930483,-1.0248797,0.0,0.0,1.0701211172602454,0.4192487231323937,0.022560292125104155,0.5580889726291385,1.246017917277697,2.419512877145372
410,active_active,91,86,92,87,-1.6169387,0.9041792,0.0,0.0,0.6313700642196535,0.17635427254723102,0.019068486169706682,0.6491978766938795,0.8089030871816452,1.5275954878678362
410,active_active,91,76,92,77,-1.6169387,0.9717379,0.0,0.0008749999999999591,0.7046132503689269,0.20465581765509572,0.021638233810345887,0.737651956540317,0.8087365859258692,1.6129901721669235
410,active_active,91,96,92,97,-1.6169387,-1.0042795,0.0,0.0,0.7653668526212273,0.23612329705669333,0.020228223948046672,0.4229604734423961,0.9189794604832783,1.755311746141426
410,active_active,91,77,92,78,-1.6169387,1.5998867,0.0,0.0,0.8097876223523711,0.2559194120460066,0.021287752956854797,0.8838066330994456,0.9277345979194034,1.8568167630255334
410,active_active,91,34,92,35,-1.6169387,-1.0248797,0.0,0.0,1.1763577371920095,0.42860850398437317,0.023852932670491482,0.059403243886258617,1.2555117557338284,2.486633900880524
410,active_active,86,76,87,77,0.9041792,0.9717379,0.0,0.0008749999999999591,0.7917102575009102,0.23713733221291022,0.019018404242958902,0.6086959545666031,0.949332403231701,1.8303805904713022
410,active_active,86,96,87,97,0.9041792,-1.0042795,0.0,0.0,0.8524638597532106,0.2647722078351574,0.01761011791877694,0.28581437003848625,1.0242260034187054,1.9361510504389747
410,active_active,86,77,87,78,0.9041792,1.5998867,0.0,0.0,0.8968846294843544,0.28256832110297514,0.018562079761861337,0.7030052757123276,1.057176515323989,2.0572590244303393
410,active_active,86,34,87,35,0.9041792,-1.0248797,0.0,0.0,1.263454744323993,0.445034111407994,0.021550768105859083,0.13146728740731367,1.3341998370140122,2.6606924132460006
410,active_active,76,96,77,97,0.9717379,-1.0042795,0.0008749999999999591,0.0,0.925707045902484,0.2844072718766462,0.020682130441987388,0.7648105217586747,1.0122206093563548,2.048019967232868
410,active_active,76,77,77,78,0.9717379,1.5998867,0.0008749999999999591,0.0,0.9701278156336278,0.30104489755743546,0.021019767116357325,0.5789334917543456,1.0396639049220349,2.1030445012659302
410,active_active,76,34,77,35,0.9717379,-1.0248797,0.0008749999999999591,0.0,1.3366979304732662,0.45698854971554326,0.023947719300491766,0.4523679019387917,1.2600089519830664,2.693629457446889
410,active_active,96,77,97,78,-1.0042795,1.5998867,0.0,0.0,1.0308814178859282,0.32326187226181574,0.019937926278482166,0.28615496360844617,1.0809773538530296,2.1777849368956046
410,active_active,96,34,97,35,-1.0042795,-1.0248797,0.0,0.0,1.3974515327255665,0.4719202711093932,0.022647863600970607,0.4056710389554433,1.3349059088552706,2.8257785384875636
410,active_active,77,34,78,35,1.5998867,-1.0248797,0.0,0.0,1.4418723024567104,0.48212993718811264,0.023391982640865137,0.021423980698272352,1.3182116957561878,2.8162873856617527
411,active_active,77,45,78,46,1.8152012,0.8393911,0.0,0.0020000000000000018,0.38193095589421533,0.05559656300131985,0.02055808001936081,0.5719826620619464,0.5431496548641699,0.992978053269552
411,active_active,77,51,78,52,1.8152012,-1.6376859,0.0,0.0,0.4261073879104137,0.08238596619069913,0.02156757711805625,0.7309628219226579,0.5749920797506499,1.0878262407519135
411,active_active,77,30,78,31,1.8152012,1.595781,0.0,0.0,0.555212895228411,0.16020297485343302,0.0208253165775324,0.6666931044802856,0.7117666473851586,1.3548754796913247
411,active_active,77,26,78,27,1.8152012,1.9593331,0.0,0.0,0.6608490758924038,0.215877921138578,0.02071176840464843,0.8100651827411772,0.8558305076869935,1.6244518360685352
411,active_active,77,62,78,63,1.8152012,1.7669724,0.0,0.0,0.7781040743042431,0.2776297865651046,0.018915480286318766,0.5381845906132252,1.0389488243795428,1.9033632064731987
411,active_active,77,58,78,59,1.8152012,-1.1394637,0.0,0.0,0.8680840649494711,0.3200930226048694,0.020074537872193994,0.5214017126055014,1.114262726452125,2.0715148993906816
411,active_active,77,35,78,36,1.8152012,1.9825708,0.0,0.0,1.255547376391498,0.5111646513783775,0.022811938118003906,0.7341481974273742,1.3711589423054245,2.756940588106999
411,active_active,45,51,46,52,0.8393911,-1.6376859,0.0020000000000000018,0.0,0.45928497381349737,0.09523203488903267,0.020232401208582017,0.6313898462936629,0.5904555477680534,1.1274608100019656
411,active_active,45,30,46,31,0.8393911,1.595781,0.0020000000000000018,0.0,0.5883904811314946,0.16717262394250026,0.019611870553743527,0.77558644564263,0.7285880396854307,1.4161573954138742
411,active_active,45,26,46,27,0.8393911,1.9593331,0.0020000000000000018,0.0,0.6940266617954876,0.2210994569849619,0.019164494433951428,0.6162418712710087,0.8719969643356384,1.6545488825652108
411,active_active,45,62,46,63,0.8393911,1.7669724,0.0020000000000000018,0.0,0.8112816602073267,0.28170905457957235,0.017429138857768763,0.6356805630971754,1.0881367269550506,1.9955146336444944
411,active_active,45,58,46,59,0.8393911,-1.1394637,0.0020000000000000018,0.0,0.9012616508525548,0.32363750735082036,0.01867677578981043,0.7370725064865348,1.1484125670049314,2.1604144131886747
411,active_active,45,35,46,36,0.8393911,1.9825708,0.0020000000000000018,0.0,1.2887249622945816,0.5133916573754477,0.020687829622581023,0.5829633563048023,1.3932576312126224,2.796790052280874
411,active_active,51,30,52,31,-1.6376859,1.595781,0.0,0.0,0.6325669131476931,0.17788523211170706,0.02056997630892672,0.7929916239174002,0.7706770805068596,1.5054741733346952
411,active_active,51,26,52,27,-1.6376859,1.9593331,0.0,0.0,0.7382030938116859,0.2293064314114637,0.0209935497227147,0.9739093034077041,0.913608261280632,1.7773813160049134
411,active_active,51,62,52,63,-1.6376859,1.7669724,0.0,0.0,0.8554580922235252,0.28819517872395395,0.01849345074135887,0.7021350247059668,1.0579082775275956,2.0170227527794524
411,active_active,51,58,52,59,-1.6376859,-1.1394637,0.0,0.0,0.9454380828687532,0.32929880924757016,0.019685038094442973,0.561753583853358,1.1283816369427793,2.1678462186452356
411,active_active,51,35,52,36,-1.6376859,1.9825708,0.0,0.0,1.33290139431078,0.5169791712151703,0.021605061187899663,0.4826767365684987,1.4142218568676286,2.8524901072537503
411,active_active,30,26,31,27,1.595781,1.9593331,0.0,0.0,0.8673086011296832,0.2673181348382017,0.019619625020826238,0.8423472088719227,0.9363283990206309,1.919508440776533
411,active_active,30,62,31,63,1.595781,1.7669724,0.0,0.0,0.9845635995415225,0.31927105532203576,0.01773024311443379,0.5865664687594703,1.1694228054632803,2.2490027181915617
411,active_active,30,58,31,59,1.595781,-1.1394637,0.0,0.0,1.0745435901867504,0.3568126279976401,0.018965137731995433,0.6501634385302154,1.192559838694281,2.3725423199668163
411,active_active,30,35,31,36,1.595781,1.9825708,0.0,0.0,1.4620069016287771,0.5349252370163882,0.020937534719406493,0.5097746992839826,1.4240915381019081,2.995802817040574
411,active_active,26,62,27,63,1.9593331,1.7669724,0.0,0.0,1.0901997802055154,0.3505314400302359,0.017539715562269118,0.42229087439744273,1.1756621431016,2.3475290836404503
411,active_active,26,58,27,59,1.9593331,-1.1394637,0.0,0.0,1.1801797708507433,0.385037056894277,0.018668217259805338,0.7346281799638013,1.2414584070503456,2.538271755901848
411,active_active,26,35,27,36,1.9593331,1.9825708,0.0,0.0,1.56764308229277,0.5541509657848332,0.020625802665170397,0.6174061836682426,1.4574495746188962,3.1474048225232667
411,active_active,62,58,63,59,1.7669724,-1.1394637,0.0,0.0,1.2974347692625825,0.42276300303465314,0.016817378991465775,0.4834383021361661,1.3276278335666174,2.719887078094148
411,active_active,62,35,63,36,1.7669724,1.9825708,0.0,0.0,1.6848980807046092,0.5809976888364832,0.019054564461878958,0.6322073878412151,1.4976902042033904,3.308672433691239
411,active_active,58,35,59,36,-1.1394637,1.9825708,0.0,0.0,1.7748780713498373,0.6024446523668965,0.020393156273985726,0.5720515615967258,1.4900943213449567,3.387520303159653
412,active_active,34,24,35,25,-1.459824,1.4174571,0.0,0.0,0.29430954675723786,0.0176901808672187,0.017695817875705195,0.5547330935652668,0.5333941549188554,0.8893699835882682
412,active_active,34,56,35,57,-1.459824,1.5295873,0.0,0.0,0.3169954443978267,0.03380681404724754,0.016979958918271896,0.6161915147186541,0.5505776153937647,0.9368178823977495
412,active_active,34,48,35,49,-1.459824,1.0260903,0.0,0.00012500000000004174,0.4200134417860776,0.10111733489756633,0.017229548372646657,0.4162057997320288,0.6212074300818842,1.097260572424083
412,active_active,34,20,35,21,-1.459824,1.5812792,0.0,0.0,0.43152141146304,0.10551143258810941,0.017978187466964,0.5679180872976916,0.6274851794294819,1.1308440897478431
412,active_active,34,82,35,83,-1.459824,0.76597506,0.0,0.003249999999999975,0.5323720545438708,0.16561836834810892,0.015860055574205216,0.4009096608613406,0.8303867591659083,1.4233766305242752
412,active_active,34,47,35,48,-1.459824,-1.7502899,0.0,0.0,0.6071028961005336,0.20385543883719875,0.01743709637549845,0.5697393902959877,0.8839140555999511,1.572735708707678
