"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",449,449,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,9.776,0.019552,10,"17;28;33;34;53;84;127;216;221;469","17;28;33;34;53;84;127;216;221;469",1,1,1,0,10,0,0,490,10,1,1
