method,epoch,group_id,selection_type,block,layer,edge_layer,parameter,target,source,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
VI,2000,58,edge,hidden_layer_1,0,hidden_layer_1,W1,3,4,input,0.15000000596046448,0.03419531136751175,-1.1804677248001099,1.1135599613189697,0.7793671488761902,0.6531088352203369
VI,2000,59,edge,hidden_layer_1,0,hidden_layer_1,W1,3,5,input,0.15360000729560852,0.03455020859837532,-1.1553773880004883,1.1122674942016602,0.7827893495559692,0.6635149717330933
VI,2000,60,edge,hidden_layer_1,0,hidden_layer_1,W1,4,0,input,0.1485999971628189,0.033003732562065125,-1.1773666143417358,1.1188850402832031,0.785074770450592,0.6558161973953247
VI,2000,61,edge,hidden_layer_1,0,hidden_layer_1,W1,4,1,input,0.15320000052452087,0.037952497601509094,-1.1222771406173706,1.1085940599441528,0.7892078757286072,0.6794145703315735
VI,2000,62,edge,hidden_layer_1,0,hidden_layer_1,W1,4,2,input,0.14980000257492065,0.033012744039297104,-1.1581088304519653,1.1101059913635254,0.7703219652175903,0.6463858485221863
VI,2000,63,edge,hidden_layer_1,0,hidden_layer_1,W1,4,3,input,0.1485999971628189,0.03435507044196129,-1.1783415079116821,1.125407099723816,0.7672263383865356,0.6513997912406921
VI,2000,64,edge,hidden_layer_1,0,hidden_layer_1,W1,4,4,input,0.14480000734329224,0.034080106765031815,-1.1860581636428833,1.1242585182189941,0.7837888598442078,0.6515433192253113
VI,2000,65,edge,hidden_layer_1,0,hidden_layer_1,W1,4,5,input,0.14499999582767487,0.03624136373400688,-1.1708531379699707,1.1256989240646362,0.7706122994422913,0.6593540906906128
VI,2000,66,edge,hidden_layer_2,1,hidden_layer_2,W2,0,0,input,0.15240000188350677,0.034587711095809937,-1.163373589515686,1.127122163772583,0.7955434322357178,0.6790473461151123
VI,2000,67,edge,hidden_layer_2,1,hidden_layer_2,W2,0,1,input,0.14480000734329224,0.03298603370785713,-1.1761399507522583,1.1244511604309082,0.781243085861206,0.6633895635604858
VI,2000,68,edge,hidden_layer_2,1,hidden_layer_2,W2,0,2,input,0.14839999377727509,0.0351923406124115,-1.1771714687347412,1.128974437713623,0.7770425081253052,0.6402385234832764
VI,2000,69,edge,hidden_layer_2,1,hidden_layer_2,W2,0,3,input,0.15219999849796295,0.034496549516916275,-1.1549980640411377,1.1114364862442017,0.7820501923561096,0.6465644836425781
VI,2000,70,edge,hidden_layer_2,1,hidden_layer_2,W2,0,4,input,0.15039999783039093,0.0348721481859684,-1.1584532260894775,1.12263822555542,0.763573944568634,0.630608856678009
VI,2000,71,edge,hidden_layer_2,1,hidden_layer_2,W2,1,0,input,0.13359999656677246,0.03071707673370838,-1.205656886100769,1.1062912940979004,0.7898932099342346,0.680453360080719
VI,2000,72,edge,hidden_layer_2,1,hidden_layer_2,W2,1,1,input,0.13519999384880066,0.03227357938885689,-1.218658685684204,1.1153773069381714,0.774374783039093,0.6639013290405273
VI,2000,73,edge,hidden_layer_2,1,hidden_layer_2,W2,1,2,input,0.1509999930858612,0.0355919674038887,-1.1873176097869873,1.128531813621521,0.771675705909729,0.6470679640769958
VI,2000,74,edge,hidden_layer_2,1,hidden_layer_2,W2,1,3,input,0.1459999978542328,0.033514853566884995,-1.178778886795044,1.1238455772399902,0.7890045046806335,0.6806468367576599
VI,2000,75,edge,hidden_layer_2,1,hidden_layer_2,W2,1,4,input,0.13420000672340393,0.0300893671810627,-1.2098937034606934,1.108673334121704,0.7909979224205017,0.6708505153656006
VI,2000,76,edge,hidden_layer_2,1,hidden_layer_2,W2,2,0,input,0.1420000046491623,0.03232840448617935,-1.2266814708709717,1.1409512758255005,0.7930231094360352,0.6709786057472229
VI,2000,77,edge,hidden_layer_2,1,hidden_layer_2,W2,2,1,input,0.1485999971628189,0.03280490264296532,-1.1743285655975342,1.1165825128555298,0.7800539135932922,0.6537063121795654
VI,2000,78,edge,hidden_layer_2,1,hidden_layer_2,W2,2,2,input,0.14000000059604645,0.03309814631938934,-1.2263182401657104,1.1350610256195068,0.7694056630134583,0.6377310156822205
VI,2000,79,edge,hidden_layer_2,1,hidden_layer_2,W2,2,3,input,0.14239999651908875,0.03450629115104675,-1.2243422269821167,1.1481074094772339,0.7819066047668457,0.6667643785476685
VI,2000,80,edge,hidden_layer_2,1,hidden_layer_2,W2,2,4,input,0.14640000462532043,0.035293418914079666,-1.1761749982833862,1.116999864578247,0.7795382738113403,0.6651585698127747
VI,2000,81,edge,hidden_layer_2,1,hidden_layer_2,W2,3,0,input,0.15459999442100525,0.03516177833080292,-1.132894515991211,1.1007907390594482,0.7960549592971802,0.6811912655830383
