method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,499,499,0,1,0.0,0,0.0,0,1.1145528e-17,1.7461867e-16,0.0,0.0
last_flow,simple,499,499,1,2,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,499,499,2,3,0.0,0,0.0,0,0.07080973,0.00090508297,0.0,0.0
last_flow,simple,499,499,3,4,0.0,0,0.0,0,1.0444e-40,0.0,0.0,0.0
last_flow,simple,499,499,4,5,0.0,0,0.0,0,1.9366971e-35,0.0,0.0,0.0
last_flow,simple,499,499,5,6,0.0,0,0.0,0,1.3564942e-18,8.877594e-18,0.0,0.0
last_flow,simple,499,499,6,7,0.0,0,0.0,0,0.117202476,0.0023106816,0.0,0.0
last_flow,simple,499,499,7,8,0.0,0,0.0,0,0.29773727,0.0024685576,0.0,0.0
last_flow,simple,499,499,8,9,0.0,0,0.0,0,-0.16974469,0.002828392,0.0,0.0
last_flow,simple,499,499,9,10,0.0,0,0.0,0,0.1493327,0.0028436363,0.0,0.0
last_flow,simple,499,499,10,11,0.0,0,0.0,0,0.4232942,0.003997309,0.0,0.0
last_flow,simple,499,499,11,12,0.0,0,0.0,0,0.017500795,0.0024917037,0.0,0.0
last_flow,simple,499,499,12,13,0.0,0,0.0,0,1.1071034e-17,2.336966e-16,0.0,0.0
last_flow,simple,499,499,13,14,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,499,499,14,15,0.0,0,0.0,0,-0.33496928,0.0019045202,0.0,0.0
last_flow,simple,499,499,15,16,0.7357436,1,1.0,1,0.74012583,0.0031624166,0.74012583,0.0031624166
last_flow,simple,499,499,16,17,0.0,0,0.0,0,0.118773036,0.0031364337,0.0,0.0
last_flow,simple,499,499,17,18,0.0,0,0.0,0,-0.107334495,0.002053182,0.0,0.0
last_flow,simple,499,499,18,19,0.0,0,0.0,0,-1.5884894e-34,0.0,0.0,0.0
last_flow,simple,499,499,19,20,0.0,0,0.0,0,-0.2592935,0.0019021282,0.0,0.0
last_flow,simple,499,499,20,21,0.0,0,0.0,0,0.11196952,0.0012049004,0.0,0.0
last_flow,simple,499,499,21,22,0.0,0,0.0,0,0.33004728,0.0034491331,0.0,0.0
last_flow,simple,499,499,22,23,0.0,0,0.0,0,0.13436575,0.0020117469,0.0,0.0
last_flow,simple,499,499,23,24,0.0,0,0.0,0,0.16850142,0.0034941314,0.0,0.0
