support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[3, 6, 20, 39, 70, 71, 83, 94, 99]",9,1074.73535156,1074.73535156,7.57496873,13.98415756,3.73953975,2.97684121,-0.00627932,-6.31984711,6.31984711,0,0.0,0.0,0.0,0.0,49.74641037,0.69057393,0.04113834,0.0327508,0.0,0.49746415,0.0357333,0.43974108,0.47313806,0.49686825,0.52105963,0.55675203,0.49463177,0.49647188,0.49748522,0.49856162,0.50005829,49.74641418,0.03569107,0.03751728,0.69057393,0.69199473,0.69310546,0.0327508,0.02754709,0.04727424,0.06784193,0.08089896,0.00208138,0.00428755,0.00465061,0.04113834,0.04120105,0.04233123,0.04384896,0.04427695,0.4103784,0.03549233,0.4646875,0.4609375,0.484375,0.5,0.50800776,49.74641418,46.46875,0,0,True,1,1,0.8,1e-05,1948.79931641,7.57496873,8.9500849,False,True
"[0, 2, 5, 6, 8, 12, 13, 14, 15, 17, 19, 21, 22, 23, 24, 25, 26, 28, 31, 34, 37, 39, 40, 42, 43, 44, 45, 46, 47, 50, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 70, 71, 74, 76, 77, 78, 81, 84, 85, 87, 88, 89, 90, 91, 92, 93, 95, 96, 99]",63,985.91320801,1017.11610077,7.54743933,13.57012558,3.68376514,2.94008875,0.02351381,-5.60983896,5.60983896,54,0.92537313,0.02960722,0.0826456,-0.0275294,50.3758049,0.68994981,0.04369016,0.04166644,0.01052469,0.50375807,0.03974397,0.43916947,0.47688928,0.50354826,0.53078985,0.56930768,0.48659545,0.49515924,0.5063442,0.5115875,0.51761574,50.37581253,0.03837566,0.04051923,0.68994981,0.69166577,0.6930964,0.04166644,0.03565628,0.06029751,0.08526771,0.10114243,0.02816583,0.03263572,0.03414647,0.04369016,0.04361092,0.0452289,0.04630418,0.04695386,0.51713037,0.04843698,0.53468752,0.56445312,0.625,0.65625,0.67988276,50.37581253,53.46875,1,0,True,25,25,0.8,1e-05,1880.98608398,7.53955143,8.7404438,False,True
"[0, 1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 50, 51, 52, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 70, 71, 72, 74, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",86,882.78497314,919.99159055,7.55757007,13.20573521,3.63396962,2.92365408,0.0497348,-5.07126093,5.07126093,23,0.26744186,0.0268524,0.10460174,0.01013074,53.94903183,0.68535972,0.05005085,0.06558497,0.03576145,0.53949034,0.04806221,0.45673534,0.50748581,0.54132241,0.57359761,0.61516476,0.4903436,0.5174762,0.55339414,0.5595901,0.56591892,53.94902802,0.04015557,0.04226403,0.68535972,0.68875551,0.69298446,0.06558497,0.06023275,0.09370406,0.12539792,0.14531007,0.06338111,0.06937623,0.07003304,0.05005084,0.05005203,0.05250779,0.05440864,0.05480344,0.78427815,0.06111555,0.79371095,0.90429688,0.9296875,0.9453125,0.953125,53.94902802,79.37109375,2,0,True,50,50,0.8,1e-05,1928.3651123,7.56442783,8.38661673,False,True
"[0, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72, 74, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",88,769.90344238,812.57714301,7.55059194,13.36187649,3.65539006,2.96476221,0.0384991,-4.90028858,4.90028858,2,0.04494382,0.0,0.12786979,-0.00697813,58.18622589,0.67104179,0.0578915,0.10365732,0.04267981,0.58186233,0.06477991,0.46499604,0.53754371,0.59118521,0.62980652,0.67535555,0.49015173,0.53991199,0.61032265,0.62043506,0.62914956,58.18622971,0.0415627,0.04357447,0.67104185,0.67614931,0.69248146,0.10365731,0.09936429,0.14444682,0.18475699,0.20991431,0.11070201,0.12864092,0.129407,0.0578915,0.05851271,0.06255398,0.0644214,0.06575978,1.19546497,0.08677842,0.87058592,0.9921875,1.0,1.0,1.0,58.18622971,87.05859375,3,0,True,75,75,0.8,1e-05,1872.80822754,7.53519431,7.76167308,False,True
"[0, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 50, 51, 52, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72, 74, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",88,654.83007812,696.14845741,7.40363138,14.20448303,3.76888353,3.09585905,-0.02213362,-4.84806013,4.84806013,0,0.02247191,0.0,0.14946467,-0.14696056,63.49767303,0.63821912,0.06958975,0.16345875,0.05335054,0.63497663,0.09162249,0.46527538,0.56484842,0.65948284,0.70638126,0.75204134,0.49256122,0.55737793,0.6824131,0.70015132,0.70667279,63.49766922,0.04258797,0.04888388,0.63821912,0.64137197,0.69187582,0.16345873,0.15954262,0.22850692,0.28780651,0.32204577,0.18025443,0.23739076,0.24106163,0.06958975,0.07223492,0.07741708,0.07998959,0.08440169,1.8744241,0.1195126,0.88851565,1.0,1.0,1.0,1.0,63.49766922,88.8515625,4,0,True,100,100,0.8,1e-05,1497.4543457,7.31152184,6.812678,False,True
"[0, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 50, 51, 52, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72, 74, 75, 76, 77, 78, 81, 82, 83, 84, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",85,558.0057373,590.59537735,6.93292157,14.73542976,3.83867552,3.14645457,-0.06033976,-4.3647747,4.3647747,-3,0.05617978,0.0,0.14786178,-0.47070981,67.06345367,0.60103774,0.08358385,0.22581966,0.0425756,0.67063463,0.12075214,0.44952595,0.56604958,0.71484625,0.76636779,0.81332678,0.47732842,0.5508343,0.73066646,0.76295185,0.77954268,67.06345367,0.04189392,0.05286509,0.60103774,0.59775102,0.69160587,0.22581965,0.20456065,0.33828947,0.44668597,0.50782853,0.22094244,0.42155698,0.44575197,0.08358385,0.08676607,0.09726196,0.10711107,0.11166982,2.73707724,0.17373039,0.8653906,1.0,1.0,1.0,1.0,67.06345367,86.5390625,5,0,True,125,125,0.8,1e-05,856.89160156,6.75331142,5.61372826,False,True
"[0, 2, 5, 6, 8, 9, 10, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 50, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72, 74, 76, 77, 78, 81, 83, 84, 85, 87, 88, 89, 90, 91, 93, 95, 96, 97, 99]",72,496.27926636,518.61348688,6.46540758,14.09443569,3.75425568,2.99710059,-0.01421478,-4.04700232,4.04700232,-13,0.15294118,0.0435002,0.11061978,-0.46751399,62.9855423,0.61531794,0.08500763,0.23998547,0.04349605,0.62985539,0.14229204,0.37771812,0.50027823,0.67650139,0.74361193,0.80784482,0.40191606,0.48617876,0.68793464,0.73441923,0.78901875,62.9855423,0.04527884,0.05447379,0.61531794,0.62724245,0.69056338,0.23998547,0.19024152,0.35320657,0.53519887,0.64370304,0.18222882,0.51354122,0.63506293,0.08500763,0.08315513,0.09836332,0.115487,0.13020231,3.11029172,0.20506968,0.75042969,1.0,1.0,1.0,1.0,62.9855423,75.04296875,6,0,True,150,150,0.8,1e-05,544.48657227,6.29984328,4.41134427,False,True
"[0, 2, 5, 6, 8, 9, 10, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 50, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 70, 71, 72, 74, 77, 78, 81, 84, 85, 87, 88, 89, 90, 91, 93, 95, 96, 99]",67,451.59680176,467.2879796,6.09021383,10.96476746,3.31130902,2.54162359,0.21099153,-3.60686612,3.60686612,-5,0.06944444,0.22204991,0.09003492,-0.37519375,57.07427979,0.63104457,0.08514223,0.24017614,0.06089173,0.57074279,0.15745378,0.30563599,0.42536896,0.61048859,0.69298893,0.79002112,0.33787987,0.40807602,0.62266886,0.68286186,0.76064289,57.07428741,0.05096596,0.05615428,0.63104463,0.64624178,0.68854684,0.24017614,0.17427641,0.33221868,0.54150391,0.71258956,0.16453159,0.52489024,0.69031048,0.08514223,0.08328575,0.09453006,0.1141594,0.12931499,3.29815102,0.22640325,0.66695315,0.99023438,1.0,1.0,1.0,57.07428741,66.6953125,7,0,True,175,175,0.8,1e-05,412.24786377,6.02162478,3.60270165,False,True
"[0, 2, 5, 6, 8, 9, 13, 14, 15, 17, 19, 21, 22, 23, 24, 25, 26, 28, 31, 34, 35, 38, 39, 40, 42, 43, 44, 45, 46, 47, 50, 54, 55, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 70, 71, 72, 74, 77, 78, 81, 84, 85, 87, 88, 89, 90, 93, 95, 96, 99]",61,412.65536499,425.61566574,5.81687695,8.24355888,2.87115985,2.13022637,0.40680568,-2.9241941,2.9241941,-6,0.08955224,0.2481775,0.08623054,-0.27333689,50.37900543,0.63593537,0.08518757,0.23358071,0.0681563,0.50379008,0.16526817,0.24243706,0.35527226,0.52771431,0.62554365,0.76082051,0.28431895,0.33622631,0.54200733,0.61118293,0.70805609,50.37900162,0.05913661,0.06439738,0.63593543,0.65755415,0.69152659,0.23358074,0.15941775,0.30048835,0.50828153,0.72297639,0.16159979,0.49002138,0.63482833,0.08518756,0.08037692,0.09497029,0.10810497,0.12622045,3.41322231,0.25498948,0.55457032,0.73828125,0.96679688,1.0,1.0,50.37900162,55.45703125,8,0,True,200,200,0.8,1e-05,300.99185181,5.70708319,2.94594955,False,True
"[0, 2, 5, 6, 13, 14, 17, 21, 22, 24, 26, 28, 39, 40, 43, 45, 50, 54, 55, 56, 58, 59, 61, 62, 64, 66, 67, 71, 72, 77, 78, 81, 84, 88, 89, 90, 93, 95]",38,377.67572021,389.61370469,5.73721411,6.64090109,2.57699458,1.8129015,0.52213057,-2.47973132,2.47973132,-23,0.37704918,0.19441334,0.08476721,-0.07966283,43.30671692,0.61930501,0.08637276,0.23218215,0.07118114,0.4330672,0.1738364,0.17559324,0.28839815,0.4338176,0.55205333,0.7355473,0.21813153,0.28351381,0.44754273,0.53694534,0.6859386,43.30672455,0.07141101,0.07814877,0.61930496,0.65694517,0.69208831,0.23218216,0.15026312,0.29000384,0.48842627,0.73845208,0.14430003,0.42317939,0.6337111,0.08637276,0.08068523,0.09564828,0.11092212,0.12996605,3.56317997,0.29036728,0.35878906,0.25390625,0.68554688,0.91835928,0.98886716,43.30672455,35.87890625,9,0,True,225,225,0.8,1e-05,286.14471436,5.65649768,2.44277244,False,True
