method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,421,421,160,100,10,1.0,0.5,9,4;19;42;48;56;70;83;89;96;97,4;19;42;48;56;70;83;89;96,160,1.0,0.9,0.9473684210526316,0.0,9,0,1,90,9,0.9494444444444444,0.9102040816326531
