"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",460,460,160,100,96,32,32,10,1,12345,2000,1,8000,0.5,0.5,9.812625,0.09812625,10,"5;7;19;30;33;43;66;73;86;96","5;7;19;30;33;43;66;73;86;96",1,1,1,0,10,0,0,90,10,1,1
