"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",473,473,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,9.072625,0.09072625,6,"12;31;34;38;47;54;70;73;88;99","7;31;34;54;70;88",0.833333333333333,0.5,0.625,0.166666666666667,5,1,5,89,6,0.806111111111111,0.673470012239902
