"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","low_snr",421,421,0,1,0,0,0.024375,0,0.0260368277903004
"mcmc","low_snr",421,421,1,2,0,0,0.033125,0,-0.0393437846368302
"mcmc","low_snr",421,421,2,3,0,0,0.01325,0,-0.00214665509839946
"mcmc","low_snr",421,421,3,4,0,0,0.022,0,0.0285961895807426
"mcmc","low_snr",421,421,4,5,-1.9047611,1,0.986625,1,-1.54904499597526
"mcmc","low_snr",421,421,5,6,0,0,0.036,0,0.0432000735363145
"mcmc","low_snr",421,421,6,7,0,0,0.009875,0,-0.00909591066522347
"mcmc","low_snr",421,421,7,8,0,0,0.021875,0,0.0100886847934377
"mcmc","low_snr",421,421,8,9,0,0,0.015625,0,0.00345383076457355
"mcmc","low_snr",421,421,9,10,0,0,0.01375,0,0.00820222107849983
"mcmc","low_snr",421,421,10,11,0,0,0.019125,0,0.00544415632661837
"mcmc","low_snr",421,421,11,12,0,0,0.015875,0,0.0094776783415034
"mcmc","low_snr",421,421,12,13,0,0,0.017,0,-0.00566741053932232
"mcmc","low_snr",421,421,13,14,0,0,0.127375,0,0.136473417896202
"mcmc","low_snr",421,421,14,15,0,0,0.019375,0,0.0159641057304159
"mcmc","low_snr",421,421,15,16,0,0,0.03325,0,0.038812511212461
"mcmc","low_snr",421,421,16,17,0,0,0.021,0,0.0207725196986217
"mcmc","low_snr",421,421,17,18,0,0,0.024,0,-0.0290653713882441
"mcmc","low_snr",421,421,18,19,0,0,0.018125,0,0.0164851422006055
"mcmc","low_snr",421,421,19,20,-1.1078949,1,0.277375,0,-0.281375071709472
"mcmc","low_snr",421,421,20,21,0,0,0.018,0,-0.00781570881833944
"mcmc","low_snr",421,421,21,22,0,0,0.0485,0,0.0532430729558582
"mcmc","low_snr",421,421,22,23,0,0,0.0185,0,-0.00713275738591251
"mcmc","low_snr",421,421,23,24,0,0,0.07225,0,-0.0811580690185049
"mcmc","low_snr",421,421,24,25,0,0,0.136875,0,-0.147739873614391
"mcmc","low_snr",421,421,25,26,0,0,0.081375,0,-0.087719876088377
"mcmc","low_snr",421,421,26,27,0,0,0.022625,0,-0.0209850544022648
"mcmc","low_snr",421,421,27,28,0,0,0.0235,0,0.020709367857395
"mcmc","low_snr",421,421,28,29,0,0,0.12025,0,-0.131257398992668
"mcmc","low_snr",421,421,29,30,0,0,0.04225,0,0.0554137482242249
"mcmc","low_snr",421,421,30,31,0,0,0.075625,0,0.0898138883884856
"mcmc","low_snr",421,421,31,32,0,0,0.020375,0,0.0247474162976822
"mcmc","low_snr",421,421,32,33,0,0,0.02275,0,-0.0294132343131453
"mcmc","low_snr",421,421,33,34,0,0,0.028,0,0.0284088903409827
"mcmc","low_snr",421,421,34,35,0,0,0.021,0,-0.0229203208063978
"mcmc","low_snr",421,421,35,36,0,0,0.012875,0,-0.0094237843104049
"mcmc","low_snr",421,421,36,37,0,0,0.05575,0,0.0556823436311963
"mcmc","low_snr",421,421,37,38,0,0,0.02425,0,-0.0215126300387542
"mcmc","low_snr",421,421,38,39,0,0,0.019375,0,-0.0248270792477815
"mcmc","low_snr",421,421,39,40,0,0,0.018125,0,-0.0156297942870265
"mcmc","low_snr",421,421,40,41,0,0,0.15675,0,0.166838393294069
"mcmc","low_snr",421,421,41,42,0,0,0.03225,0,-0.0359688737222339
"mcmc","low_snr",421,421,42,43,1.3383306,1,0.862875,1,1.03098535187929
"mcmc","low_snr",421,421,43,44,0,0,0.049375,0,-0.0607531203628444
"mcmc","low_snr",421,421,44,45,0,0,0.059625,0,0.0655196540243698
"mcmc","low_snr",421,421,45,46,0,0,0.0155,0,0.0129030975530832
"mcmc","low_snr",421,421,46,47,0,0,0.016875,0,0.0156252450855514
"mcmc","low_snr",421,421,47,48,0,0,0.053375,0,0.0579651532114585
"mcmc","low_snr",421,421,48,49,-1.2111257,1,0.73925,1,-0.86822179889833
"mcmc","low_snr",421,421,49,50,0,0,0.03,0,0.028630405346848
"mcmc","low_snr",421,421,50,51,0,0,0.020625,0,-0.0165069302192609
"mcmc","low_snr",421,421,51,52,0,0,0.027125,0,-0.0283691072542583
"mcmc","low_snr",421,421,52,53,0,0,0.025875,0,-0.0151459033284456
"mcmc","low_snr",421,421,53,54,0,0,0.04025,0,0.0479734265115334
"mcmc","low_snr",421,421,54,55,0,0,0.157625,0,0.168688973273206
"mcmc","low_snr",421,421,55,56,0,0,0.0465,0,-0.0579351360470776
"mcmc","low_snr",421,421,56,57,-1.1671294,1,0.82225,1,-0.940442989709559
"mcmc","low_snr",421,421,57,58,0,0,0.182,0,-0.189953162615613
"mcmc","low_snr",421,421,58,59,0,0,0.016625,0,-0.0161833953946754
"mcmc","low_snr",421,421,59,60,0,0,0.02025,0,-0.0240663939301833
"mcmc","low_snr",421,421,60,61,0,0,0.063125,0,0.0719777926120904
"mcmc","low_snr",421,421,61,62,0,0,0.027125,0,-0.0287629985314591
"mcmc","low_snr",421,421,62,63,0,0,0.021625,0,0.028173421578992
"mcmc","low_snr",421,421,63,64,0,0,0.124125,0,0.132200542251337
"mcmc","low_snr",421,421,64,65,0,0,0.01625,0,0.00664441128882924
"mcmc","low_snr",421,421,65,66,0,0,0.07475,0,-0.0864834318249024
"mcmc","low_snr",421,421,66,67,0,0,0.027,0,-0.0306859980555194
"mcmc","low_snr",421,421,67,68,0,0,0.048625,0,0.0563690719575242
"mcmc","low_snr",421,421,68,69,0,0,0.058,0,-0.067232478014121
"mcmc","low_snr",421,421,69,70,0,0,0.100375,0,-0.107245823654948
"mcmc","low_snr",421,421,70,71,1.370725,1,0.6185,1,0.666414364950408
"mcmc","low_snr",421,421,71,72,0,0,0.01675,0,-0.00772084220867743
"mcmc","low_snr",421,421,72,73,0,0,0.01225,0,-0.00955152448309329
"mcmc","low_snr",421,421,73,74,0,0,0.014125,0,-0.00779186646289528
"mcmc","low_snr",421,421,74,75,0,0,0.014125,0,0.00293489649297277
"mcmc","low_snr",421,421,75,76,0,0,0.057875,0,0.0675978671551427
"mcmc","low_snr",421,421,76,77,0,0,0.026375,0,-0.031949649095646
"mcmc","low_snr",421,421,77,78,0,0,0.02925,0,-0.0309578583969385
"mcmc","low_snr",421,421,78,79,0,0,0.021875,0,-0.0114681029312261
"mcmc","low_snr",421,421,79,80,0,0,0.017875,0,-0.00145206637240402
"mcmc","low_snr",421,421,80,81,0,0,0.01575,0,-0.0151523475627003
"mcmc","low_snr",421,421,81,82,0,0,0.011875,0,0.00224023439567988
"mcmc","low_snr",421,421,82,83,0,0,0.015875,0,-0.00032243676976509
"mcmc","low_snr",421,421,83,84,-1.1037884,1,0.283625,0,-0.295398535580291
"mcmc","low_snr",421,421,84,85,0,0,0.307625,0,-0.317240132080298
"mcmc","low_snr",421,421,85,86,0,0,0.3715,0,0.380300946475558
"mcmc","low_snr",421,421,86,87,0,0,0.012875,0,0.010849981547617
"mcmc","low_snr",421,421,87,88,0,0,0.027125,0,0.0308724546314461
"mcmc","low_snr",421,421,88,89,0,0,0.01575,0,-0.016093198045728
"mcmc","low_snr",421,421,89,90,-1.2503275,1,0.979,1,-1.28666295732296
"mcmc","low_snr",421,421,90,91,0,0,0.01125,0,-0.00455021562899271
"mcmc","low_snr",421,421,91,92,0,0,0.049,0,-0.0596403162161192
"mcmc","low_snr",421,421,92,93,0,0,0.014375,0,0.012014070550386
"mcmc","low_snr",421,421,93,94,0,0,0.0255,0,-0.0322800819377498
"mcmc","low_snr",421,421,94,95,0,0,0.018625,0,-0.00298884244232632
"mcmc","low_snr",421,421,95,96,0,0,0.045625,0,-0.0525099408698591
"mcmc","low_snr",421,421,96,97,1.2403917,1,0.740125,1,0.90148928060846
"mcmc","low_snr",421,421,97,98,-0.5235583,1,0.02975,0,-0.0400354876610003
"mcmc","low_snr",421,421,98,99,0,0,0.029,0,-0.0374913298970304
"mcmc","low_snr",421,421,99,100,0,0,0.018875,0,0.018395708717869
