method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,414,414,0,1,0.0,0,0.0,0,0.027392155,0.002111814,0.0,0.0
last_flow,simple,414,414,1,2,0.0,0,0.0,0,-0.1486735,0.0014968973,0.0,0.0
last_flow,simple,414,414,2,3,0.0,0,0.0,0,0.17266215,0.0042150947,0.0,0.0
last_flow,simple,414,414,3,4,0.0,0,0.0,0,0.081060305,0.0014628605,0.0,0.0
last_flow,simple,414,414,4,5,0.42567265,1,1.0,1,0.7218363,0.004353,0.7218363,0.004353
last_flow,simple,414,414,5,6,0.0,0,0.0,0,0.23397125,0.0020245842,0.0,0.0
last_flow,simple,414,414,6,7,0.0,0,0.0,0,0.20099804,0.0022356515,0.0,0.0
last_flow,simple,414,414,7,8,0.0,0,0.0,0,8.316271e-10,5.2591684e-08,0.0,0.0
last_flow,simple,414,414,8,9,1.9569008,1,0.9995,1,2.2576196,0.05134796,2.2576208,0.051392667
last_flow,simple,414,414,9,10,0.0,0,0.0,0,-1.3543815e-05,8.9982395e-06,0.0,0.0
last_flow,simple,414,414,10,11,0.0,0,0.0,0,-0.12425025,0.002301099,0.0,0.0
last_flow,simple,414,414,11,12,0.0,0,0.0,0,0.18704076,0.0017016317,0.0,0.0
last_flow,simple,414,414,12,13,0.0,0,0.0,0,-1.6021904e-33,0.0,0.0,0.0
last_flow,simple,414,414,13,14,0.0,0,0.0,0,-0.7457779,0.0048071113,0.0,0.0
last_flow,simple,414,414,14,15,0.0,0,0.0,0,-1.3974851e-17,8.757781e-16,0.0,0.0
last_flow,simple,414,414,15,16,0.0,0,0.0,0,-0.0728864,0.0025966545,0.0,0.0
last_flow,simple,414,414,16,17,0.0,0,0.0,0,-0.30544612,0.0025867072,0.0,0.0
last_flow,simple,414,414,17,18,-1.7141534,1,1.0,1,-1.5845292,0.005752919,-1.5845292,0.005752919
last_flow,simple,414,414,18,19,0.0,0,0.0,0,-0.09029179,0.0017593408,0.0,0.0
last_flow,simple,414,414,19,20,0.0,0,0.0,0,4.2008744e-11,1.9832929e-09,0.0,0.0
last_flow,simple,414,414,20,21,0.0,0,0.0,0,-0.055751693,0.002400009,0.0,0.0
last_flow,simple,414,414,21,22,0.0,0,0.0,0,-0.23247442,0.0041978317,0.0,0.0
last_flow,simple,414,414,22,23,0.0,0,0.0,0,-0.32365292,0.0047744056,0.0,0.0
last_flow,simple,414,414,23,24,0.0,0,0.0,0,0.02379858,0.0025388177,0.0,0.0
last_flow,simple,414,414,24,25,-1.6930002,1,1.0,1,-1.7910755,0.0064315367,-1.7910755,0.0064315367
last_flow,simple,414,414,25,26,0.0,0,0.0,0,0.093723916,0.0018702328,0.0,0.0
last_flow,simple,414,414,26,27,0.0,0,0.0,0,0.02288043,0.0027641836,0.0,0.0
last_flow,simple,414,414,27,28,0.0,0,0.0,0,-0.26933283,0.0023420886,0.0,0.0
