method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,recovery,simple,437,437,0,1,0.0,0,0.00975,0.00975,0.40304807,0,0.2780021,0.06733849,0.00714681,0.07320606
last_flow,recovery,simple,437,437,1,2,0.0,0,0.01575,0.01575,0.41292208,0,-0.14332218,0.06512673,-0.0053375904,0.045248084
last_flow,recovery,simple,437,437,2,3,0.0,0,0.0,0.0,0.32735696,0,0.009090725,0.043924443,0.0,0.0
last_flow,recovery,simple,437,437,3,4,0.0,0,0.0,0.0,0.3230954,0,-0.061763983,0.041290637,0.0,0.0
last_flow,recovery,simple,437,437,4,5,0.0,0,0.0,0.0,0.3374086,0,-0.08952227,0.05089827,0.0,0.0
last_flow,recovery,simple,437,437,5,6,0.0,0,0.05725,0.05725,0.44234493,0,0.55330235,0.10100308,0.07177622,0.29617974
last_flow,recovery,simple,437,437,6,7,0.0,0,0.9985,0.9985,0.61110085,1,-0.022615116,0.07717457,-0.036953494,0.12618776
last_flow,recovery,simple,437,437,7,8,-0.98319834,1,1.0,1.0,0.70802695,1,-0.79570913,0.14320219,-1.1228502,0.1872611
last_flow,recovery,simple,437,437,8,9,0.0,0,0.9985,0.9985,0.6053501,1,-0.043714203,0.07595116,-0.07182207,0.12518764
last_flow,recovery,simple,437,437,9,10,0.0,0,1.0,1.0,0.63969725,1,0.12396623,0.08258818,0.19393085,0.12869598
last_flow,recovery,simple,437,437,10,11,0.0,0,0.001,0.001,0.37968555,0,-0.20454887,0.069050506,-0.00031609152,0.010895982
last_flow,recovery,simple,437,437,11,12,0.0,0,0.94975,0.94975,0.5573645,1,-0.14626932,0.067196265,-0.2488915,0.12993842
last_flow,recovery,simple,437,437,12,13,0.0,0,0.0,0.0,0.32104194,0,0.0023585046,0.04172125,0.0,0.0
last_flow,recovery,simple,437,437,13,14,0.0,0,1.0,1.0,0.640754,1,0.27961603,0.08437806,0.43625748,0.12834099
last_flow,recovery,simple,437,437,14,15,0.0,0,0.0,0.0,0.34733492,0,-0.01355278,0.053654328,0.0,0.0
last_flow,recovery,simple,437,437,15,16,-0.9276139,1,0.998,0.998,0.6023739,1,-0.7802008,0.12995179,-1.2919195,0.20542482
last_flow,recovery,simple,437,437,16,17,0.0,0,0.0,0.0,0.32576698,0,0.019195978,0.04182026,0.0,0.0
last_flow,recovery,simple,437,437,17,18,0.0,0,0.00425,0.00425,0.37821692,0,-0.0380158,0.05180804,-0.0004736341,0.0093894955
last_flow,recovery,simple,437,437,18,19,0.0,0,0.0005,0.0005,0.37785068,0,-0.19818997,0.062016707,-0.0004071716,0.018920235
last_flow,recovery,simple,437,437,19,20,0.0,0,0.736,0.736,0.5231654,1,0.03808735,0.07184904,0.053048853,0.12188317
last_flow,recovery,simple,437,437,20,21,0.0,0,0.0005,0.0005,0.34850767,0,0.23661207,0.055992156,0.00035646153,0.015951293
last_flow,recovery,simple,437,437,21,22,0.0,0,0.997,0.997,0.60360837,1,-0.043488,0.07184682,-0.07181138,0.118550405
last_flow,recovery,simple,437,437,22,23,1.6355811,1,1.0,1.0,0.7937872,1,1.3889581,0.22504124,1.7481374,0.2625184
last_flow,recovery,simple,437,437,23,24,0.0,0,0.0,0.0,0.3153201,0,0.0071891136,0.04092017,0.0,0.0
last_flow,recovery,simple,437,437,24,25,0.0,0,0.00075,0.00075,0.35818657,0,0.011308363,0.045275476,-2.6346814e-05,0.0026143366
last_flow,recovery,simple,437,437,25,26,0.0,0,0.0085,0.0085,0.3858047,0,0.012472951,0.04948359,0.00022406229,0.011716206
last_flow,recovery,simple,437,437,26,27,0.0,0,0.9975,0.9975,0.6019959,1,0.0019242772,0.07379412,0.00346389,0.122348644
last_flow,recovery,simple,437,437,27,28,0.0,0,0.01475,0.01475,0.4018672,0,0.1080733,0.061404888,0.0036958458,0.03472171
last_flow,recovery,simple,437,437,28,29,-0.9843803,1,1.0,1.0,0.7309378,1,-1.0171106,0.16273782,-1.3908266,0.20659849
last_flow,recovery,simple,437,437,29,30,0.0,0,0.99975,0.99975,0.648607,1,-0.22717097,0.08483787,-0.3499759,0.12881382
last_flow,recovery,simple,437,437,30,31,0.0,0,0.997,0.997,0.609497,1,-0.22798453,0.08580414,-0.3727737,0.13915491
last_flow,recovery,simple,437,437,31,32,0.0,0,0.0,0.0,0.31544268,0,0.010829684,0.0477702,0.0,0.0
last_flow,recovery,simple,437,437,32,33,0.0,0,0.0005,0.0005,0.3673463,0,0.037878998,0.054358747,7.163886e-06,0.0031503942
last_flow,recovery,simple,437,437,33,34,0.0,0,0.0,0.0,0.34883344,0,-0.2191902,0.06480306,0.0,0.0
last_flow,recovery,simple,437,437,34,35,0.0,0,0.0,0.0,0.33524382,0,0.035821144,0.050428517,0.0,0.0
last_flow,recovery,simple,437,437,35,36,0.0,0,0.99975,0.99975,0.6431728,1,-0.3601737,0.08999328,-0.55958337,0.13508633
last_flow,recovery,simple,437,437,36,37,0.0,0,0.99825,0.99825,0.6096411,1,0.2676247,0.08346389,0.43804294,0.13377462
last_flow,recovery,simple,437,437,37,38,0.0,0,0.987,0.987,0.57639575,1,-0.020233102,0.068872236,-0.03477382,0.11839336
last_flow,recovery,simple,437,437,38,39,0.0,0,0.06075,0.06075,0.4301674,0,0.061024092,0.06368571,0.0088977795,0.051057216
last_flow,recovery,simple,437,437,39,40,0.0,0,0.0,0.0,0.30951926,0,0.07629979,0.041709736,0.0,0.0
last_flow,recovery,simple,437,437,40,41,0.0,0,0.81025,0.81025,0.53071004,1,-0.046877965,0.07065889,-0.07097629,0.12512067
last_flow,recovery,simple,437,437,41,42,0.0,0,0.02775,0.02775,0.42700773,0,0.4036608,0.08701725,0.025506077,0.1544309
last_flow,recovery,simple,437,437,42,43,0.0,0,0.998,0.998,0.61148715,1,0.16683379,0.0707953,0.27208444,0.11474621
last_flow,recovery,simple,437,437,43,44,0.0,0,0.18125,0.18125,0.4604755,0,-0.20064434,0.07339695,-0.07797677,0.17856392
last_flow,recovery,simple,437,437,44,45,0.0,0,0.0,0.0,0.3432332,0,-0.1793607,0.06288768,0.0,0.0
last_flow,recovery,simple,437,437,45,46,0.0,0,0.94475,0.94475,0.56301594,1,-0.004061081,0.065544695,-0.0066318377,0.11294309
last_flow,recovery,simple,437,437,46,47,0.0,0,0.05175,0.05175,0.4341108,0,-0.32087874,0.07927981,-0.038988754,0.17142664
last_flow,recovery,simple,437,437,47,48,0.7803256,1,1.0,1.0,0.6494043,1,0.5785719,0.113430336,0.89091253,0.16640753
last_flow,recovery,simple,437,437,48,49,0.0,0,0.9985,0.9985,0.6143946,1,0.11067626,0.07452784,0.17988326,0.12062918
last_flow,recovery,simple,437,437,49,50,0.0,0,0.00025,0.00025,0.33661214,0,-0.018109353,0.051061608,1.5681373e-05,0.0009917937
last_flow,recovery,simple,437,437,50,51,0.0,0,0.98225,0.98225,0.5796076,1,0.07464762,0.07451355,0.1261475,0.12767032
last_flow,recovery,simple,437,437,51,52,0.0,0,0.97925,0.97925,0.5821022,1,0.21214077,0.07734156,0.3569056,0.13908808
last_flow,recovery,simple,437,437,52,53,0.0,0,0.05175,0.05175,0.42425844,0,0.05154475,0.052834313,0.005424894,0.036256637
last_flow,recovery,simple,437,437,53,54,0.0,0,0.99875,0.99875,0.6202155,1,-0.03175989,0.07664039,-0.05104152,0.123181336
last_flow,recovery,simple,437,437,54,55,0.0,0,0.958,0.958,0.5651874,1,0.32014242,0.08340521,0.54288626,0.17947075
last_flow,recovery,simple,437,437,55,56,0.0,0,0.089,0.089,0.4435106,0,0.041716322,0.058374926,0.0074251075,0.04735107
last_flow,recovery,simple,437,437,56,57,-1.7107338,1,1.0,1.0,0.7600358,1,-1.0928004,0.18412852,-1.4365456,0.22405814
last_flow,recovery,simple,437,437,57,58,0.0,0,0.99975,0.99975,0.6389705,1,-0.048370954,0.08268609,-0.07581473,0.12917723
last_flow,recovery,simple,437,437,58,59,0.0,0,0.00175,0.00175,0.38792774,0,0.24882995,0.06825428,0.0010021959,0.02509735
