method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,492,492,0,1,0.0,0,0.0,0,-3.5238247e-28,0.0,0.0,0.0
last_flow,simple,492,492,1,2,0.0,0,0.0,0,-0.19618198,0.0035496766,0.0,0.0
last_flow,simple,492,492,2,3,0.0,0,0.0,0,0.29111293,0.0017522385,0.0,0.0
last_flow,simple,492,492,3,4,0.0,0,0.0,0,-0.2000102,0.0013057064,0.0,0.0
last_flow,simple,492,492,4,5,0.0,0,0.0,0,-7.522596e-11,1.2066139e-09,0.0,0.0
last_flow,simple,492,492,5,6,0.0,0,0.0,0,3.22888e-25,0.0,0.0,0.0
last_flow,simple,492,492,6,7,0.0,0,0.0,0,-0.103770964,0.0026564738,0.0,0.0
last_flow,simple,492,492,7,8,0.0,0,0.0,0,0.38680792,0.004412925,0.0,0.0
last_flow,simple,492,492,8,9,0.0,0,0.0,0,0.42374578,0.004045189,0.0,0.0
last_flow,simple,492,492,9,10,0.0,0,0.0,0,3.0805367e-08,1.4487927e-07,0.0,0.0
last_flow,simple,492,492,10,11,0.0,0,0.0,0,0.17217548,0.0028347804,0.0,0.0
last_flow,simple,492,492,11,12,0.0,0,0.0,0,-8.512854e-22,5.383995e-20,0.0,0.0
last_flow,simple,492,492,12,13,0.0,0,0.0,0,1.1343005e-19,7.174559e-18,0.0,0.0
last_flow,simple,492,492,13,14,0.41220486,1,0.0,0,0.4225097,0.0037070059,0.0,0.0
last_flow,simple,492,492,14,15,0.0,0,1.0,1,-0.21104248,0.0044421144,-0.21106884,0.0044114958
last_flow,simple,492,492,15,16,0.0,0,0.0,0,-0.03371584,0.001953026,0.0,0.0
last_flow,simple,492,492,16,17,0.0,0,0.0,0,-0.10175643,0.0013941363,0.0,0.0
last_flow,simple,492,492,17,18,0.0,0,0.0,0,-0.34725037,0.003353954,0.0,0.0
last_flow,simple,492,492,18,19,1.4051044,1,1.0,1,1.2607727,0.004513304,1.2607727,0.004513304
last_flow,simple,492,492,19,20,0.0,0,0.0,0,-0.2897552,0.0030725382,0.0,0.0
last_flow,simple,492,492,20,21,0.0,0,0.0,0,-0.6046105,0.004312078,0.0,0.0
last_flow,simple,492,492,21,22,0.0,0,0.0,0,0.28172672,0.0026544929,0.0,0.0
last_flow,simple,492,492,22,23,0.0,0,0.0,0,-8.765161e-15,5.490358e-13,0.0,0.0
last_flow,simple,492,492,23,24,0.0,0,0.0,0,-0.45587316,0.0034473457,0.0,0.0
last_flow,simple,492,492,24,25,0.0,0,0.0,0,-6.310382e-12,1.5338829e-10,0.0,0.0
last_flow,simple,492,492,25,26,0.0,0,0.02625,0,0.00043463052,0.002850901,0.00043155637,0.00285489
last_flow,simple,492,492,26,27,0.0,0,0.0,0,-0.041684624,0.002202782,0.0,0.0
last_flow,simple,492,492,27,28,0.0,0,0.0,0,-2.5771456e-09,4.846814e-09,0.0,0.0
last_flow,simple,492,492,28,29,0.0,0,0.0,0,0.14240628,0.0023206375,0.0,0.0
last_flow,simple,492,492,29,30,0.0,0,0.0,0,-2.125274e-30,0.0,0.0,0.0
last_flow,simple,492,492,30,31,0.50336474,1,0.0,0,0.08911411,0.0028495807,0.0,0.0
last_flow,simple,492,492,31,32,0.0,0,0.0,0,1.2190828e-14,7.3966836e-13,0.0,0.0
last_flow,simple,492,492,32,33,0.0,0,0.0,0,3.7265855e-14,2.2093998e-12,0.0,0.0
last_flow,simple,492,492,33,34,0.0,0,0.0,0,0.08628612,0.0034397545,0.0,0.0
last_flow,simple,492,492,34,35,0.0,0,0.0,0,-0.05197726,0.005406162,0.0,0.0
last_flow,simple,492,492,35,36,0.0,0,0.0,0,-0.5481948,0.00448643,0.0,0.0
last_flow,simple,492,492,36,37,0.0,0,0.0,0,0.091943815,0.0015221034,0.0,0.0
last_flow,simple,492,492,37,38,0.0,0,0.0,0,0.1595661,0.0029292346,0.0,0.0
last_flow,simple,492,492,38,39,0.0,0,0.0,0,0.16906582,0.0017984714,0.0,0.0
last_flow,simple,492,492,39,40,0.0,0,0.0,0,0.020583753,0.0028879507,0.0,0.0
last_flow,simple,492,492,40,41,0.0,0,0.0,0,0.1816635,0.004160765,0.0,0.0
last_flow,simple,492,492,41,42,-0.96058697,1,0.0,0,-0.8057437,0.0050407033,0.0,0.0
last_flow,simple,492,492,42,43,0.0,0,0.0,0,-0.16338529,0.002473494,0.0,0.0
last_flow,simple,492,492,43,44,0.9304193,1,1.0,1,0.9024334,0.004716699,0.9024334,0.004716699
last_flow,simple,492,492,44,45,0.0,0,0.0,0,2.5568211e-20,1.8009835e-18,0.0,0.0
last_flow,simple,492,492,45,46,0.0,0,0.0,0,-1.2920743e-06,3.0662075e-06,0.0,0.0
last_flow,simple,492,492,46,47,-1.9390557,1,1.0,1,-1.8231938,0.006272912,-1.8231938,0.006272912
last_flow,simple,492,492,47,48,0.0,0,0.0,0,-3.288173e-08,5.747979e-07,0.0,0.0
last_flow,simple,492,492,48,49,0.0,0,0.0,0,0.26757142,0.0021300977,0.0,0.0
last_flow,simple,492,492,49,50,0.0,0,0.0,0,6.158866e-11,1.843841e-09,0.0,0.0
last_flow,simple,492,492,50,51,0.0,0,0.0,0,0.14917356,0.002316564,0.0,0.0
last_flow,simple,492,492,51,52,0.0,0,0.0,0,0.22908872,0.0019029169,0.0,0.0
last_flow,simple,492,492,52,53,0.0,0,0.0,0,-2.3614031e-32,0.0,0.0,0.0
last_flow,simple,492,492,53,54,0.0,0,0.0,0,-0.13973173,0.002165315,0.0,0.0
last_flow,simple,492,492,54,55,0.0,0,0.0,0,1.0476267e-12,9.122051e-12,0.0,0.0
last_flow,simple,492,492,55,56,0.0,0,0.0,0,5.784483e-08,1.0824731e-07,0.0,0.0
last_flow,simple,492,492,56,57,0.0,0,0.0,0,-2.3712997e-14,1.4320165e-12,0.0,0.0
last_flow,simple,492,492,57,58,0.0,0,0.0,0,0.08312792,0.0019250578,0.0,0.0
last_flow,simple,492,492,58,59,0.0,0,0.0,0,5.432084e-27,0.0,0.0,0.0
last_flow,simple,492,492,59,60,0.0,0,0.0,0,0.30852267,0.0018446333,0.0,0.0
last_flow,simple,492,492,60,61,0.0,0,0.0,0,-0.37226522,0.0038169872,0.0,0.0
last_flow,simple,492,492,61,62,0.0,0,0.0,0,-0.029902615,0.0008431117,0.0,0.0
last_flow,simple,492,492,62,63,0.0,0,0.0,0,-0.13903749,0.0022009327,0.0,0.0
last_flow,simple,492,492,63,64,0.0,0,0.0,0,-0.09103118,0.0010540356,0.0,0.0
last_flow,simple,492,492,64,65,0.0,0,0.0,0,7.4724595e-20,4.725224e-18,0.0,0.0
last_flow,simple,492,492,65,66,0.0,0,0.0,0,-0.2024262,0.0019135311,0.0,0.0
last_flow,simple,492,492,66,67,0.0,0,0.0,0,-0.021048691,0.0012113551,0.0,0.0
last_flow,simple,492,492,67,68,0.0,0,0.0,0,9.8904054e-17,3.5865734e-15,0.0,0.0
last_flow,simple,492,492,68,69,0.0,0,0.0,0,-0.12195054,0.004463141,0.0,0.0
last_flow,simple,492,492,69,70,0.0,0,0.0,0,-0.18991278,0.0022501512,0.0,0.0
last_flow,simple,492,492,70,71,0.6147672,1,1.0,1,0.61404115,0.004308935,0.61404115,0.004308965
last_flow,simple,492,492,71,72,0.0,0,0.0,0,5.997096e-29,0.0,0.0,0.0
last_flow,simple,492,492,72,73,0.0,0,0.0,0,0.14511566,0.00194319,0.0,0.0
last_flow,simple,492,492,73,74,0.0,0,0.0,0,-1.1530698e-09,2.5173117e-09,0.0,0.0
last_flow,simple,492,492,74,75,0.0,0,0.0,0,0.3399059,0.0036132408,0.0,0.0
last_flow,simple,492,492,75,76,0.0,0,0.0,0,-0.47095594,0.0028365534,0.0,0.0
last_flow,simple,492,492,76,77,0.0,0,0.0,0,0.28582624,0.0024356877,0.0,0.0
last_flow,simple,492,492,77,78,0.0,0,0.0,0,-0.16386011,0.0026759186,0.0,0.0
last_flow,simple,492,492,78,79,0.0,0,0.0,0,-0.21991467,0.0026668322,0.0,0.0
last_flow,simple,492,492,79,80,0.0,0,0.0,0,0.12878186,0.0013487102,0.0,0.0
last_flow,simple,492,492,80,81,-1.2302562,1,1.0,1,-1.0046254,0.0037813939,-1.0046254,0.0037813939
last_flow,simple,492,492,81,82,0.0,0,0.0,0,-0.14462435,0.0030378066,0.0,0.0
last_flow,simple,492,492,82,83,0.0,0,0.0,0,3.5246173e-10,6.311098e-09,0.0,0.0
last_flow,simple,492,492,83,84,0.0,0,0.0,0,1.8503142e-08,3.39929e-07,0.0,0.0
last_flow,simple,492,492,84,85,0.0,0,0.0,0,0.10147799,0.0019998655,0.0,0.0
last_flow,simple,492,492,85,86,1.679466,1,1.0,1,1.6819061,0.006993977,1.6819061,0.006993977
last_flow,simple,492,492,86,87,0.0,0,0.0,0,0.12949331,0.0021714843,0.0,0.0
last_flow,simple,492,492,87,88,0.0,0,0.0,0,-0.23902428,0.0026745878,0.0,0.0
last_flow,simple,492,492,88,89,0.0,0,0.0,0,-3.9787094e-16,2.3733208e-14,0.0,0.0
last_flow,simple,492,492,89,90,0.0,0,0.0,0,2.2619417e-09,2.7116075e-08,0.0,0.0
last_flow,simple,492,492,90,91,0.0,0,0.0,0,-0.2638198,0.0023444244,0.0,0.0
last_flow,simple,492,492,91,92,0.0,0,0.0,0,-1.9579127e-13,1.2383466e-11,0.0,0.0
last_flow,simple,492,492,92,93,0.0,0,0.0,0,7.2709266e-10,2.9082626e-08,0.0,0.0
last_flow,simple,492,492,93,94,0.0,0,0.0,0,-0.007091388,0.0013040187,0.0,0.0
last_flow,simple,492,492,94,95,0.0,0,0.0,0,0.14379735,0.0023087047,0.0,0.0
last_flow,simple,492,492,95,96,0.0,0,0.0,0,0.5391566,0.003278884,0.0,0.0
last_flow,simple,492,492,96,97,-1.9031556,1,1.0,1,-2.0888493,0.010191528,-2.0888493,0.010191528
last_flow,simple,492,492,97,98,0.0,0,0.0,0,-0.096080706,0.0024381513,0.0,0.0
last_flow,simple,492,492,98,99,0.0,0,0.0,0,-7.98456e-05,4.2736e-05,0.0,0.0
last_flow,simple,492,492,99,100,0.0,0,0.0,0,-0.14130704,0.0015720205,0.0,0.0
