"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",475,475,160,100,96,32,32,10,1,12345,2000,1,8000,0.5,0.5,7.047,0.07047,7,"10;16;18;31;42;45;63;77;78;86","10;31;42;45;63;77;86",1,0.7,0.823529411764706,0,7,0,3,90,7,0.998888888888889,0.990909090909091
