target,source_0,source_1,source_2,source_3,source_4
0,0.8367000222206116,0.8248500227928162,0.8101000189781189,0.8191499710083008,0.847100019454956
1,0.8331999778747559,0.8180500268936157,0.8105999827384949,0.817550003528595,0.8352500200271606
2,0.837149977684021,0.819100022315979,0.8172000050544739,0.8225499987602234,0.8456000089645386
3,0.802299976348877,0.789900004863739,0.7804999947547913,0.7882000207901001,0.8078500032424927
4,0.8033999800682068,0.7890499830245972,0.78125,0.7870000004768372,0.8065000176429749
