method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,458,458,0,1,0.0,0,0.0,0,-0.05786587,0.00070786744,0.0,0.0
last_flow,simple,458,458,1,2,0.0,0,0.0,0,-9.884914e-37,0.0,0.0,0.0
last_flow,simple,458,458,2,3,0.0,0,0.0,0,-8.542549e-30,0.0,0.0,0.0
last_flow,simple,458,458,3,4,0.0,0,0.0,0,-0.041127533,0.00090845575,0.0,0.0
last_flow,simple,458,458,4,5,0.0,0,0.0,0,-0.072877586,0.0019976625,0.0,0.0
last_flow,simple,458,458,5,6,0.0,0,0.0,0,-0.18639643,0.0018577498,0.0,0.0
last_flow,simple,458,458,6,7,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,458,458,7,8,0.0,0,0.0,0,-0.13951153,0.0013919644,0.0,0.0
last_flow,simple,458,458,8,9,0.0,0,0.0,0,3.5975382e-24,2.0158784e-22,0.0,0.0
last_flow,simple,458,458,9,10,0.0,0,0.0,0,3.281092e-19,6.68251e-18,0.0,0.0
last_flow,simple,458,458,10,11,0.0,0,0.0,0,2.5049874e-17,3.7758855e-16,0.0,0.0
last_flow,simple,458,458,11,12,0.0,0,0.0,0,-2.7941946e-18,1.2589985e-16,0.0,0.0
last_flow,simple,458,458,12,13,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,458,458,13,14,0.0,0,0.0,0,8.121187e-21,2.4409828e-19,0.0,0.0
last_flow,simple,458,458,14,15,0.0,0,0.0,0,5.649763e-38,0.0,0.0,0.0
last_flow,simple,458,458,15,16,1.0386097,1,1.0,1,0.7791634,0.0018731635,0.7791634,0.0018731635
last_flow,simple,458,458,16,17,0.0,0,0.0,0,-0.24448112,0.002020331,0.0,0.0
last_flow,simple,458,458,17,18,0.0,0,0.0,0,-0.11063994,0.0016918166,0.0,0.0
last_flow,simple,458,458,18,19,0.0,0,0.0,0,-2.6277994e-22,1.5461206e-20,0.0,0.0
last_flow,simple,458,458,19,20,1.4980057,1,1.0,1,1.2536348,0.0025564462,1.2536348,0.0025564462
last_flow,simple,458,458,20,21,0.0,0,0.0,0,0.09607301,0.0013488746,0.0,0.0
last_flow,simple,458,458,21,22,0.0,0,0.0,0,-0.040012307,0.0018409868,0.0,0.0
last_flow,simple,458,458,22,23,0.0,0,0.0,0,-0.08777131,0.0013181851,0.0,0.0
last_flow,simple,458,458,23,24,0.0,0,0.0,0,0.421598,0.0030721691,0.0,0.0
last_flow,simple,458,458,24,25,0.0,0,0.0,0,-0.2187391,0.0022752585,0.0,0.0
last_flow,simple,458,458,25,26,0.0,0,0.0,0,0.0898236,0.0014980603,0.0,0.0
last_flow,simple,458,458,26,27,0.0,0,0.0,0,5.496886e-32,0.0,0.0,0.0
last_flow,simple,458,458,27,28,0.0,0,0.0,0,-0.14065397,0.0019580259,0.0,0.0
last_flow,simple,458,458,28,29,0.0,0,0.0,0,-1.8367715e-06,1.5580983e-06,0.0,0.0
last_flow,simple,458,458,29,30,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,458,458,30,31,0.0,0,0.0,0,2.3489254e-07,2.3663816e-07,0.0,0.0
last_flow,simple,458,458,31,32,0.0,0,0.0,0,-1.2496718e-19,2.6532341e-18,0.0,0.0
last_flow,simple,458,458,32,33,0.0,0,0.0,0,0.3047537,0.0031517204,0.0,0.0
last_flow,simple,458,458,33,34,0.0,0,0.0,0,-2.0612383e-17,3.7854808e-16,0.0,0.0
last_flow,simple,458,458,34,35,0.0,0,0.0,0,-3.9994887e-16,1.3624974e-14,0.0,0.0
last_flow,simple,458,458,35,36,0.0,0,0.0,0,-1.5849585e-08,2.3953707e-08,0.0,0.0
last_flow,simple,458,458,36,37,0.0,0,0.0,0,0.6184079,0.0046736156,0.0,0.0
last_flow,simple,458,458,37,38,0.0,0,0.0,0,-6.341775e-06,2.808784e-06,0.0,0.0
last_flow,simple,458,458,38,39,0.0,0,0.0,0,0.075400226,0.0013327487,0.0,0.0
last_flow,simple,458,458,39,40,0.0,0,0.0,0,-0.17096794,0.002203436,0.0,0.0
last_flow,simple,458,458,40,41,0.0,0,0.0,0,0.06428442,0.0014245961,0.0,0.0
last_flow,simple,458,458,41,42,0.0,0,0.0,0,-0.24894612,0.0021223656,0.0,0.0
last_flow,simple,458,458,42,43,0.0,0,0.0,0,0.05907252,0.0009180606,0.0,0.0
last_flow,simple,458,458,43,44,0.0,0,0.0,0,-1.6280325e-32,0.0,0.0,0.0
last_flow,simple,458,458,44,45,0.0,0,0.0,0,-0.26271975,0.0028541,0.0,0.0
last_flow,simple,458,458,45,46,0.0,0,0.0,0,0.24350671,0.0020496794,0.0,0.0
last_flow,simple,458,458,46,47,0.0,0,0.0,0,-0.1459089,0.0014255159,0.0,0.0
last_flow,simple,458,458,47,48,0.66269743,1,0.00625,0,0.52335006,0.003652171,0.0061941557,0.07820093
last_flow,simple,458,458,48,49,0.0,0,0.0,0,-0.17677927,0.0016404508,0.0,0.0
last_flow,simple,458,458,49,50,0.0,0,0.0,0,-0.24979901,0.0020781537,0.0,0.0
last_flow,simple,458,458,50,51,0.0,0,0.0,0,-0.17468503,0.0016269938,0.0,0.0
last_flow,simple,458,458,51,52,0.0,0,0.0,0,-0.1402709,0.0014590786,0.0,0.0
last_flow,simple,458,458,52,53,0.0,0,0.0,0,-2.115185e-21,1.2070525e-19,0.0,0.0
last_flow,simple,458,458,53,54,0.0,0,0.0,0,-0.051298644,0.00084314664,0.0,0.0
last_flow,simple,458,458,54,55,0.0,0,0.0,0,0.12303854,0.0017988234,0.0,0.0
last_flow,simple,458,458,55,56,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,458,458,56,57,0.0,0,0.0,0,-0.21256614,0.001990104,0.0,0.0
last_flow,simple,458,458,57,58,0.0,0,0.0,0,-0.47210044,0.0037706816,0.0,0.0
last_flow,simple,458,458,58,59,0.0,0,0.0,0,4.1083017e-09,8.788771e-09,0.0,0.0
last_flow,simple,458,458,59,60,-0.3181549,1,0.0,0,-0.19219862,0.0022564032,0.0,0.0
last_flow,simple,458,458,60,61,0.7326039,1,1.0,1,0.6653275,0.0016994199,0.6653275,0.0016994199
last_flow,simple,458,458,61,62,0.0,0,0.0,0,0.095351644,0.0012207564,0.0,0.0
last_flow,simple,458,458,62,63,0.0,0,0.0,0,-0.18494426,0.0020445925,0.0,0.0
last_flow,simple,458,458,63,64,0.0,0,0.0,0,0.28823417,0.0027618918,0.0,0.0
last_flow,simple,458,458,64,65,0.0,0,0.0,0,-0.011940944,0.0008175324,0.0,0.0
last_flow,simple,458,458,65,66,0.0,0,0.0,0,-0.09937161,0.0019227893,0.0,0.0
last_flow,simple,458,458,66,67,0.0,0,0.0,0,-0.19528489,0.0016426907,0.0,0.0
last_flow,simple,458,458,67,68,-1.7911448,1,1.0,1,-1.6492068,0.003585788,-1.6492068,0.003585788
last_flow,simple,458,458,68,69,0.0,0,0.0,0,-8.9691653e-32,0.0,0.0,0.0
last_flow,simple,458,458,69,70,-0.9863826,1,1.0,1,-0.9426619,0.002006232,-0.9426619,0.002006232
last_flow,simple,458,458,70,71,0.0,0,0.0,0,-2.1940076e-14,3.6094614e-13,0.0,0.0
last_flow,simple,458,458,71,72,0.0,0,0.0,0,-0.016222937,0.0010598442,0.0,0.0
last_flow,simple,458,458,72,73,-1.9809442,1,1.0,1,-1.7825806,0.004197879,-1.7825806,0.004197879
last_flow,simple,458,458,73,74,0.0,0,0.0,0,6.754255e-17,1.7230408e-15,0.0,0.0
last_flow,simple,458,458,74,75,0.0,0,0.0,0,0.037636068,0.0006290121,0.0,0.0
last_flow,simple,458,458,75,76,0.0,0,0.0,0,0.011302461,0.0006743741,0.0,0.0
last_flow,simple,458,458,76,77,0.0,0,0.0,0,5.345565e-27,0.0,0.0,0.0
last_flow,simple,458,458,77,78,0.0,0,0.0,0,-1.6029838e-21,5.2314773e-20,0.0,0.0
last_flow,simple,458,458,78,79,0.0,0,0.0,0,1.5823069e-08,2.655703e-08,0.0,0.0
last_flow,simple,458,458,79,80,0.0,0,0.0,0,-0.24210516,0.0030427908,0.0,0.0
last_flow,simple,458,458,80,81,0.0,0,0.0,0,0.16182528,0.0017194432,0.0,0.0
last_flow,simple,458,458,81,82,0.0,0,0.0,0,-0.050098512,0.0011866152,0.0,0.0
last_flow,simple,458,458,82,83,0.81641203,1,1.0,1,0.850759,0.0018357493,0.850759,0.0018357493
last_flow,simple,458,458,83,84,0.0,0,0.0,0,-0.029036146,0.0016845599,0.0,0.0
last_flow,simple,458,458,84,85,0.0,0,0.0,0,-0.07224795,0.0021808802,0.0,0.0
last_flow,simple,458,458,85,86,0.0,0,0.0,0,1.8083666e-15,9.649208e-15,0.0,0.0
last_flow,simple,458,458,86,87,0.0,0,0.0,0,-0.07803098,0.0009857885,0.0,0.0
last_flow,simple,458,458,87,88,0.0,0,0.0,0,-1.0941774e-27,0.0,0.0,0.0
last_flow,simple,458,458,88,89,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,458,458,89,90,0.0,0,0.0,0,-1.344651e-35,0.0,0.0,0.0
last_flow,simple,458,458,90,91,1.7341278,1,1.0,1,1.5433191,0.0032789463,1.5433191,0.0032789463
last_flow,simple,458,458,91,92,0.0,0,0.0,0,0.15979786,0.0018547018,0.0,0.0
last_flow,simple,458,458,92,93,0.0,0,0.0,0,0.07791185,0.0016410658,0.0,0.0
last_flow,simple,458,458,93,94,0.0,0,0.0,0,-0.24598001,0.0018695422,0.0,0.0
last_flow,simple,458,458,94,95,0.0,0,0.0,0,0.11838536,0.0013107272,0.0,0.0
last_flow,simple,458,458,95,96,0.0,0,0.0,0,2.0815835e-21,5.742837e-20,0.0,0.0
last_flow,simple,458,458,96,97,0.0,0,0.05925,0,0.5937814,0.0032695672,0.06628223,0.26461336
last_flow,simple,458,458,97,98,0.0,0,0.0,0,0.06218893,0.00093828456,0.0,0.0
last_flow,simple,458,458,98,99,0.0,0,0.0,0,-2.3531439e-33,0.0,0.0,0.0
last_flow,simple,458,458,99,100,0.0,0,0.0,0,-0.08602497,0.0014833622,0.0,0.0
