method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,480,480,160,100,10,1.0,0.5,4000,6,7;10;24;51;59;62;73;86;88;99,7;10;51;73;86;99,174,1.0,0.6,0.7499999999999999,0.0,6,0,4,90,6,0.9,0.8200000000000001
