coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,3,0,0.0002892670745495707,0,0,3,1,1,0,1,0,1,2,1,4
0,3,1,0.001811472699046135,0,0,3,3,1,1,1,1,1,1,1,1
0,3,2,0.005691367667168379,0,0,3,3,1,1,1,1,1,1,1,1
0,3,6,0.017881499603390694,0,0,3,3,1,1,1,1,1,1,1,1
0,3,9,0.1312292516231537,0,0,3,3,1,2,1,2,1,1,1,1
0,3,10,0.015217822045087814,0,0,3,3,1,2,1,2,1,1,1,1
0,3,13,0.007599115837365389,0,0,3,3,1,3,1,3,1,1,1,1
0,3,15,0.0011450767051428556,0,0,3,3,1,3,1,3,1,1,1,1
0,3,18,0.0013071851572021842,0,0,3,3,1,3,1,3,1,1,1,1
0,3,24,0.001684335176832974,0,0,3,3,1,4,1,4,1,1,1,1
0,3,25,0.0025727148167788982,0,0,3,3,1,5,1,5,1,1,1,1
0,3,26,0.000777446199208498,0,0,3,3,1,5,1,5,1,1,1,1
0,3,30,0.002428047824651003,0,0,3,3,1,5,1,5,1,1,1,1
0,3,31,0.0026407053228467703,0,0,3,4,1,1,1,1,1,1,1,1
0,3,35,0.00023050674644764513,0,0,3,4,1,5,1,5,1,1,1,1
0,3,37,0.6665210723876953,0,0,3,5,1,2,1,2,1,2,1,2
0,3,38,0.01012400258332491,0,0,3,5,1,3,1,3,1,2,1,2
0,3,39,0.02639070153236389,0,0,3,5,1,4,1,4,1,2,1,2
0,3,40,0.00788781139999628,0,0,3,5,1,5,1,5,1,2,1,2
0,3,41,0.0036233915016055107,0,1,3,6,1,1,1,1,1,1,1,5
0,3,42,0.09139905124902725,0,1,3,6,1,2,1,2,1,1,1,5
0,3,43,0.0007231102208606899,0,1,3,6,1,3,1,3,1,1,1,5
0,3,44,0.0008254536660388112,0,1,3,6,1,4,1,4,1,1,1,5
0,4,0,0.0002820845111273229,0,0,3,1,1,0,1,0,1,2,1,4
0,4,1,0.00011304442887194455,0,0,3,3,1,1,1,1,1,1,1,1
0,4,2,0.0002799399953801185,0,0,3,3,1,1,1,1,1,1,1,1
0,4,6,0.0004719783319160342,0,0,3,3,1,1,1,1,1,1,1,1
0,4,9,0.00943254865705967,0,0,3,3,1,2,1,2,1,1,1,1
0,4,10,0.00029921584064140916,0,0,3,3,1,2,1,2,1,1,1,1
