coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,3,0,0.0004245628952048719,0,0,3,1,1,0,1,0,1,2,1,4
0,3,1,0.0025037506129592657,0,0,3,3,1,1,1,1,1,1,1,1
0,3,2,0.0009409046033397317,0,0,3,3,1,1,1,1,1,1,1,1
0,3,6,0.0003515802673064172,0,0,3,3,1,1,1,1,1,1,1,1
0,3,9,0.024957874789834023,0,0,3,3,1,2,1,2,1,1,1,1
0,3,10,0.028844835236668587,0,0,3,3,1,2,1,2,1,1,1,1
0,3,13,0.000981747405603528,0,0,3,3,1,3,1,3,1,1,1,1
0,3,15,0.0018632079008966684,0,0,3,3,1,3,1,3,1,1,1,1
0,3,18,0.00026142242131754756,0,0,3,3,1,3,1,3,1,1,1,1
0,3,24,0.0022041923366487026,0,0,3,3,1,4,1,4,1,1,1,1
0,3,25,0.08221382647752762,0,0,3,3,1,5,1,5,1,1,1,1
0,3,26,0.1390046328306198,0,0,3,3,1,5,1,5,1,1,1,1
0,3,30,0.038115087896585464,0,0,3,3,1,5,1,5,1,1,1,1
0,3,31,0.00019275580416433513,0,0,3,4,1,1,1,1,1,1,1,1
0,3,35,0.4599059224128723,0,0,3,4,1,5,1,5,1,1,1,1
0,3,37,0.00581603916361928,0,0,3,5,1,2,1,2,1,2,1,2
0,3,38,0.0018108857329934835,0,0,3,5,1,3,1,3,1,2,1,2
0,3,39,0.0011013081530109048,0,0,3,5,1,4,1,4,1,2,1,2
0,3,40,0.10451842099428177,0,0,3,5,1,5,1,5,1,2,1,2
0,3,41,0.0002564063179306686,0,1,3,6,1,1,1,1,1,1,1,5
0,3,42,0.043014563620090485,0,1,3,6,1,2,1,2,1,1,1,5
0,3,43,0.002186086028814316,0,1,3,6,1,3,1,3,1,1,1,5
0,3,44,0.05853036046028137,0,1,3,6,1,4,1,4,1,1,1,5
0,4,0,0.0006142992642708123,0,0,3,1,1,0,1,0,1,2,1,4
0,4,1,0.006556144915521145,0,0,3,3,1,1,1,1,1,1,1,1
0,4,2,0.0020966017618775368,0,0,3,3,1,1,1,1,1,1,1,1
0,4,6,0.0005956829409115016,0,0,3,3,1,1,1,1,1,1,1,1
0,4,9,0.017751039937138557,0,0,3,3,1,2,1,2,1,1,1,1
0,4,10,0.02401784248650074,0,0,3,3,1,2,1,2,1,1,1,1
0,4,13,0.0024277346674352884,0,0,3,3,1,3,1,3,1,1,1,1
0,4,15,0.0025728726759552956,0,0,3,3,1,3,1,3,1,1,1,1
0,4,18,0.00043633385212160647,0,0,3,3,1,3,1,3,1,1,1,1
0,4,24,0.0018694561440497637,0,0,3,3,1,4,1,4,1,1,1,1
0,4,25,0.04922904819250107,0,0,3,3,1,5,1,5,1,1,1,1
0,4,26,0.030489126220345497,0,0,3,3,1,5,1,5,1,1,1,1
0,4,30,0.014471583999693394,0,0,3,3,1,5,1,5,1,1,1,1
0,4,31,0.002080572070553899,0,0,3,4,1,1,1,1,1,1,1,1
0,4,35,0.3203432559967041,0,0,3,4,1,5,1,5,1,1,1,1
0,4,37,0.022952500730752945,0,0,3,5,1,2,1,2,1,2,1,2
0,4,38,0.011029408313333988,0,0,3,5,1,3,1,3,1,2,1,2
0,4,39,0.003964744508266449,0,0,3,5,1,4,1,4,1,2,1,2
0,4,40,0.36865755915641785,0,0,3,5,1,5,1,5,1,2,1,2
0,4,41,0.0007696007960475981,0,1,3,6,1,1,1,1,1,1,1,5
0,4,42,0.05228270962834358,0,1,3,6,1,2,1,2,1,1,1,5
0,4,43,0.0027809436433017254,0,1,3,6,1,3,1,3,1,1,1,5
0,4,44,0.0620112419128418,0,1,3,6,1,4,1,4,1,1,1,5
0,5,0,0.0009217739570885897,0,0,3,1,1,0,1,0,1,2,1,4
0,5,1,0.005099960137158632,0,0,3,3,1,1,1,1,1,1,1,1
0,5,2,0.0025015592109411955,0,0,3,3,1,1,1,1,1,1,1,1
0,5,6,0.0011566316243261099,0,0,3,3,1,1,1,1,1,1,1,1
0,5,9,0.02830430306494236,0,0,3,3,1,2,1,2,1,1,1,1
0,5,10,0.021859217435121536,0,0,3,3,1,2,1,2,1,1,1,1
0,5,13,0.0005986804608255625,0,0,3,3,1,3,1,3,1,1,1,1
0,5,15,0.000208190584089607,0,0,3,3,1,3,1,3,1,1,1,1
0,5,18,5.2529459935612977e-05,0,0,3,3,1,3,1,3,1,1,1,1
0,5,24,0.0005346768884919584,0,0,3,3,1,4,1,4,1,1,1,1
0,5,25,0.006485728081315756,0,0,3,3,1,5,1,5,1,1,1,1
0,5,26,0.007842306047677994,0,0,3,3,1,5,1,5,1,1,1,1
0,5,30,0.004893075209110975,0,0,3,3,1,5,1,5,1,1,1,1
0,5,31,0.0018708930583670735,0,0,3,4,1,1,1,1,1,1,1,1
0,5,35,0.043139975517988205,0,0,3,4,1,5,1,5,1,1,1,1
0,5,37,0.02456601709127426,0,0,3,5,1,2,1,2,1,2,1,2
0,5,38,0.0013404585188254714,0,0,3,5,1,3,1,3,1,2,1,2
0,5,39,0.005087662488222122,0,0,3,5,1,4,1,4,1,2,1,2
0,5,40,0.16133180260658264,0,0,3,5,1,5,1,5,1,2,1,2
0,5,41,0.009239884093403816,0,1,3,6,1,1,1,1,1,1,1,5
0,5,42,0.4988025724887848,0,1,3,6,1,2,1,2,1,1,1,5
0,5,43,0.004366207402199507,0,1,3,6,1,3,1,3,1,1,1,5
0,5,44,0.16979588568210602,0,1,3,6,1,4,1,4,1,1,1,5
