branch,head,coupling_layer,target_coord,mean_entropy
shift,2,6,46,2.8249852657318115
shift,2,7,1,1.6449835300445557
shift,2,7,3,1.4349968433380127
shift,2,7,7,1.0478557348251343
shift,2,7,13,1.0781652927398682
shift,2,7,15,0.4859369993209839
shift,2,7,16,0.7250502109527588
shift,2,7,17,1.5030983686447144
shift,2,7,20,1.0503039360046387
shift,2,7,25,1.3459267616271973
shift,2,7,27,1.6667495965957642
shift,2,7,28,1.0282402038574219
shift,2,7,29,1.6525071859359741
shift,2,7,30,1.5265798568725586
shift,2,7,31,0.16802138090133667
shift,2,7,33,0.7917838096618652
shift,2,7,36,2.5806596279144287
shift,2,7,37,1.8556987047195435
shift,2,7,39,2.8405470848083496
shift,2,7,40,2.770036220550537
shift,2,7,41,0.9367284774780273
shift,2,7,42,0.4962555468082428
shift,2,7,43,0.4110886752605438
shift,2,7,44,0.46996188163757324
scale,1,0,3,1.8642404079437256
scale,1,0,4,1.262270450592041
scale,1,0,5,2.0863163471221924
scale,1,0,7,2.034512996673584
scale,1,0,8,1.330822229385376
scale,1,0,11,1.1251999139785767
scale,1,0,12,0.8429726362228394
scale,1,0,14,2.4214370250701904
scale,1,0,16,2.256072759628296
scale,1,0,17,2.236720323562622
scale,1,0,19,2.028963088989258
scale,1,0,20,2.33811354637146
scale,1,0,21,2.1315369606018066
scale,1,0,22,2.1302125453948975
scale,1,0,23,1.8872501850128174
scale,1,0,27,1.6171990633010864
scale,1,0,28,1.1207228899002075
scale,1,0,29,2.157721996307373
scale,1,0,32,1.2726479768753052
scale,1,0,33,2.54496169090271
scale,1,0,34,2.514024257659912
scale,1,0,36,0.15164248645305634
scale,1,0,45,1.1156967878341675
scale,1,0,46,0.0884702131152153
scale,1,1,0,0.20209619402885437
scale,1,1,1,0.11673612892627716
scale,1,1,2,0.0724588930606842
scale,1,1,6,0.6051281094551086
scale,1,1,9,0.009097051806747913
scale,1,1,10,0.03409586474299431
scale,1,1,13,0.13064807653427124
scale,1,1,15,0.10800134390592575
scale,1,1,18,0.04760996624827385
scale,1,1,24,1.3744770288467407
scale,1,1,25,0.07548559457063675
scale,1,1,26,0.43697425723075867
scale,1,1,30,0.12355952709913254
scale,1,1,31,0.007807503920048475
scale,1,1,35,0.06649632006883621
scale,1,1,37,2.604775905609131
scale,1,1,38,2.5478501319885254
scale,1,1,39,2.647408962249756
scale,1,1,40,0.06973423063755035
scale,1,1,41,0.07111534476280212
scale,1,1,42,0.10377906262874603
scale,1,1,43,0.09540645778179169
scale,1,1,44,2.8068907260894775
scale,1,2,0,0.10797324031591415
scale,1,2,1,1.8482065200805664
scale,1,2,2,2.768214464187622
scale,1,2,3,1.5554172992706299
scale,1,2,4,2.2932419776916504
scale,1,2,5,2.512211322784424
scale,1,2,6,2.578390598297119
scale,1,2,10,2.1755001544952393
scale,1,2,12,2.1700949668884277
scale,1,2,14,2.2915401458740234
scale,1,2,15,2.0477802753448486
scale,1,2,17,2.593125581741333
scale,1,2,19,2.2739317417144775
scale,1,2,21,2.564750909805298
scale,1,2,23,1.4206268787384033
scale,1,2,26,1.734777808189392
scale,1,2,30,2.5996015071868896
scale,1,2,31,1.7592014074325562
scale,1,2,33,1.67818284034729
scale,1,2,34,2.129214286804199
scale,1,2,35,2.3562514781951904
scale,1,2,36,0.18113917112350464
scale,1,2,38,2.7545268535614014
scale,1,2,46,1.3027737140655518
scale,1,3,7,2.493591547012329
scale,1,3,8,2.1111690998077393
scale,1,3,9,2.3905413150787354
scale,1,3,11,2.6736440658569336
scale,1,3,13,2.888127326965332
scale,1,3,16,2.822329521179199
scale,1,3,18,2.8065428733825684
scale,1,3,20,2.5141680240631104
scale,1,3,22,2.2470898628234863
scale,1,3,24,2.6787757873535156
scale,1,3,25,1.6897480487823486
scale,1,3,27,0.7837967276573181
scale,1,3,28,0.41272932291030884
scale,1,3,29,0.902962863445282
scale,1,3,32,2.6605608463287354
scale,1,3,37,1.4973787069320679
scale,1,3,39,1.683437466621399
scale,1,3,40,1.2283984422683716
scale,1,3,41,2.219503879547119
scale,1,3,42,1.7772949934005737
scale,1,3,43,2.0196964740753174
scale,1,3,44,0.7539601922035217
scale,1,3,45,1.8526731729507446
scale,1,4,1,0.5073367357254028
scale,1,4,2,2.2545077800750732
scale,1,4,4,1.39210045337677
scale,1,4,7,0.7971457242965698
scale,1,4,8,1.8045768737792969
scale,1,4,9,1.947690486907959
scale,1,4,10,2.232593059539795
scale,1,4,11,2.6226065158843994
scale,1,4,13,2.591745615005493
scale,1,4,14,2.511157274246216
scale,1,4,16,2.0846097469329834
scale,1,4,18,2.4384212493896484
scale,1,4,21,2.016977310180664
scale,1,4,23,0.8103750944137573
scale,1,4,25,2.461261749267578
scale,1,4,28,2.0640194416046143
scale,1,4,30,2.608203887939453
scale,1,4,33,2.9386038780212402
scale,1,4,36,0.022846084088087082
scale,1,4,37,0.16949248313903809
scale,1,4,38,0.030265692621469498
scale,1,4,39,0.30990639328956604
scale,1,4,40,0.00463450513780117
scale,1,4,45,0.16645385324954987
scale,1,5,0,1.8810173273086548
scale,1,5,3,1.838421106338501
scale,1,5,5,1.2522704601287842
scale,1,5,6,1.7250829935073853
scale,1,5,12,0.4261157512664795
scale,1,5,15,1.3465182781219482
scale,1,5,17,0.6746347546577454
scale,1,5,19,0.925914466381073
scale,1,5,20,0.7556644082069397
scale,1,5,22,1.0244041681289673
scale,1,5,24,1.6163618564605713
scale,1,5,26,2.4223873615264893
scale,1,5,27,2.4688682556152344
scale,1,5,29,2.556107521057129
scale,1,5,31,1.1354997158050537
scale,1,5,32,1.4382904767990112
scale,1,5,34,2.3593573570251465
scale,1,5,35,2.5923573970794678
scale,1,5,41,0.14607630670070648
scale,1,5,42,0.9022767543792725
scale,1,5,43,0.24761046469211578
scale,1,5,44,0.782516598701477
scale,1,5,46,1.6524202823638916
scale,1,6,0,0.7946418523788452
scale,1,6,2,1.4569424390792847
scale,1,6,4,2.20396089553833
scale,1,6,5,2.7045750617980957
scale,1,6,6,2.260563373565674
scale,1,6,8,1.5517808198928833
scale,1,6,9,1.4452781677246094
scale,1,6,10,1.615984320640564
scale,1,6,11,1.4861053228378296
scale,1,6,12,2.148444175720215
scale,1,6,14,1.8347076177597046
scale,1,6,18,1.7079379558563232
scale,1,6,19,1.5921738147735596
scale,1,6,21,2.0291519165039062
scale,1,6,22,1.9563618898391724
scale,1,6,23,2.216022253036499
scale,1,6,24,1.8853503465652466
scale,1,6,26,2.568924903869629
scale,1,6,32,2.4633212089538574
scale,1,6,34,2.057626485824585
scale,1,6,35,2.4844024181365967
scale,1,6,38,1.7433327436447144
scale,1,6,45,0.7126145362854004
scale,1,6,46,2.0792903900146484
scale,1,7,1,1.3317060470581055
scale,1,7,3,1.1723520755767822
scale,1,7,7,1.3064569234848022
scale,1,7,13,1.4896982908248901
scale,1,7,15,0.3699199855327606
scale,1,7,16,0.28891119360923767
scale,1,7,17,0.33774426579475403
scale,1,7,20,1.302272081375122
scale,1,7,25,1.1006020307540894
scale,1,7,27,1.2959016561508179
scale,1,7,28,0.5093343257904053
scale,1,7,29,1.226068377494812
scale,1,7,30,0.7746676206588745
scale,1,7,31,0.9697004556655884
scale,1,7,33,0.9026467204093933
scale,1,7,36,1.1575486660003662
scale,1,7,37,1.512666940689087
scale,1,7,39,2.539931058883667
scale,1,7,40,0.2005014270544052
scale,1,7,41,1.3349961042404175
scale,1,7,42,0.6977875232696533
scale,1,7,43,1.482879400253296
scale,1,7,44,2.0929832458496094
scale,2,0,3,1.2632546424865723
scale,2,0,4,0.9464799165725708
scale,2,0,5,1.3450508117675781
scale,2,0,7,0.3217705190181732
scale,2,0,8,0.7883956432342529
scale,2,0,11,0.14679236710071564
scale,2,0,12,0.1345776915550232
scale,2,0,14,0.014869519509375095
scale,2,0,16,0.067972831428051
scale,2,0,17,0.006062569096684456
scale,2,0,19,0.39425399899482727
scale,2,0,20,0.227222740650177
scale,2,0,21,0.45270028710365295
scale,2,0,22,0.07857756316661835
scale,2,0,23,0.8422673344612122
scale,2,0,27,1.3043800592422485
scale,2,0,28,1.1752307415008545
scale,2,0,29,1.7464611530303955
scale,2,0,32,0.18073302507400513
scale,2,0,33,0.041721880435943604
scale,2,0,34,0.08044622093439102
scale,2,0,36,0.7480126619338989
scale,2,0,45,0.7645707726478577
scale,2,0,46,0.289604127407074
scale,2,1,0,0.5420448184013367
scale,2,1,1,1.3450871706008911
scale,2,1,2,1.0052634477615356
scale,2,1,6,0.04416460171341896
scale,2,1,9,0.0012612076243385673
scale,2,1,10,0.008854675106704235
scale,2,1,13,0.0003090433601755649
scale,2,1,15,0.000976450159214437
scale,2,1,18,5.25560972164385e-05
scale,2,1,24,0.005237492732703686
scale,2,1,25,1.3516875505447388
scale,2,1,26,1.651569128036499
scale,2,1,30,1.455963134765625
scale,2,1,31,0.5926197171211243
scale,2,1,35,0.36788105964660645
scale,2,1,37,0.5146608352661133
scale,2,1,38,0.00855889730155468
scale,2,1,39,0.22032292187213898
scale,2,1,40,0.49260783195495605
scale,2,1,41,0.9819583296775818
scale,2,1,42,0.011106009595096111
scale,2,1,43,0.0005349384155124426
scale,2,1,44,0.5743882656097412
scale,2,2,0,0.1852492392063141
scale,2,2,1,0.6895585060119629
scale,2,2,2,1.5675193071365356
scale,2,2,3,1.1365926265716553
scale,2,2,4,1.7669929265975952
scale,2,2,5,1.732506513595581
scale,2,2,6,1.3022910356521606
scale,2,2,10,1.8770979642868042
scale,2,2,12,2.009830951690674
scale,2,2,14,2.5099847316741943
scale,2,2,15,2.7709662914276123
scale,2,2,17,2.592285633087158
scale,2,2,19,1.4954314231872559
scale,2,2,21,1.615133285522461
scale,2,2,23,1.9533156156539917
scale,2,2,26,2.1777894496917725
scale,2,2,30,1.0789481401443481
scale,2,2,31,0.6983404755592346
scale,2,2,33,2.008859634399414
scale,2,2,34,2.645878314971924
scale,2,2,35,1.0779438018798828
scale,2,2,36,1.8310401439666748
scale,2,2,38,2.2641994953155518
scale,2,2,46,2.3358500003814697
scale,2,3,7,2.2764697074890137
scale,2,3,8,1.2763832807540894
scale,2,3,9,2.0265257358551025
scale,2,3,11,1.9514331817626953
scale,2,3,13,2.521183729171753
scale,2,3,16,1.9277467727661133
scale,2,3,18,1.459334135055542
scale,2,3,20,1.4554123878479004
scale,2,3,22,0.4519585072994232
scale,2,3,24,0.5538769364356995
scale,2,3,25,2.3956825733184814
scale,2,3,27,2.028451442718506
scale,2,3,28,0.3850143253803253
scale,2,3,29,1.166269063949585
scale,2,3,32,1.275207757949829
scale,2,3,37,2.4356601238250732
scale,2,3,39,0.6282731890678406
scale,2,3,40,2.6179075241088867
scale,2,3,41,2.123002529144287
scale,2,3,42,1.8705227375030518
scale,2,3,43,2.0182578563690186
scale,2,3,44,1.558984398841858
scale,2,3,45,2.5623130798339844
scale,2,4,1,2.2270750999450684
scale,2,4,2,2.0244009494781494
scale,2,4,4,1.7693384885787964
scale,2,4,7,2.3927414417266846
scale,2,4,8,2.285102605819702
scale,2,4,9,2.6016128063201904
scale,2,4,10,2.670769453048706
scale,2,4,11,2.5136382579803467
scale,2,4,13,2.2528910636901855
scale,2,4,14,2.6390414237976074
scale,2,4,16,2.6650686264038086
scale,2,4,18,2.7870442867279053
scale,2,4,21,2.273979902267456
scale,2,4,23,1.9998799562454224
scale,2,4,25,1.09593665599823
scale,2,4,28,1.7314714193344116
scale,2,4,30,1.157940149307251
scale,2,4,33,2.256044387817383
scale,2,4,36,1.7172173261642456
scale,2,4,37,0.8823622465133667
