target_type,target,label,truth_active,truth_pip,rat_pip,mcmc_pip,pip_error_truth,pip_error,conditional_slab_skl,zero_mass_js,n_rat_active_draws,n_mcmc_active_draws
unit_rank,0,unit_rank_1,True,1.0,1.0,1.0,0.0,0.0,0.6932638041067043,,5000,20000
unit_rank,1,unit_rank_2,True,1.0,1.0,1.0,0.0,0.0,0.6607627700033794,,5000,20000
unit_rank,2,unit_rank_3,False,0.0,0.4112,0.80715,0.4112,-0.39595,,0.08530492201094077,2056,16143
unit_rank,3,unit_rank_4,False,0.0,0.091,0.46895,0.091,-0.37795,,0.09489815055653444,455,9379
unit_rank,4,unit_rank_5,False,0.0,0.0086,0.15295,0.0086,-0.14435,,0.04202978744141969,43,3059
