epoch,phase,selection_warmup,eligible_checkpoint,checkpoint_update,loss,expected_log_likelihood,expected_log_prior,expected_log_q,kl_q_prior,elbo,val_mse,val_signal_r2,val_draw_r2_median,val_draw_r2_positive_prob,val_zero_function_prob,val_constant_function_prob,val_corr2,val_function_energy_mean,val_function_energy_median,pip_rmse_truth,pip_rmse_mcmc,true_active_skl,true_active_skl_mean,zero_js,zero_js_mean,n_truth_active,n_truth_zero,n_valid_true_active_skl,selection_mode,reference_compatibility,rmse_with_mcmc,true_skl
1,repr,True,False,False,645.6718139648438,-532.8198852539062,-49.0556640625,-32.63357925415039,16.42209243774414,-549.241943359375,2.525404214859009,-0.2993689775466919,-1.2568886280059814,0.03799999877810478,0.0,0.0,0.013365492224693298,3.359938621520996,2.230553388595581,0.3636729299796728,0.16347441848803132,7.47643127039738,7.47643127039738,0.0042552578880298425,0.010793922284483939,2,3,2,unit_group,exact,0.16347441848803132,7.47643127039738
250,repr,True,False,False,236.9367218017578,-196.94239807128906,-59.035804748535156,-17.416149139404297,41.619651794433594,-238.56202697753906,0.07203533500432968,0.9629364609718323,0.8978989124298096,1.0,0.0,0.0,0.975929856300354,5.077310562133789,5.017112731933594,0.3097508676339745,0.22228199544722466,8.045637430713779,8.045637430713779,0.012833340959598254,0.023173497640681193,2,3,2,unit_group,exact,0.22228199544722466,8.045637430713779
500,repr,True,False,False,235.7303466796875,-194.6199951171875,-59.854618072509766,-18.74152183532715,41.113101959228516,-235.7331085205078,0.055671412497758865,0.9713559746742249,0.9117242693901062,1.0,0.0,0.0,0.9730826020240784,4.6534247398376465,4.598226547241211,0.3307793826706858,0.20434731586199023,7.919453006198875,7.919453006198875,0.007719312072346971,0.01797085846490723,2,3,2,unit_group,exact,0.20434731586199023,7.919453006198875
750,select,False,False,False,234.78347778320312,-193.98338317871094,-62.70391845703125,-23.350690841674805,39.35322952270508,-233.3365936279297,0.05633736029267311,0.9710133671760559,0.919011116027832,1.0,0.0,0.0,0.9778363704681396,4.168583869934082,4.138354778289795,0.2181875340160386,0.22389391572796258,3.106857231553355,3.106857231553355,0.06270855016553045,0.056934653521735684,2,3,2,unit_group,exact,0.22389391572796258,3.106857231553355
1000,select,False,False,False,230.42779541015625,-193.03822326660156,-63.541709899902344,-26.604270935058594,36.93743896484375,-229.9756622314453,0.04708161577582359,0.9757755994796753,0.9217920303344727,1.0,0.0,0.0,0.9784968495368958,4.5919270515441895,4.571506500244141,0.07049255279815025,0.3613207238728496,1.2207042155797774,1.2207042155797774,0.17033365228558234,0.15127045099924558,2,3,2,unit_group,exact,0.3613207238728496,1.2207042155797774
1250,select,False,False,False,229.85484313964844,-193.91860961914062,-64.27934265136719,-28.213417053222656,36.06592559814453,-229.98452758789062,0.07094922661781311,0.9634952545166016,0.9179650545120239,1.0,0.0,0.0,0.9781168103218079,3.8693153858184814,3.8233394622802734,0.09964035327115216,0.33472222140156754,0.8111518648485905,0.8111518648485905,0.15118482823465434,0.1275932201996316,2,3,2,unit_group,exact,0.33472222140156754,0.8111518648485905
1500,select,False,False,False,229.3748016357422,-195.17845153808594,-63.99716567993164,-28.53024673461914,35.4669189453125,-230.64535522460938,0.08718887716531754,0.9551396369934082,0.9051409363746643,1.0,0.0,0.0,0.9726641178131104,3.810288906097412,3.7901620864868164,0.14380959634182972,0.29513364006835957,0.997018339555718,0.997018339555718,0.1239208715190038,0.10178394892594174,2,3,2,unit_group,exact,0.29513364006835957,0.997018339555718
1750,select,False,False,False,228.40992736816406,-193.19659423828125,-64.38185119628906,-29.1964054107666,35.1854362487793,-228.3820343017578,0.05357776954770088,0.9724332094192505,0.9223954677581787,1.0,0.0,0.0,0.9782794117927551,4.154563903808594,4.1331939697265625,0.1423783691436308,0.29494180019115634,0.6615860302143041,0.6615860302143041,0.12033719125025376,0.09898914646834267,2,3,2,unit_group,exact,0.29494180019115634,0.6615860302143041
2000,select,False,False,False,227.73663330078125,-193.5785675048828,-63.96182632446289,-28.950788497924805,35.011043548583984,-228.58963012695312,0.054071422666311264,0.9721792340278625,0.9182153940200806,1.0,0.0,0.0,0.9773097038269043,4.861098289489746,4.803244590759277,0.18871883848731158,0.2530972649002751,0.7832943197902007,0.7832943197902007,0.08498410564608173,0.07461342595042346,2,3,2,unit_group,exact,0.2530972649002751,0.7832943197902007
