"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",479,479,1000,100,600,200,200,10,1,12345,2000,1,8000,0.5,0.5,7.139625,0.07139625,7,"18;26;43;53;57;63;70;78;87;98","18;26;43;53;57;78;98",1,0.7,0.823529411764706,0,7,0,3,90,7,0.95,0.913513513513514
