"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",434,434,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,8.566375,0.01713275,7,"120;145;174;213;238;296;356;363;460;462","120;145;174;213;296;363;460",1,0.7,0.823529411764706,0,7,0,3,490,7,0.982244897959184,0.835826210826211
