"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",447,447,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,8.66175,0.0173235,7,"37;78;106;108;127;352;405;414;415;426","37;78;106;108;352;414;426",1,0.7,0.823529411764706,0,7,0,3,490,7,0.99734693877551,0.943478260869565
