method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,434,434,160,100,10,1.0,0.5,4000,6,8;12;17;39;47;59;66;74;90;98,8;47;59;66;90;98,26,625,1,1.2,1.0,0.6,0.7499999999999999,0.0,6,0,4,90,6,0.8338888888888889,0.7428571428571428,-1,-1,1.2,1.2,1e-05,0.95,0.9,300,1,1200,1200,0.1,1.065760625360494,1.065760625360494,0.8862455197306811,1.2110507597455122,0.1795151056298131,0.1908247789751523,1.2013612522923798,1.2198864119619492,1.2013612522923798,1.2198864119619492,0.49321117010550647,0.9567024230706215,1.2248441691722831,1.874844447677215,0.15099190920591354,0.16575174399778247,0.04989594221115112,0.07279161363840103
