stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_moment_recovery_score,best_active_mean_zerr_median,best_active_sd_logerr_median,best_active_sd_ratio_median,best_active_marg_skl_median,best_active_joint_skl_median,best_softgate_absdiff_median,best_zero_soft_leakage_median
0,1.2,11,275,6.468064308166504,55,13,0.8761700614027176,0.7020012069877823,0.17416885441493526,1.0654240243762274,0.7960074416916569,14.999299128805681,0.43746871197223663,0.09596416354179382
1,1.2,13,301,6.333258152008057,51,49,0.884017358585256,0.7022672396961265,0.18175011888912945,1.1092994030319248,0.5490763474663136,11.222547546182756,0.39647477865219116,0.10606840252876282
