method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,recovery,simple,437,437,0,1,0.0,0,0.01125,0.01125,0.40267175,0,0.27737686,0.06732048,0.008068985,0.07698265
last_flow,recovery,simple,437,437,1,2,0.0,0,0.01625,0.01625,0.41272178,0,-0.14307132,0.06514437,-0.005484796,0.04647673
last_flow,recovery,simple,437,437,2,3,0.0,0,0.0,0.0,0.32707635,0,0.008617129,0.043500163,0.0,0.0
last_flow,recovery,simple,437,437,3,4,0.0,0,0.0,0.0,0.32336572,0,-0.06216855,0.0414753,0.0,0.0
last_flow,recovery,simple,437,437,4,5,0.0,0,0.0,0.0,0.33696762,0,-0.08940251,0.05123375,0.0,0.0
last_flow,recovery,simple,437,437,5,6,0.0,0,0.05575,0.05575,0.44204852,0,0.55385387,0.10081419,0.06929311,0.2901481
last_flow,recovery,simple,437,437,6,7,0.0,0,0.9985,0.9985,0.61127377,1,-0.022151971,0.07660824,-0.036164355,0.12512825
last_flow,recovery,simple,437,437,7,8,-0.98319834,1,1.0,1.0,0.70784235,1,-0.7961563,0.14148669,-1.1238091,0.18443912
last_flow,recovery,simple,437,437,8,9,0.0,0,0.99825,0.99825,0.6053337,1,-0.04422476,0.07671563,-0.07258464,0.12630525
last_flow,recovery,simple,437,437,9,10,0.0,0,1.0,1.0,0.63982403,1,0.12503493,0.08274554,0.19552869,0.12865075
last_flow,recovery,simple,437,437,10,11,0.0,0,0.00125,0.00125,0.37923437,0,-0.20515284,0.06862575,-0.00042825114,0.012999043
last_flow,recovery,simple,437,437,11,12,0.0,0,0.948,0.948,0.55758,1,-0.14768179,0.06613927,-0.25060934,0.12886736
last_flow,recovery,simple,437,437,12,13,0.0,0,0.0,0.0,0.32084078,0,0.002245705,0.0424415,0.0,0.0
last_flow,recovery,simple,437,437,13,14,0.0,0,0.99975,0.99975,0.6412165,1,0.28047007,0.08446243,0.43722022,0.12851743
last_flow,recovery,simple,437,437,14,15,0.0,0,0.0,0.0,0.34672892,0,-0.01287909,0.053085513,0.0,0.0
last_flow,recovery,simple,437,437,15,16,-0.9276139,1,0.99825,0.99825,0.6022045,1,-0.7807682,0.1287013,-1.2935921,0.20234507
last_flow,recovery,simple,437,437,16,17,0.0,0,0.0,0.0,0.32576272,0,0.01892621,0.04187837,0.0,0.0
last_flow,recovery,simple,437,437,17,18,0.0,0,0.00425,0.00425,0.37862584,0,-0.038167298,0.051876806,-0.0005223296,0.010073403
last_flow,recovery,simple,437,437,18,19,0.0,0,0.0005,0.0005,0.37719023,0,-0.19868167,0.06188464,-0.0004071716,0.018920472
last_flow,recovery,simple,437,437,19,20,0.0,0,0.73675,0.73675,0.52304035,1,0.03861158,0.07245937,0.053855095,0.12281482
last_flow,recovery,simple,437,437,20,21,0.0,0,0.00025,0.00025,0.3486803,0,0.23779362,0.055767406,0.0001851707,0.011712086
last_flow,recovery,simple,437,437,21,22,0.0,0,0.996,0.996,0.6034048,1,-0.04376532,0.071937256,-0.07218591,0.11862816
last_flow,recovery,simple,437,437,22,23,1.6355811,1,1.0,1.0,0.7938865,1,1.3885112,0.22497687,1.7472723,0.26175955
last_flow,recovery,simple,437,437,23,24,0.0,0,0.0,0.0,0.31517607,0,0.0072605894,0.04067798,0.0,0.0
last_flow,recovery,simple,437,437,24,25,0.0,0,0.0005,0.0005,0.35743824,0,0.011049486,0.04483627,-2.779121e-05,0.0026127454
