"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",489,489,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,8.2915,0.016583,7,"146;154;178;207;220;346;371;407;422;430","146;154;178;220;371;407;430",1,0.7,0.823529411764706,0,7,0,3,490,7,0.982142857142857,0.836162501352375
