stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.1100349426269531,9,13,1.8831427465332702
1,0.8,31,750,2.3120810985565186,7,49,0.9493851122373238
