support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[1, 2, 4, 6, 7, 10, 12, 16, 17, 27, 28, 29, 30, 33, 34, 35, 40, 44, 47, 48, 49, 50, 52, 54, 55, 59, 60, 62, 66, 67, 70, 73, 84, 86, 87, 88, 91, 94, 96, 97]",40,1327.5559082,1327.5559082,7.83263442,17.66794205,4.20332512,3.57291436,-0.04016528,-7.65945244,7.65945244,0,0.0,0.0,0.0,0.0,49.98990631,0.69042313,0.04142852,0.03307011,0.0,0.49989906,0.03685721,0.43990827,0.47457823,0.49950925,0.52475744,0.56137526,0.49731466,0.49884403,0.49976361,0.50105262,0.50279772,49.98990631,0.03672894,0.03881098,0.69042313,0.69188631,0.6931051,0.03307011,0.02798495,0.04737703,0.06799977,0.0813954,0.00188401,0.00378477,0.00493832,0.04142852,0.04130714,0.04299022,0.04375818,0.04446101,0.41301653,0.03760409,0.49445313,0.49609375,0.51171875,0.52734375,0.53125,49.98990631,49.4453125,0,0,True,1,1,0.8,1e-05,2521.56347656,7.83263442,11.1078243,False,True
"[2, 3, 4, 5, 6, 9, 11, 12, 13, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34, 35, 36, 38, 39, 41, 43, 44, 45, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 77, 78, 79, 80, 81, 82, 83, 84, 86, 87, 90, 91, 92, 96, 97, 98, 99]",75,1214.93920898,1254.7530723,7.80742571,16.47943306,4.0594868,3.40171266,0.02980584,-6.61044359,6.61044359,35,0.6627907,0.06726924,0.0848301,-0.0252087,50.87939835,0.68992555,0.0438715,0.04164901,0.01214482,0.50879401,0.03909728,0.44334954,0.48238629,0.50953877,0.535631,0.57212394,0.48998523,0.50008833,0.51129627,0.51757067,0.5220812,50.87939835,0.03772782,0.03964508,0.68992555,0.69161415,0.69309175,0.04164901,0.03555351,0.06017362,0.08521692,0.10102186,0.02799527,0.03187292,0.03340825,0.04387149,0.04341955,0.04548232,0.04664176,0.04731024,0.51768905,0.04410923,0.59328127,0.6171875,0.68359375,0.71875,0.73046875,50.87939835,59.328125,1,0,True,25,25,0.8,1e-05,2469.44433594,7.81174844,10.7345018,False,True
"[2, 3, 4, 5, 6, 9, 11, 12, 13, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 90, 91, 92, 94, 95, 96, 97, 98, 99]",86,1089.46020508,1133.91433687,7.84804409,14.86513996,3.85553368,3.09699416,0.12484417,-5.39300823,5.39300823,11,0.12790698,0.09795805,0.10328007,0.04061838,54.04480362,0.68490213,0.05037599,0.06566439,0.03183142,0.54044801,0.04958483,0.45598716,0.5073427,0.54192984,0.57526398,0.61956555,0.49023992,0.51793408,0.55201113,0.56321603,0.56734622,54.0447998,0.04157296,0.0435784,0.68490213,0.68865067,0.69296753,0.06566438,0.06032964,0.09385257,0.12602268,0.14586589,0.06283583,0.0688468,0.07019272,0.05037599,0.05018535,0.05277216,0.05533674,0.0559756,0.78606236,0.06337222,0.7908594,0.89648438,0.9375,0.953125,0.95703125,54.0447998,79.0859375,2,0,True,50,50,0.8,1e-05,2621.34912109,7.8714444,10.14701922,False,True
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 90, 91, 92, 94, 95, 96, 97, 98, 99]",88,933.97595215,991.32808743,7.89554243,14.37478065,3.7914088,3.03154659,0.15371311,-5.02305412,5.02305412,2,0.04494382,0.0329872,0.14271678,0.04749834,58.36520386,0.66985965,0.05815412,0.10611985,0.04368064,0.58365202,0.06690179,0.46305427,0.53624147,0.59432113,0.63407093,0.67921799,0.48867252,0.5300045,0.61155224,0.62598157,0.63233215,58.36520386,0.0408372,0.04286854,0.66985953,0.67498803,0.69253695,0.10611986,0.10242224,0.1465307,0.18713605,0.21162526,0.11314753,0.12783663,0.12945859,0.05815412,0.05939775,0.06289361,0.06554485,0.06649019,1.21810365,0.08695439,0.8628906,0.99609375,1.0,1.0,1.0,58.36520386,86.2890625,3,0,True,75,75,0.8,1e-05,2709.4453125,7.90449921,9.37948051,False,True
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 90, 91, 92, 94, 95, 96, 97, 98, 99]",89,757.18560791,818.99689693,7.83421674,15.26344109,3.90684541,3.11798692,0.10139497,-4.84839916,4.84839916,1,0.01123596,0.0,0.1892879,-0.06132568,64.14975739,0.63207006,0.07160869,0.17461304,0.05799387,0.64149755,0.09733958,0.46371663,0.5611912,0.67220354,0.71795958,0.76272583,0.48970896,0.54934758,0.69412386,0.71073264,0.71659774,64.14975739,0.04279936,0.04952344,0.63207006,0.63258338,0.69198346,0.17461304,0.17180245,0.23665209,0.29712379,0.3318508,0.18540847,0.24086545,0.24633822,0.0716087,0.07422787,0.08094621,0.08499508,0.08572253,1.96847963,0.13355072,0.88339841,1.0,1.0,1.0,1.0,64.14975739,88.33984375,4,0,True,100,100,0.8,1e-05,2372.43676758,7.77167288,8.18906401,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",95,594.41967773,647.58378094,7.33187289,17.77537537,4.21608531,3.24605608,-0.04649021,-4.83907127,4.83907127,6,0.06315789,0.0,0.21496173,-0.50234385,70.64775085,0.56591243,0.0899462,0.27189702,0.06507955,0.7064774,0.12899052,0.46933305,0.58968031,0.76223528,0.8080681,0.84909236,0.50088823,0.5844456,0.77657115,0.80418336,0.81357938,70.64775085,0.03926039,0.0544009,0.56591243,0.54848444,0.69113004,0.27189699,0.25583032,0.39123133,0.49919519,0.557087,0.25405404,0.4540565,0.47252491,0.08994618,0.08935732,0.10882838,0.11510735,0.11895961,3.16816878,0.20220758,0.90859377,1.0,1.0,1.0,1.0,70.64775085,90.859375,5,0,True,125,125,0.8,1e-05,1182.39416504,7.07529662,6.55763,False,True
"[1, 2, 3, 4, 6, 9, 11, 12, 13, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34, 35, 36, 38, 39, 41, 43, 44, 45, 47, 48, 49, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65, 66, 69, 70, 71, 72, 73, 74, 75, 77, 78, 79, 80, 81, 82, 83, 84, 86, 87, 89, 90, 91, 92, 93, 95, 96, 97, 98, 99]",77,503.47744751,534.44790621,6.66654618,14.65391159,3.82804279,2.91185141,0.13727982,-4.16061735,4.16061735,-18,0.18947368,0.17560607,0.1529933,-0.66532671,67.24468994,0.58222538,0.09078093,0.27867648,0.03717772,0.67244697,0.14901847,0.4056859,0.53303218,0.73342788,0.79106915,0.84475875,0.43371013,0.52759659,0.74282897,0.77843642,0.82580703,67.24468994,0.04140671,0.05625864,0.58222532,0.57980973,0.69132519,0.27867648,0.23162138,0.41690487,0.60209769,0.69787425,0.23353544,0.60530049,0.65888005,0.09078093,0.0876421,0.10231511,0.12284957,0.14084725,3.52525902,0.23415424,0.80156249,1.0,1.0,1.0,1.0,67.24468994,80.15625,6,0,True,150,150,0.8,1e-05,602.57995605,6.40122036,5.00345471,False,True
"[2, 3, 4, 6, 11, 12, 13, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36, 38, 39, 41, 44, 45, 47, 48, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65, 66, 69, 70, 71, 72, 73, 74, 75, 77, 79, 80, 81, 82, 83, 84, 86, 87, 89, 90, 91, 92, 93, 96, 97, 99]",69,451.72961426,469.86263251,6.04278098,9.95038605,3.15442325,2.4055531,0.41419062,-2.8920815,2.8920815,-8,0.1038961,0.32097406,0.10278084,-0.6237652,60.94727707,0.60892105,0.09053721,0.27683643,0.06399489,0.60947275,0.16723865,0.32244715,0.4504894,0.66528308,0.73974258,0.82947814,0.35623345,0.43225729,0.68072397,0.72513616,0.8176893,60.94728088,0.0502094,0.05856312,0.60892111,0.62605369,0.68766046,0.27683643,0.20048341,0.38732934,0.65850937,0.8365196,0.19684945,0.65780365,0.79542327,0.0905372,0.08658747,0.09949044,0.12163641,0.15380551,3.76425529,0.23854791,0.69511718,1.0,1.0,1.0,1.0,60.94728088,69.51171875,7,0,True,175,175,0.8,1e-05,350.64004517,5.85976018,3.60948882,False,True
"[2, 3, 4, 6, 11, 12, 15, 17, 19, 20, 21, 23, 25, 26, 28, 30, 31, 32, 34, 35, 36, 38, 39, 41, 44, 47, 48, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65, 66, 70, 71, 72, 73, 74, 75, 77, 79, 80, 81, 82, 83, 84, 86, 87, 90, 91, 92, 96, 97, 99]",62,415.13104248,428.1372103,5.7640978,6.92812634,2.63213342,2.13665366,0.59212021,-2.51263475,2.51263475,-7,0.10144928,0.30373291,0.08101876,-0.27868318,53.99933624,0.62727511,0.08824734,0.26001108,0.06959015,0.53999346,0.17254369,0.257139,0.38760146,0.57083762,0.66931617,0.8088358,0.29467577,0.36500302,0.58819073,0.64956981,0.79653805,53.99934006,0.06223547,0.06796119,0.62727511,0.64846957,0.69012994,0.26001108,0.17042433,0.35253209,0.63518095,0.88838542,0.17010967,0.61664379,0.89448684,0.08824733,0.08364581,0.09728207,0.11859619,0.15691301,3.71668649,0.26707464,0.61761719,0.91015625,0.98925781,1.0,1.0,53.99934006,61.76171875,8,0,True,200,200,0.8,1e-05,307.61083984,5.72883548,2.9711563,False,True
"[2, 4, 6, 11, 12, 17, 19, 20, 21, 26, 28, 30, 31, 32, 35, 36, 38, 41, 44, 47, 48, 51, 52, 53, 54, 55, 57, 59, 62, 63, 70, 71, 72, 73, 74, 75, 77, 79, 80, 82, 84, 86, 87, 90, 91, 92, 96, 97, 99]",49,382.34851074,394.3149587,5.85100986,5.16074944,2.27172829,1.83657408,0.69617104,-2.21689248,2.21689248,-13,0.20967742,0.25510171,0.07896912,0.08691206,47.15789032,0.6214096,0.08949206,0.25172749,0.06851707,0.4715789,0.18166934,0.19243921,0.32074666,0.47740805,0.59856856,0.7942307,0.23893933,0.29882294,0.49857676,0.57164347,0.79529226,47.15789032,0.07662577,0.08628627,0.6214096,0.65580547,0.69193381,0.25172749,0.15326947,0.33187899,0.63154888,0.92557043,0.14561394,0.59408259,0.96665645,0.08949208,0.08532671,0.10133193,0.13290727,0.1496246,3.74663043,0.29456699,0.45597658,0.49804688,0.80175781,0.98124999,1.0,47.15789032,45.59765625,9,0,True,225,225,0.8,1e-05,438.38626099,6.0831004,2.66670595,False,True
