"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","low_snr",460,460,0,1,0,0,0.026625,0,0.0316156306062614
"mcmc","low_snr",460,460,1,2,0,0,0.0395,0,0.0443528767211746
"mcmc","low_snr",460,460,2,3,0,0,0.019,0,-0.00853515055388539
"mcmc","low_snr",460,460,3,4,0,0,0.017,0,-0.00832192094862919
"mcmc","low_snr",460,460,4,5,0,0,0.014375,0,0.00296642225317002
"mcmc","low_snr",460,460,5,6,-1.1436942,1,0.076,0,-0.0866113877786909
"mcmc","low_snr",460,460,6,7,0,0,0.0335,0,0.0366515825145641
"mcmc","low_snr",460,460,7,8,1.3843366,1,0.724125,1,0.789734087720086
"mcmc","low_snr",460,460,8,9,0,0,0.0155,0,-0.00631868063671393
"mcmc","low_snr",460,460,9,10,0,0,0.04,0,-0.0464367441420745
"mcmc","low_snr",460,460,10,11,0,0,0.015375,0,-0.0094419909707565
"mcmc","low_snr",460,460,11,12,0,0,0.071,0,-0.0850803953960455
"mcmc","low_snr",460,460,12,13,0,0,0.010125,0,0.00279431344420677
"mcmc","low_snr",460,460,13,14,0,0,0.013375,0,-0.0155810193624014
"mcmc","low_snr",460,460,14,15,0,0,0.016625,0,0.00999155482355419
"mcmc","low_snr",460,460,15,16,0,0,0.0625,0,0.0713137929515752
"mcmc","low_snr",460,460,16,17,0,0,0.01925,0,-0.0218301860700348
"mcmc","low_snr",460,460,17,18,0,0,0.013,0,-0.00582142494259465
"mcmc","low_snr",460,460,18,19,0,0,0.015875,0,-0.0194215735186141
"mcmc","low_snr",460,460,19,20,-1.2249717,1,0.468,0,-0.462974555211241
"mcmc","low_snr",460,460,20,21,0,0,0.018375,0,-0.0259319372261064
"mcmc","low_snr",460,460,21,22,0,0,0.0145,0,-0.00713883814513641
"mcmc","low_snr",460,460,22,23,0,0,0.012875,0,-0.015589800258738
"mcmc","low_snr",460,460,23,24,0,0,0.341375,0,0.34832590869044
"mcmc","low_snr",460,460,24,25,0,0,0.008125,0,0.00452202778836689
"mcmc","low_snr",460,460,25,26,0,0,0.017125,0,0.0185776545972077
"mcmc","low_snr",460,460,26,27,0,0,0.01225,0,-0.00955060389040153
"mcmc","low_snr",460,460,27,28,0,0,0.0175,0,-0.0213552771383975
"mcmc","low_snr",460,460,28,29,0,0,0.0125,0,0.00989300184577026
"mcmc","low_snr",460,460,29,30,0,0,0.017,0,-0.0150169302071785
"mcmc","low_snr",460,460,30,31,1.3267565,1,0.77,1,0.816210569517074
"mcmc","low_snr",460,460,31,32,0,0,0.011,0,0.00955551958431781
"mcmc","low_snr",460,460,32,33,0,0,0.02,0,0.0288022004892403
"mcmc","low_snr",460,460,33,34,0.71665263,1,0.04175,0,0.0493390481929688
"mcmc","low_snr",460,460,34,35,0,0,0.022,0,0.022851736931394
"mcmc","low_snr",460,460,35,36,0,0,0.058,0,0.0662003642707498
"mcmc","low_snr",460,460,36,37,0,0,0.01725,0,-0.015707847019487
"mcmc","low_snr",460,460,37,38,0,0,0.01375,0,0.0102493917614674
