variable,mean,sd,rhat,ess,mcse
prediction_0,0.1041495504316059,0.2535667704806783,1.0007657454180183,8572.70143964863,0.002738630811137972
prediction_1,-0.06222790402334649,0.20604377201140744,1.0038921583812923,1543.6756384111345,0.00524422681275895
prediction_2,3.4195798002541067,0.4032732488021005,1.0003083236382082,5256.208295505193,0.005562411705525309
prediction_3,0.35926771843703464,0.22337409358765228,1.0011149316912278,6482.940586212268,0.0027742575875186614
prediction_4,-0.05312551627465,0.1931246613716907,1.0015314454507207,3104.9182943525366,0.00346587301862373
prediction_5,0.305467739427925,0.2602957986174196,1.0020009684364666,3250.050591417774,0.004565854814129867
prediction_6,1.9909038235098124,0.2636103757246611,1.0036632978243523,2272.901077683508,0.005529326469275744
prediction_7,1.8550028393149376,0.2829412584146035,1.000860589668667,8608.965118841343,0.0030494450132339673
prediction_8,-0.04788911847846466,0.19673104119829304,1.002286366665905,2297.8214423737772,0.0041040699241105425
prediction_9,2.371734564691782,0.28193730794197763,1.0003791950946417,5935.654457861884,0.003659470438544189
prediction_10,1.0704676053334028,0.21456629006106268,1.0012138964486914,5171.284675141527,0.0029837488809900596
prediction_11,3.128188656306267,0.3643040806413823,1.0017045757333558,6634.645424424384,0.004472549717891696
prediction_12,2.338054978179932,0.2595186380838784,1.0000732601846667,8040.968417884416,0.0028941056110026266
prediction_13,2.5664887484133243,0.3335943027323,1.0000772417879185,6664.789890972459,0.004086254328164536
prediction_14,0.810248947883118,0.23319171805966152,1.0007276524286968,7122.861182546275,0.002763031791253183
prediction_15,2.1792971573114395,0.26502698401571967,1.0013350292197196,7873.189804635326,0.002986859083971573
prediction_16,0.06839044517480652,0.27241341208240455,1.001620716852107,3406.064727600335,0.004667690348412377
prediction_17,5.079543457615376,0.4005019667702508,1.0032022416906974,3240.8481000962374,0.00703518164468001
prediction_18,-0.01554296075962775,0.22599530281755575,1.002602439634132,2283.4247888332443,0.0047294001080901175
prediction_19,0.1500548996526748,0.2139052442442354,1.0017536402641736,2499.4992689434744,0.004278533385250602
prediction_20,0.47469122665923497,0.2606378861371001,1.0017014245682359,3250.507094522353,0.004571534331189599
prediction_21,-0.033651347396115305,0.25165719141195736,1.0023736173020847,3668.3022605896404,0.004155055113053869
prediction_22,2.3686767152905466,0.2626795836523078,1.000032238398503,7713.063520601721,0.0029909755665063643
prediction_23,2.3441411007881165,0.28627368498308864,1.000399130555468,5638.254642855472,0.0038124932661953953
prediction_24,-0.12482677242480568,0.19250453884116067,1.001707835623187,2522.2892154508463,0.0038330415957916193
prediction_25,0.17084373897098995,0.241447863266328,1.0032489447745983,2998.98884311394,0.004408957793038587
prediction_26,0.6596848182525952,0.3124733029417947,1.0004118734389722,4725.26569137187,0.004545689859038336
prediction_27,4.851425888466835,0.5114287451339808,1.0016313404636925,2004.8644901941864,0.011422012267061712
prediction_28,1.059406152259931,0.2644381075626256,1.00403939088621,1786.848313773147,0.006255761704789878
prediction_29,2.078328281876445,0.31684098568146385,1.0015443422211607,7321.245434182579,0.003702958736785705
prediction_30,-0.10484206635801238,0.2011853539089586,1.002416690144903,2252.9841337018474,0.004238549844044599
prediction_31,2.415503187328577,0.29858121868055393,1.000361887450536,5895.607958323667,0.003888644019617847
prediction_32,3.157132944571972,0.31932768207622897,1.0003578612418127,8063.993859634219,0.003555997724227629
prediction_33,0.8536565604818985,0.25445641714504585,1.0007079502068181,6083.99444966858,0.0032622632463242505
prediction_34,0.7131347265793709,0.28414250697444415,1.0055652811532105,2875.3695787048005,0.005298944503214965
prediction_35,4.518386550116539,0.3848747959154766,1.0022180864704586,1966.1629825394866,0.008679799914288898
prediction_36,-0.17636922462476068,0.20983698834479333,1.0023016434289571,2319.8513735617153,0.004356642899342646
prediction_37,-0.04210798336732696,0.20846170126043836,1.0025379029268222,1751.8704393421824,0.004980526847236411
prediction_38,1.2598625979043543,0.27832009897702586,1.005646244662578,2934.249580144565,0.005138023007156677
prediction_39,0.08659243971175457,0.2632444236555711,1.001673699669707,3117.3078485441815,0.004714865777076216
prediction_40,4.6568377456307415,0.3809562889613994,1.002688981333458,1924.4589428904958,0.008684020147774979
prediction_41,2.4789958690464498,0.2847835148172963,1.0004435709900825,6406.075852273191,0.0035581053887902424
prediction_42,-0.13140582568760145,0.19522089847178561,1.0011050511902149,2628.9228192999003,0.0038074778818130285
prediction_43,2.8114869249880314,0.3511050214414601,1.0003395898646172,5568.195618546091,0.004705218528997344
prediction_44,1.780083946223557,0.27126016553062793,1.004315214818219,1579.0713108776715,0.0068262965458703645
prediction_45,4.707513450741768,0.3669083749831481,1.0010360035829458,4163.409451215369,0.005686343135480278
prediction_46,3.739530789554119,0.46814172298158707,1.0020645064461022,4357.4533515053645,0.0070918734283996745
prediction_47,2.214507119318843,0.24200798845825933,1.0000449237919486,7095.513610094581,0.0028730142704310206
