"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","weak_signal",420,420,0,1,0,0,0,0,-0.000172982955899551
"mcmc","weak_signal",420,420,1,2,0,0,0,0,0.00114918594698441
"mcmc","weak_signal",420,420,2,3,0,0,0.000125,0,0.0101336943337827
"mcmc","weak_signal",420,420,3,4,0,0,0,0,-0.00632612749936011
"mcmc","weak_signal",420,420,4,5,0,0,0.000125,0,0.00824870443341953
"mcmc","weak_signal",420,420,5,6,0,0,0,0,0.000498193706343818
"mcmc","weak_signal",420,420,6,7,0,0,0,0,-0.00349182861695472
"mcmc","weak_signal",420,420,7,8,-0.4163737,1,0.595,1,-0.525930655005921
"mcmc","weak_signal",420,420,8,9,0,0,0,0,-0.000477435919083824
"mcmc","weak_signal",420,420,9,10,0,0,0,0,0.0027616828238914
"mcmc","weak_signal",420,420,10,11,0,0,0,0,0.000588584650772849
"mcmc","weak_signal",420,420,11,12,0,0,0,0,0.00153027138350881
"mcmc","weak_signal",420,420,12,13,0,0,0,0,0.00155617771597222
"mcmc","weak_signal",420,420,13,14,0,0,0,0,0.00054975192386551
"mcmc","weak_signal",420,420,14,15,0.35568047,1,0.001,0,0.0371256631693806
"mcmc","weak_signal",420,420,15,16,0,0,0.000125,0,-0.00987139059716423
"mcmc","weak_signal",420,420,16,17,0,0,0,0,0.000402279715848337
"mcmc","weak_signal",420,420,17,18,0,0,0,0,-0.00363813616012909
"mcmc","weak_signal",420,420,18,19,0,0,0,0,0.00483280207977809
"mcmc","weak_signal",420,420,19,20,0,0,0,0,-4.87491793176557e-05
"mcmc","weak_signal",420,420,20,21,0,0,0,0,0.00244708468223919
"mcmc","weak_signal",420,420,21,22,0,0,0,0,-0.00416591598990991
"mcmc","weak_signal",420,420,22,23,0,0,0,0,0.00135883986896899
"mcmc","weak_signal",420,420,23,24,0.39794603,1,0.049375,0,0.211478176037572
"mcmc","weak_signal",420,420,24,25,0,0,0,0,-0.000126851945322277
"mcmc","weak_signal",420,420,25,26,0,0,0.000625,0,-0.0252522667844468
"mcmc","weak_signal",420,420,26,27,0,0,0.001875,0,-0.0524135707160871
"mcmc","weak_signal",420,420,27,28,0,0,0,0,-0.00163813673010529
"mcmc","weak_signal",420,420,28,29,0,0,0,0,-0.00361996415961122
"mcmc","weak_signal",420,420,29,30,0,0,0.000125,0,-0.015781224949706
"mcmc","weak_signal",420,420,30,31,0.18945724,1,0,0,0.00883036530068065
"mcmc","weak_signal",420,420,31,32,0,0,0,0,-3.42318367423328e-05
"mcmc","weak_signal",420,420,32,33,0,0,0,0,0.000836019867045684
"mcmc","weak_signal",420,420,33,34,0,0,0.000125,0,-0.0107420719594723
"mcmc","weak_signal",420,420,34,35,0,0,0,0,0.00201091945285274
"mcmc","weak_signal",420,420,35,36,0,0,0,0,-0.00408195261905434
"mcmc","weak_signal",420,420,36,37,0,0,0,0,0.00460385030770479
"mcmc","weak_signal",420,420,37,38,0,0,0,0,0.00557890447001895
"mcmc","weak_signal",420,420,38,39,0,0,0,0,-0.00306097604793428
"mcmc","weak_signal",420,420,39,40,-0.4100605,1,0,0,-0.0114399794481967
"mcmc","weak_signal",420,420,40,41,0,0,0,0,0.00450349850725732
"mcmc","weak_signal",420,420,41,42,0,0,0,0,0.0117604463257815
"mcmc","weak_signal",420,420,42,43,0,0,0,0,-0.00219703542510774
"mcmc","weak_signal",420,420,43,44,0,0,0,0,0.00254358344125022
"mcmc","weak_signal",420,420,44,45,-0.20946543,1,0.000125,0,-0.012800262292683
"mcmc","weak_signal",420,420,45,46,-0.19343105,1,0,0,-0.00622742278330765
"mcmc","weak_signal",420,420,46,47,0,0,0,0,-0.000383719926365594
"mcmc","weak_signal",420,420,47,48,0,0,0,0,-0.000415645629175597
"mcmc","weak_signal",420,420,48,49,0,0,0,0,0.0035052136198225
"mcmc","weak_signal",420,420,49,50,0,0,0.003125,0,-0.05638167429199
"mcmc","weak_signal",420,420,50,51,0,0,0,0,-0.00160078268935113
"mcmc","weak_signal",420,420,51,52,0,0,0,0,0.000389240462920609
"mcmc","weak_signal",420,420,52,53,0,0,0,0,0.00557503995867932
"mcmc","weak_signal",420,420,53,54,0,0,0,0,0.000216743904622159
"mcmc","weak_signal",420,420,54,55,0,0,0,0,0.00271497640816717
"mcmc","weak_signal",420,420,55,56,0,0,0,0,0.00178975260214949
"mcmc","weak_signal",420,420,56,57,0,0,0,0,-0.000653157741145635
"mcmc","weak_signal",420,420,57,58,0,0,0,0,-0.00191724176046808
"mcmc","weak_signal",420,420,58,59,0,0,0,0,-0.000272526584984473
"mcmc","weak_signal",420,420,59,60,0,0,0,0,0.00117385969179433
"mcmc","weak_signal",420,420,60,61,0,0,0,0,0.00086023357971475
"mcmc","weak_signal",420,420,61,62,0,0,0,0,-0.00847784262602093
"mcmc","weak_signal",420,420,62,63,0,0,0,0,-0.0110891038707204
"mcmc","weak_signal",420,420,63,64,0,0,0,0,-0.00748932127386929
"mcmc","weak_signal",420,420,64,65,0.21175782,1,0,0,-0.000918717674910198
"mcmc","weak_signal",420,420,65,66,0,0,0,0,0.00211490707548476
"mcmc","weak_signal",420,420,66,67,0,0,0,0,-0.00260546101932917
"mcmc","weak_signal",420,420,67,68,0,0,0,0,0.0017778450677084
"mcmc","weak_signal",420,420,68,69,0,0,0,0,0.00126885778355953
"mcmc","weak_signal",420,420,69,70,0,0,0,0,0.000104817758160924
"mcmc","weak_signal",420,420,70,71,0,0,0,0,-0.000381111148796835
"mcmc","weak_signal",420,420,71,72,0,0,0,0,0.00142102624567219
"mcmc","weak_signal",420,420,72,73,0,0,0,0,0.00094739107109094
"mcmc","weak_signal",420,420,73,74,0,0,0.000375,0,0.0168095619123018
"mcmc","weak_signal",420,420,74,75,0,0,0.00025,0,0.0378561683647347
"mcmc","weak_signal",420,420,75,76,0,0,0,0,-0.000219447063023762
"mcmc","weak_signal",420,420,76,77,-0.41671523,1,0.53125,1,-0.507490796429312
"mcmc","weak_signal",420,420,77,78,0,0,0,0,0.00286483190272515
"mcmc","weak_signal",420,420,78,79,0,0,0,0,3.04875795180792e-05
"mcmc","weak_signal",420,420,79,80,-0.49003235,1,0.865125,1,-0.61911952011888
"mcmc","weak_signal",420,420,80,81,0,0,0,0,-0.000684161478290812
"mcmc","weak_signal",420,420,81,82,0,0,0,0,-0.00593301158585393
"mcmc","weak_signal",420,420,82,83,0,0,0,0,-0.000973058704060758
"mcmc","weak_signal",420,420,83,84,0,0,0,0,0.0088269414150449
"mcmc","weak_signal",420,420,84,85,0,0,0,0,0.00330887585532052
"mcmc","weak_signal",420,420,85,86,0,0,0,0,0.00573381592461927
"mcmc","weak_signal",420,420,86,87,0,0,0,0,0.0137328383058703
"mcmc","weak_signal",420,420,87,88,0,0,0,0,-0.0177307621745812
"mcmc","weak_signal",420,420,88,89,0,0,0,0,4.53465358342819e-05
"mcmc","weak_signal",420,420,89,90,0,0,0,0,0.00255980631253039
