stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.669420838356018,5,13,1.76600704662195
1,0.8,26,625,1.738616704940796,5,49,0.977092190232955
